,고객이름,방문매장,최근방문날짜,방문횟수
552,63448786,GS25R서울강남4점,2018-01-11,8
553,63448786,GS25S9언주역점,2020-05-18,7
554,63448786,GS25S강남역2호점,2019-01-10,7
555,63448786,GS25강남엘지점,2018-03-21,9
556,63448786,GS25S강남구청역점,2019-03-21,4
557,63448786,GS25S강남역3호점,2020-04-13,11
558,63448786,GS25S9신논현역점,2019-09-13,1
559,63448786,GS25S강남역3호점,2020-04-16,13
560,63448786,GS25강남역삼점,2020-01-12,6
561,63448786,GS25강남엘지점,2020-09-14,14
562,63448786,GS25강남드림하이점,2018-04-20,11
563,22172975,GS25강남은성점,2018-07-15,12
564,22172975,GS25R선릉7점,2018-05-10,14
565,22172975,GS25강남엘지점,2019-09-20,8
566,22172975,GS25S강남역2호점,2020-03-18,19
567,22172975,GS25강남N타워점,2019-01-10,3
568,22172975,GS25강남영동점,2018-05-15,8
569,22172975,GS25강남신사점,2020-06-17,3
570,22172975,GS25S강남역2호점,2018-09-12,3
571,22172975,GS25S강남역3호점,2020-08-11,8
572,22172975,GS25강남태강점,2018-05-16,9
573,22172975,GS25강남엘지점,2018-08-19,8
574,22172975,GS25개나리SK점,2020-08-10,15
575,22172975,GS25S강남역1호점,2018-07-10,18
576,22172975,GS25강남신사점,2018-08-16,20
577,25755537,GS25강남쌍용점,2019-01-12,16
578,25755537,GS25강남드림하이점,2018-06-12,13
579,25755537,GS25S강남구청역점,2020-08-19,11
580,25755537,GS25강남태양점,2019-05-19,5
581,25755537,GS25강남태강점,2018-06-12,4
582,15674718,GS25S9삼성중앙역점,2018-09-14,6
583,15674718,GS25강남에이스타워점,2018-03-19,15
584,15674718,GS25S9언주역점,2020-06-10,17
585,15674718,GS25강남상록회관점,2020-02-19,19
586,15674718,GS25R서울강남4점,2020-03-20,19
587,15674718,GS25강남N타워점,2020-08-17,6
588,15674718,GS25강남쌍용점,2018-03-10,2
589,15674718,GS25개나리SK점,2020-03-11,11
590,15674718,GS25강남갤러리점,2018-04-19,5
591,15674718,GS25강남본점,2019-01-14,14
592,15674718,GS25S강남역2호점,2018-04-20,10
593,15674718,GS25강남N타워점,2020-08-21,15
594,15674718,GS25강남사랑점,2020-09-17,19
595,15674718,GS25S강남역2호점,2018-04-16,18
596,71198282,GS25강남세곡점,2020-06-20,20
597,71198282,GS25강남시티힐점,2019-03-20,13
598,71198282,GS25개포경남점,2018-03-17,5
599,71198282,GS25강남갤러리점,2019-06-15,13
600,71198282,GS25강남영동점,2019-07-15,3
601,71198282,GS25강남메트로점,2020-01-16,7
602,20163067,GS25강남시티힐점,2019-02-15,17
603,20163067,GS25R서울강남4점,2020-05-17,4
604,20163067,GS25강남역삼점,2018-05-18,20
605,20163067,GS25강남리츠칼튼점,2018-07-10,12
606,20163067,GS25강남태양점,2018-01-13,1
607,20163067,GS25S강남역2호점,2020-05-15,13
608,20163067,GS25강남영동점,2019-09-17,5
609,20163067,GS25강남타운점,2020-07-19,3
610,20163067,GS25강남세곡점,2020-05-11,7
611,20163067,GS25R선릉7점,2020-04-11,18
612,37419559,GS25S강남구청역점,2018-08-17,1
613,88991264,GS25강남상록회관점,2018-08-16,9
614,3183670,GS25S9신논현역점,2018-03-18,7
615,3183670,GS25강남영동점,2019-04-20,18
616,3183670,GS25강남에이스타워점,2020-04-12,10
617,3183670,GS25S강남역1호점,2019-07-18,16
618,3183670,GS25강남로데오점,2018-05-10,10
619,3183670,GS25개나리SK점,2019-07-12,13
620,3183670,GS25S9봉은사역점,2019-08-19,9
621,3183670,GS25강남청담점,2018-03-14,8
622,83034701,GS25강남LH점,2020-07-15,19
623,83034701,GS25강남쌍용점,2019-05-14,15
624,83034701,GS25강남아트점,2018-03-15,5
625,83034701,GS25강남LH점,2018-08-19,20
626,83034701,GS25강남타운점,2020-01-19,6
627,83034701,GS25강남상록회관점,2020-09-16,6
628,83034701,GS25R선릉7점,2019-03-19,17
629,83034701,GS25강남쌍용점,2018-08-19,15
630,83034701,GS25강남에이스타워점,2018-07-17,17
631,83034701,GS25S9언주역점,2020-03-20,16
632,83034701,GS25S9봉은사역점,2019-09-18,13
633,83034701,GS25R선릉7점,2018-09-16,8
634,22675858,GS25강남태양점,2018-08-14,1
635,22675858,GS25강남엘지점,2020-05-16,20
636,22675858,GS25강남타운점,2020-01-15,12
637,22675858,GS25강남역삼점,2019-06-20,17
638,22675858,GS25S9언주역점,2019-02-15,20
639,22675858,GS25S강남역3호점,2019-05-12,11
640,22675858,GS25강남사랑점,2019-09-21,3
641,22675858,GS25S강남역2호점,2018-02-15,7
642,22675858,GS25강남갤러리점,2020-06-15,19
643,34721476,GS25강남에이스타워점,2018-01-18,2
644,34721476,GS25강남은성점,2018-06-18,4
645,34721476,GS25강남리츠칼튼점,2019-08-13,17
646,34721476,GS25R서울강남4점,2019-05-16,1
647,34721476,GS25S강남역3호점,2020-09-20,5
648,73869187,GS25강남청담점,2019-06-19,11
649,73869187,GS25강남한티점,2019-01-16,8
650,73869187,GS25강남영동점,2018-09-11,19
651,73869187,GS25S강남구청역점,2020-05-10,8
652,73869187,GS25강남LH점,2019-02-10,14
653,73869187,GS25S강남역1호점,2020-02-21,3
654,73869187,GS25S9삼성중앙역점,2020-01-13,15
655,73869187,GS25강남본점,2020-05-15,2
656,73869187,GS25강남YBM점,2019-06-15,6
657,73869187,GS25S강남구청역점,2020-05-20,2
658,73869187,GS25강남나누리점,2020-06-17,9
659,73869187,GS25강남시티힐점,2018-06-14,11
660,73869187,GS25S강남역1호점,2019-08-18,4
661,73869187,GS25S9삼성중앙역점,2019-05-12,6
662,73869187,GS25강남한티점,2018-02-11,14
663,38341385,GS25강남상록회관점,2019-05-14,20
664,38341385,GS25강남로데오점,2018-01-18,19
665,38341385,GS25S강남구청역점,2019-02-18,17
666,38341385,GS25S9언주역점,2019-09-13,8
667,35612204,GS25강남쌍용점,2018-09-12,10
668,35612204,GS25S강남역3호점,2019-08-10,2
669,35612204,GS25강남시티힐점,2020-03-14,17
670,35612204,GS25강남대치점,2019-04-18,4
671,35612204,GS25R서울강남4점,2018-08-18,8
672,35612204,GS25강남리츠칼튼점,2020-06-21,17
673,35612204,GS25강남에이스타워점,2018-06-12,5
674,39297172,GS25S강남역3호점,2018-04-19,6
675,39297172,GS25강남메트로점,2019-02-19,13
676,39297172,GS25강남메트로점,2020-04-15,7
677,39297172,GS25강남대치점,2020-09-10,17
678,39297172,GS25S강남역3호점,2018-07-16,13
679,39297172,GS25강남타운점,2019-09-18,5
680,39297172,GS25강남엘지점,2020-06-18,12
681,39297172,GS25S9언주역점,2018-02-19,11
682,39297172,GS25강남메트로점,2020-08-10,4
683,39297172,GS25개나리SK점,2018-02-12,9
684,39297172,GS25강남아트점,2018-06-12,6
685,4365470,GS25S강남역1호점,2020-03-11,6
686,4365470,GS25강남시티힐점,2019-01-11,16
687,4365470,GS25S강남역2호점,2020-06-14,10
688,4365470,GS25강남사랑점,2019-09-17,14
689,15991408,GS25강남리츠칼튼점,2018-04-12,12
690,15991408,GS25강남아트점,2019-04-14,20
691,15991408,GS25강남사랑점,2018-06-10,16
692,15991408,GS25R선릉7점,2020-03-20,6
693,15991408,GS25강남에이스타워점,2020-09-14,20
694,15991408,GS25강남엘지점,2018-06-14,8
695,15991408,GS25강남신사점,2019-09-21,3
696,15991408,GS25S9언주역점,2019-03-18,16
697,15991408,GS25S강남역2호점,2019-07-15,3
698,15991408,GS25S9신논현역점,2020-02-13,6
699,15991408,GS25강남시티힐점,2019-05-21,9
700,15991408,GS25강남시티힐점,2020-06-20,14
701,15991408,GS25S9삼성중앙역점,2020-05-16,17
702,55284682,GS25강남태양점,2020-05-11,20
703,55284682,GS25S강남역2호점,2020-07-13,8
704,55284682,GS25강남아트점,2019-03-14,4
705,55284682,GS25강남시티힐점,2020-03-21,19
706,3581519,GS25강남영동점,2019-05-15,5
707,3581519,GS25강남태강점,2020-03-17,17
708,3581519,GS25S강남구청역점,2019-06-15,16
709,3581519,GS25강남로데오점,2020-01-14,9
710,94276245,GS25강남은성점,2018-03-21,19
711,94276245,GS25강남사랑점,2018-06-21,19
712,94276245,GS25강남사랑점,2018-09-19,15
713,94276245,GS25강남역삼점,2020-06-11,19
714,94276245,GS25강남세곡점,2019-01-18,11
715,94276245,GS25강남세곡점,2019-06-13,6
716,94276245,GS25강남한티점,2018-05-15,13
717,94276245,GS25강남메트로점,2019-04-11,9
718,94276245,GS25강남에이스타워점,2019-04-14,8
719,36737864,GS25강남상록회관점,2018-04-18,1
720,36737864,GS25강남갤러리점,2018-06-20,15
721,36737864,GS25강남대치점,2020-06-10,6
722,36737864,GS25강남동원점,2019-08-18,5
723,36737864,GS25강남드림하이점,2019-02-20,5
724,36737864,GS25강남갤러리점,2020-09-16,6
725,36737864,GS25강남개포점,2018-01-11,10
726,36737864,GS25S강남구청역점,2019-04-16,19
727,36737864,GS25강남개포점,2019-07-13,7
728,36737864,GS25S9신논현역점,2020-07-13,2
729,36737864,GS25강남메트로점,2018-07-19,6
730,36737864,GS25강남로데오점,2018-02-11,17
731,36737864,GS25S강남역3호점,2020-02-18,14
732,36737864,GS25강남YBM점,2020-09-21,12
733,25535199,GS25강남쥬비스점,2018-01-13,5
734,25535199,GS25강남본점,2020-02-16,10
735,25535199,GS25강남에이스타워점,2018-09-13,9
736,25535199,GS25강남개포점,2020-06-20,4
737,25535199,GS25강남동원점,2018-09-16,19
738,25535199,GS25S9언주역점,2018-05-21,13
739,25535199,GS25강남사랑점,2019-05-16,13
740,25535199,GS25S강남역3호점,2018-04-10,18
741,10367880,GS25강남쌍용점,2018-08-19,20
742,10367880,GS25강남역삼점,2018-09-13,1
743,11862426,GS25강남청담점,2018-08-15,16
744,11862426,GS25강남갤러리점,2020-06-16,1
745,11862426,GS25강남유블레스점,2020-03-20,10
746,11862426,GS25S강남역1호점,2020-01-15,4
747,11862426,GS25강남N타워점,2020-01-14,11
748,11862426,GS25S9언주역점,2020-04-17,7
749,11862426,GS25강남대치점,2019-08-18,7
750,11862426,GS25S강남역2호점,2019-05-16,17
751,11862426,GS25강남드림하이점,2019-01-11,4
752,867105,GS25S9언주역점,2020-08-21,19
753,867105,GS25강남쥬비스점,2020-07-13,5
754,867105,GS25S강남역2호점,2020-03-12,3
755,867105,GS25강남영동점,2020-07-18,4
756,867105,GS25강남나누리점,2018-07-12,10
757,867105,GS25강남N타워점,2020-04-10,18
758,867105,GS25강남메트로점,2020-05-11,3
759,867105,GS25S강남역3호점,2019-08-12,6
760,867105,GS25강남동원점,2020-05-13,3
761,57041672,GS25R선릉7점,2020-01-21,18
762,57041672,GS25강남쉐르빌점,2018-07-13,3
763,57041672,GS25강남쥬비스점,2019-03-11,4
764,57041672,GS25강남쥬비스점,2019-07-19,14
765,57041672,GS25S9봉은사역점,2020-06-16,16
766,57041672,GS25강남드림하이점,2018-05-12,9
767,57041672,GS25S강남역1호점,2018-04-11,2
768,57041672,GS25강남나누리점,2019-06-12,3
769,57041672,GS25강남태양점,2019-01-15,5
770,57041672,GS25강남로데오점,2019-06-15,13
771,57041672,GS25강남타운점,2020-06-13,17
772,57041672,GS25강남에이스타워점,2018-04-19,7
773,57041672,GS25S강남역1호점,2019-08-11,19
774,57041672,GS25강남에이스타워점,2019-03-12,7
775,26831191,GS25S강남역2호점,2019-01-19,15
776,26831191,GS25강남한티점,2018-07-17,20
777,26831191,GS25강남신사점,2020-03-10,18
778,26831191,GS25강남태양점,2019-02-12,3
779,54682689,GS25S강남역3호점,2018-01-13,3
780,54682689,GS25R선릉7점,2020-08-16,12
781,54682689,GS25강남N타워점,2019-08-15,17
782,54682689,GS25강남태강점,2020-05-12,14
783,54682689,GS25강남본점,2019-07-18,9
784,54682689,GS25S강남역3호점,2020-02-10,6
785,54682689,GS25강남쌍용점,2019-08-13,4
786,58341234,GS25S9신논현역점,2019-09-12,13
787,58341234,GS25S강남구청역점,2019-09-21,5
788,58341234,GS25강남동원점,2018-01-12,18
789,58341234,GS25강남쌍용점,2019-06-15,4
790,58341234,GS25강남태양점,2019-07-19,2
791,58341234,GS25강남유블레스점,2020-06-13,15
792,58341234,GS25강남리츠칼튼점,2019-05-17,16
793,58341234,GS25S9신논현역점,2020-06-15,5
794,58341234,GS25S강남역1호점,2019-09-20,19
795,58341234,GS25S9삼성중앙역점,2019-03-21,9
796,58341234,GS25강남신사점,2019-01-12,6
797,58341234,GS25강남타운점,2019-06-18,2
798,58341234,GS25S강남역1호점,2019-02-15,5
799,58341234,GS25강남동원점,2018-05-15,1
800,58341234,GS25S강남역3호점,2018-03-20,4
801,35291788,GS25S9봉은사역점,2019-07-11,12
802,35291788,GS25강남유블레스점,2019-07-16,11
803,35291788,GS25강남개포점,2020-07-18,8
804,76876427,GS25강남시티힐점,2020-04-21,9
805,76876427,GS25강남아트점,2020-08-15,4
806,76876427,GS25강남타운점,2019-05-18,11
807,76876427,GS25강남YBM점,2020-02-15,5
808,76876427,GS25S강남역2호점,2020-09-21,7
809,76876427,GS25강남역삼점,2018-02-13,2
810,76876427,GS25S강남역2호점,2020-02-18,17
811,39073346,GS25강남청담점,2020-02-11,10
812,39073346,GS25S강남구청역점,2020-08-18,2
813,39073346,GS25강남아트점,2019-01-11,8
814,39073346,GS25강남한티점,2020-04-16,13
815,39073346,GS25S강남구청역점,2018-02-15,8
816,39073346,GS25S강남역2호점,2018-09-19,14
817,75083041,GS25강남태강점,2020-06-21,15
818,75083041,GS25강남YBM점,2018-04-16,5
819,75083041,GS25강남쌍용점,2020-03-14,12
820,75083041,GS25강남시티힐점,2018-04-10,17
821,75083041,GS25S강남역1호점,2019-04-18,4
822,75083041,GS25S강남역1호점,2020-07-17,6
823,75083041,GS25강남쥬비스점,2019-05-18,12
824,90145499,GS25강남LH점,2019-08-10,4
825,90145499,GS25S9봉은사역점,2020-04-10,13
826,90145499,GS25강남쉐르빌점,2020-05-18,20
827,90145499,GS25강남시티힐점,2018-08-19,8
828,90145499,GS25강남로데오점,2020-01-21,15
829,90145499,GS25S9언주역점,2020-03-13,3
830,90145499,GS25S강남역1호점,2020-05-19,12
831,90145499,GS25S9신논현역점,2019-04-10,18
832,20284241,GS25강남신사점,2020-01-14,19
833,20284241,GS25강남N타워점,2020-07-13,2
834,20284241,GS25개포경남점,2018-05-17,7
835,87949216,GS25R선릉7점,2018-04-20,13
836,87949216,GS25S9언주역점,2019-09-11,16
837,87949216,GS25S9신논현역점,2020-03-15,2
838,87949216,GS25강남한티점,2020-08-14,14
839,87949216,GS25강남시티힐점,2019-01-14,4
840,87949216,GS25S강남역3호점,2020-05-12,12
841,87949216,GS25R선릉7점,2020-01-19,1
842,87949216,GS25강남갤러리점,2020-09-19,7
843,87949216,GS25강남시티힐점,2020-08-20,13
844,87949216,GS25강남쉐르빌점,2019-06-18,13
845,86553736,GS25강남리츠칼튼점,2018-07-14,4
846,86553736,GS25강남은성점,2019-06-10,5
847,86553736,GS25강남타운점,2020-01-20,2
848,86553736,GS25강남신사점,2019-09-19,14
849,86553736,GS25강남영동점,2018-03-11,3
850,86553736,GS25S강남역1호점,2019-06-15,6
851,96265550,GS25S강남구청역점,2018-04-19,4
852,96265550,GS25S강남구청역점,2018-05-10,6
853,96265550,GS25R선릉7점,2018-02-13,20
854,96265550,GS25강남N타워점,2018-03-17,16
855,96265550,GS25강남태양점,2019-06-16,8
856,96265550,GS25강남리츠칼튼점,2019-06-10,18
857,96265550,GS25강남YBM점,2019-09-14,14
858,96265550,GS25S강남역3호점,2018-04-17,14
859,96265550,GS25강남사랑점,2018-03-12,18
860,96265550,GS25강남엘지점,2018-02-15,18
861,96265550,GS25강남YBM점,2020-07-12,15
862,96265550,GS25강남역삼점,2019-07-20,3
863,36181642,GS25강남한티점,2020-04-12,2
864,36181642,GS25강남드림하이점,2019-06-15,3
865,36181642,GS25강남사랑점,2018-02-14,15
866,36181642,GS25강남N타워점,2020-06-10,8
867,36181642,GS25R서울강남4점,2018-04-13,18
868,36181642,GS25강남상록회관점,2020-08-11,9
869,36181642,GS25강남리츠칼튼점,2020-09-19,3
870,36181642,GS25강남태양점,2019-04-11,2
871,36181642,GS25S강남역1호점,2019-09-12,5
872,36181642,GS25S강남역1호점,2020-07-18,13
873,36181642,GS25강남아트점,2018-01-13,6
874,36181642,GS25강남로데오점,2018-07-10,13
875,36181642,GS25강남로데오점,2018-01-21,11
876,3116721,GS25S강남역1호점,2019-02-12,15
877,3116721,GS25강남드림하이점,2020-03-14,12
878,3116721,GS25S강남역2호점,2018-02-14,3
879,3116721,GS25S9봉은사역점,2019-06-17,9
880,3116721,GS25강남대치점,2020-07-14,2
881,3116721,GS25개나리SK점,2018-07-21,4
882,96709823,GS25강남유블레스점,2019-08-14,15
883,96709823,GS25S강남역3호점,2020-01-15,3
884,96709823,GS25S9신논현역점,2018-05-20,14
885,96709823,GS25S강남역2호점,2020-06-20,1
886,96709823,GS25R서울강남4점,2019-05-19,12
887,96709823,GS25강남동원점,2019-03-16,16
888,96709823,GS25강남에이스타워점,2018-06-11,7
889,60140163,GS25개포경남점,2019-02-17,11
890,60140163,GS25강남N타워점,2019-06-11,8
891,60140163,GS25강남신사점,2018-05-17,11
892,60140163,GS25S9삼성중앙역점,2020-04-10,2
893,60140163,GS25강남엘지점,2020-04-15,12
894,77231374,GS25강남태양점,2020-08-13,17
895,77231374,GS25S강남구청역점,2018-01-15,16
896,77231374,GS25R서울강남4점,2020-02-18,1
897,77231374,GS25개나리SK점,2019-07-13,10
898,77231374,GS25강남신사점,2019-02-20,14
899,77231374,GS25강남역삼점,2019-01-15,4
900,77231374,GS25S9신논현역점,2018-03-20,17
901,77231374,GS25강남쌍용점,2020-03-20,20
902,77231374,GS25강남엘지점,2020-07-17,12
903,77231374,GS25강남나누리점,2020-03-15,1
904,77231374,GS25강남대치점,2020-03-13,13
905,77231374,GS25강남아트점,2019-03-21,17
906,67669363,GS25S9봉은사역점,2019-07-14,18
907,67669363,GS25강남로데오점,2020-01-18,5
908,67669363,GS25S강남역3호점,2020-03-14,5
909,67669363,GS25R선릉7점,2020-05-13,4
910,67669363,GS25강남리츠칼튼점,2020-05-10,20
911,67669363,GS25강남리츠칼튼점,2020-07-10,12
912,67669363,GS25강남신사점,2020-01-10,14
913,67669363,GS25강남세곡점,2020-03-12,16
914,67669363,GS25강남한티점,2018-07-15,5
915,67669363,GS25강남에이스타워점,2019-06-16,15
916,67669363,GS25S강남역2호점,2019-01-21,11
917,67669363,GS25강남시티힐점,2020-08-13,4
918,83637462,GS25강남상록회관점,2020-09-12,7
919,83637462,GS25S9언주역점,2019-04-21,19
920,83637462,GS25S강남역3호점,2019-05-19,20
921,83637462,GS25강남리츠칼튼점,2019-01-19,15
922,83637462,GS25강남쌍용점,2018-01-15,18
923,83637462,GS25개포경남점,2018-02-16,16
924,83637462,GS25S강남역3호점,2019-05-12,12
925,83637462,GS25S9봉은사역점,2019-07-14,20
926,83637462,GS25S9언주역점,2018-05-19,3
927,83637462,GS25강남로데오점,2019-07-17,6
928,83637462,GS25강남대치점,2018-01-10,2
929,83637462,GS25강남갤러리점,2019-04-13,15
930,83637462,GS25강남로데오점,2019-03-14,16
931,83637462,GS25강남타운점,2019-03-20,16
932,83637462,GS25R서울강남4점,2020-05-10,8
933,40294908,GS25강남N타워점,2020-02-10,17
934,40294908,GS25강남엘지점,2019-06-10,18
935,40294908,GS25강남시티힐점,2018-02-10,20
936,40294908,GS25강남사랑점,2020-06-14,3
937,40294908,GS25강남타운점,2020-05-10,4
938,40294908,GS25강남역삼점,2019-02-14,20
939,29190425,GS25강남에이스타워점,2018-07-16,17
940,29190425,GS25강남아트점,2018-07-11,4
941,29190425,GS25강남사랑점,2020-09-12,5
