,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
145,00000146,48563880,34792150,4,2020-05-16 15:45:52,2020-05-16 15:50:30,2020-05-16 15:50:30,2020-05-16 15:47:55,3,[8809045670115],[5],24000
146,00000147,48563880,28606144,4,2019-05-21 10:35:44,2019-05-21 10:42:12,2019-05-21 10:42:12,2019-05-21 10:37:42,4,"[8801382131014, 8809068661077]","[3, 4]",42000
147,00000148,58306650,67418250,2,2019-01-18 21:17:05,2019-01-18 21:19:46,NULL,2019-01-18 21:19:46,1,"[8806002002894, 8801043650762, 8809191574664]","[4, 2, 1]",89000
148,00000149,58306650,49616996,4,2020-08-02 04:02:52,2020-08-02 04:09:09,2020-08-02 04:09:09,2020-08-02 04:05:35,3,"[8801097130036, 8809191574664, 8802673003256]","[2, 3, 4]",62000
149,00000150,58306650,89034567,4,2018-05-02 07:14:17,2018-05-02 07:20:05,2018-05-02 07:20:05,2018-05-02 07:17:12,2,"[8809191574664, 8801056024062, 8806002002894, 8809050511090, 8801056064761]","[4, 3, 1, 5, 2]",135000
150,00000151,58306650,52970367,3,2020-09-02 04:21:12,2020-09-02 04:39:19,NULL,2020-09-02 04:22:42,5,[8809068661008],[4],26000
151,00000152,58306650,34157209,2,2020-05-21 07:43:29,2020-05-21 07:45:30,NULL,2020-05-21 07:45:30,5,[8809045670115],[1],24000
152,00000153,58306650,49416586,2,2019-06-15 11:16:20,2019-06-15 11:17:42,NULL,2019-06-15 11:17:42,2,[8801043650762],[2],11000
153,00000154,58306650,7770833,1,2018-07-16 06:20:00,2018-07-16 06:20:00,NULL,NULL,1,[8809045670115],[2],24000
154,00000155,58306650,27206775,1,2020-08-17 03:44:59,2020-08-17 03:44:59,NULL,NULL,5,[8803284605464],[2],13000
155,00000156,58306650,27206775,2,2018-05-20 09:23:45,2018-05-20 09:26:00,NULL,2018-05-20 09:26:00,1,[8809191574664],[1],38000
156,00000157,58306650,56140451,2,2018-02-14 10:12:30,2018-02-14 10:15:13,NULL,2018-02-14 10:15:13,4,[8806001083750],[3],6000
157,00000158,58306650,97713365,4,2019-07-13 18:27:41,2019-07-13 18:31:49,2019-07-13 18:31:49,2019-07-13 18:30:25,4,"[8809332392768, 8809423620046, 8801382131014, 8804074100350]","[3, 2, 5, 4]",91000
158,00000159,58306650,33463785,1,2020-02-13 01:30:43,2020-02-13 01:30:43,NULL,NULL,4,"[8806002002894, 8809409910123, 8802774003445, 8809173200130]","[5, 2, 1, 3]",94000
159,00000160,58306650,74883731,3,2019-05-12 20:35:57,2019-05-12 20:42:54,NULL,2019-05-12 20:38:45,3,"[8803284605464, 8806002002894, 8809191574664, 8801097250053]","[2, 5, 1, 4]",108000
160,00000161,58306650,49616996,1,2018-08-21 22:25:21,2018-08-21 22:25:21,NULL,NULL,2,"[8801094503031, 8809409910123, 8801097130036]","[4, 1, 3]",57000
161,00000162,58306650,37194251,4,2018-03-03 07:28:18,2018-03-03 07:32:47,2018-03-03 07:32:47,2018-03-03 07:29:26,4,"[8806002002894, 8801382131014]","[3, 1]",62000
162,00000163,58306650,52970367,1,2019-03-13 18:56:05,2019-03-13 18:56:05,NULL,NULL,5,[8806002002894],[4],40000
163,00000164,58306650,22176965,4,2018-03-18 06:03:37,2018-03-18 06:10:03,2018-03-18 06:10:03,2018-03-18 06:05:44,1,[8809045670115],[1],24000
164,00000165,58306650,98473237,2,2019-06-06 03:23:36,2019-06-06 03:24:45,NULL,2019-06-06 03:24:45,1,"[8801097130036, 8806002002894, 8809068661008, 8801097178090, 8801056042219]","[2, 3, 4, 5, 1]",142000
165,00000166,58306650,38968808,2,2018-07-03 10:18:23,2018-07-03 10:20:10,NULL,2018-07-03 10:20:10,3,[8806001083750],[1],6000
166,00000167,58306650,92047329,3,2019-08-12 01:04:51,2019-08-12 01:26:46,NULL,2019-08-12 01:06:20,4,[8809080300039],[2],7000
167,00000168,58306650,56140451,4,2019-08-03 09:08:08,2019-08-03 09:13:04,2019-08-03 09:13:04,2019-08-03 09:11:03,2,"[8801382131014, 8809409910123, 8809068661008, 8809423620022, 8801382127574]","[4, 1, 3, 2, 5]",101000
168,00000169,58306650,1435584,4,2020-06-18 05:16:15,2020-06-18 05:18:55,2020-06-18 05:18:55,2020-06-18 05:17:42,4,"[8801097130036, 8803284605464, 8806002002894]","[2, 4, 3]",58000
169,00000170,58306650,18377790,2,2019-02-12 13:24:58,2019-02-12 13:27:09,NULL,2019-02-12 13:27:09,2,"[8809409910123, 8802774003445, 8801043650762, 8809023009340]","[2, 5, 1, 4]",75000
170,00000171,91255161,59830938,4,2020-01-10 12:23:25,2020-01-10 12:27:54,2020-01-10 12:27:54,2020-01-10 12:25:33,5,"[8801382131014, 8809191574664, 8801097130036, 8801056005672]","[4, 2, 3, 1]",94000
171,00000172,91255161,9723056,3,2018-02-19 21:08:05,2018-02-19 21:27:39,NULL,2018-02-19 21:09:49,1,[8801043650762],[5],11000
172,00000173,91255161,57745285,1,2019-07-02 07:40:58,2019-07-02 07:40:58,NULL,NULL,3,"[8806002002894, 8809068661077, 8806001083750, 8802673003225, 8802774003445]","[2, 1, 4, 5, 3]",106000
173,00000174,91255161,33463785,4,2019-07-09 18:14:29,2019-07-09 18:21:24,2019-07-09 18:21:24,2019-07-09 18:17:18,5,"[8801097130036, 8809080300039, 8806002002894, 8801382128694, 8801382130802]","[5, 3, 2, 4, 1]",103000
174,00000175,91255161,56856462,1,2020-06-11 09:14:32,2020-06-11 09:14:32,NULL,NULL,5,"[8801094503031, 8809068661008]","[1, 3]",62000
175,00000176,91255161,84457962,1,2019-09-14 21:46:11,2019-09-14 21:46:11,NULL,NULL,4,"[8809332392768, 8801043650762]","[4, 5]",39000
176,00000177,91255161,57745285,3,2019-03-11 01:11:19,2019-03-11 01:22:07,NULL,2019-03-11 01:13:58,5,[8806002002894],[2],40000
177,00000178,91255161,27206775,2,2018-06-10 22:33:25,2018-06-10 22:34:52,NULL,2018-06-10 22:34:52,3,[8801382131014],[4],22000
178,00000179,91255161,14372105,4,2020-01-01 20:13:45,2020-01-01 20:17:58,2020-01-01 20:17:58,2020-01-01 20:16:04,4,"[8809045670115, 8802774003445, 8801097130036]","[1, 2, 5]",40000
179,00000180,91255161,52970367,1,2020-01-14 05:01:32,2020-01-14 05:01:32,NULL,NULL,5,"[8809068661008, 8802673003256]","[1, 3]",45000
180,00000181,91255161,33463785,1,2019-01-05 15:46:09,2019-01-05 15:46:09,NULL,NULL,1,"[8806002002894, 8809068661077, 8801094503031]","[2, 5, 4]",96000
181,00000182,91255161,14372105,1,2019-01-10 18:39:09,2019-01-10 18:39:09,NULL,NULL,3,"[8809191574664, 8809332392768, 8809045670115, 8801056032388]","[4, 3, 2, 5]",110000
182,00000183,91255161,22176965,1,2020-01-15 04:17:50,2020-01-15 04:17:50,NULL,NULL,3,"[8809080300039, 8801056024062, 8806002002894, 8801056389017, 8806001083750]","[5, 3, 2, 4, 1]",85000
183,00000184,91255161,9723056,1,2019-07-18 18:38:34,2019-07-18 18:38:34,NULL,NULL,5,[8806002002894],[1],40000
184,00000185,91255161,76430125,3,2018-05-14 21:20:37,2018-05-14 21:27:29,NULL,2018-05-14 21:21:44,2,"[8801043650762, 8809045670115, 8801094503031]","[3, 2, 1]",71000
185,00000186,91255161,37194251,4,2019-07-19 18:09:02,2019-07-19 18:12:24,2019-07-19 18:12:24,2019-07-19 18:11:06,2,[8801382131014],[3],22000
186,00000187,91255161,84166398,3,2020-03-20 18:00:05,2020-03-20 18:17:50,NULL,2020-03-20 18:02:01,5,[8809080300039],[2],7000
187,00000188,91255161,84166398,3,2020-09-10 10:48:47,2020-09-10 10:57:08,NULL,2020-09-10 10:51:28,1,"[8809068661077, 8809045670115, 8801043650762]","[1, 4, 3]",55000
188,00000189,91255161,57745285,3,2018-07-18 22:52:14,2018-07-18 23:11:30,NULL,2018-07-18 22:54:15,5,"[8802774003445, 8801043650762]","[1, 5]",22000
189,00000190,91255161,7770833,1,2019-03-10 07:29:32,2019-03-10 07:29:32,NULL,NULL,1,"[8801097130036, 8806002002894, 8802774003445, 8809082727520, 8806002003931]","[2, 1, 4, 5, 3]",78000
190,00000191,27984104,84166398,4,2018-05-05 02:39:56,2018-05-05 02:43:01,2018-05-05 02:43:01,2018-05-05 02:41:13,4,"[8809045670115, 8809068661077, 8809332392768, 8801094503505]","[5, 3, 1, 2]",87000
191,00000192,27984104,76430125,1,2019-07-14 08:14:06,2019-07-14 08:14:06,NULL,NULL,1,[8809191574664],[1],38000
192,00000193,27984104,58832889,3,2019-05-08 23:40:26,2019-05-08 23:55:50,NULL,2019-05-08 23:42:23,5,"[8801094503031, 8806002002894, 8809080300039]","[2, 4, 5]",83000
193,00000194,27984104,54178025,1,2020-06-20 19:28:33,2020-06-20 19:28:33,NULL,NULL,2,"[8809045670115, 8802673003256]","[4, 1]",43000
194,00000195,27984104,1435584,2,2020-05-01 23:58:39,2020-05-01 23:59:44,NULL,2020-05-01 23:59:44,1,"[8809068661077, 8801094482602, 8809409910123]","[5, 1, 4]",57000
195,00000196,27984104,47033144,1,2019-02-02 02:39:13,2019-02-02 02:39:13,NULL,NULL,1,"[8801056024062, 8809080300039, 8809068661008]","[5, 1, 3]",54000
196,00000197,27984104,99699361,4,2018-08-03 14:04:08,2018-08-03 14:09:27,2018-08-03 14:09:27,2018-08-03 14:06:29,5,"[8809068661008, 8806002002894]","[3, 1]",66000
197,00000198,27984104,66679999,2,2020-08-08 04:08:03,2020-08-08 04:09:12,NULL,2020-08-08 04:09:12,4,"[8802673003256, 8809332392768, 8809080300039, 8801382134824, 8801094503505]","[5, 1, 4, 2, 3]",84000
198,00000199,27984104,18377790,3,2020-09-06 22:45:54,2020-09-06 23:07:07,NULL,2020-09-06 22:46:58,3,"[8806001083750, 8809068661077, 8801043650762, 8802673003249]","[1, 4, 2, 5]",40000
199,00000200,27984104,84166398,4,2018-05-19 12:17:24,2018-05-19 12:21:34,2018-05-19 12:21:34,2018-05-19 12:19:08,4,"[8809080300039, 8801094503031]","[3, 5]",43000
200,00000201,27984104,46239733,1,2020-09-12 21:16:38,2020-09-12 21:16:38,NULL,NULL,3,"[8806002002894, 8809045670115, 8801097130036, 8801382137405]","[4, 3, 5, 1]",99000
201,00000202,27984104,1477966,1,2018-01-06 19:07:00,2018-01-06 19:07:00,NULL,NULL,3,"[8803284605464, 8809332392768]","[4, 2]",41000
202,00000203,27984104,96820813,1,2018-02-14 06:56:50,2018-02-14 06:56:50,NULL,NULL,5,[8809332392768],[3],28000
203,00000204,91251017,1477966,4,2018-02-03 05:46:34,2018-02-03 05:51:11,2018-02-03 05:51:11,2018-02-03 05:47:42,3,[8801097130036],[2],5000
204,00000205,91251017,56856462,1,2019-02-03 09:27:10,2019-02-03 09:27:10,NULL,NULL,5,"[8809191574664, 8801094503031, 8801056024062, 8801382128038, 8801056233013]","[4, 5, 2, 3, 1]",131000
205,00000206,91251017,42985112,2,2018-01-07 21:53:37,2018-01-07 21:54:58,NULL,2018-01-07 21:54:58,3,"[8809045670115, 8806001083750, 8801094503031, 8809082727537, 8801382128694]","[3, 2, 1, 4, 5]",115000
206,00000207,91251017,84457962,3,2018-05-10 05:22:02,2018-05-10 05:38:47,NULL,2018-05-10 05:23:48,4,"[8802774003445, 8801382131014]","[3, 4]",33000
207,00000208,91251017,98473237,2,2020-07-09 20:18:05,2020-07-09 20:20:20,NULL,2020-07-09 20:20:20,1,[8809409910123],[5],16000
208,00000209,91251017,99699361,1,2018-09-02 04:34:44,2018-09-02 04:34:44,NULL,NULL,5,[8802673003256],[1],19000
209,00000210,91251017,99699361,1,2020-08-04 17:15:39,2020-08-04 17:15:39,NULL,NULL,5,"[8809080300039, 8801094482602, 8802673003256, 8801097150010, 8801056154066]","[3, 4, 2, 5, 1]",93000
210,00000211,91251017,34792150,1,2019-01-18 19:24:15,2019-01-18 19:24:15,NULL,NULL,2,"[8801094503031, 8809080300039]","[3, 2]",43000
211,00000212,91251017,58832889,2,2018-08-01 18:46:43,2018-08-01 18:48:12,NULL,2018-08-01 18:48:12,3,"[8809068661077, 8801056024062, 8809045670115, 8802673003232, 8801056233013]","[3, 2, 1, 5, 4]",115000
212,00000213,91251017,99699361,3,2018-01-20 02:47:17,2018-01-20 02:52:11,NULL,2018-01-20 02:49:39,2,"[8802673003256, 8801097130036, 8806002002894, 8804342310108]","[4, 5, 1, 3]",88000
213,00000214,91251017,18377790,1,2019-02-02 08:24:46,2019-02-02 08:24:46,NULL,NULL,1,"[8806002002894, 8809423620046, 8809332392768, 8801382130802]","[2, 1, 5, 4]",103000
214,00000215,91251017,52970367,1,2018-06-16 17:50:57,2018-06-16 17:50:57,NULL,NULL,5,"[8801094503031, 8809045670115]","[4, 2]",60000
215,00000216,37299926,99208683,3,2019-03-21 03:29:00,2019-03-21 03:34:41,NULL,2019-03-21 03:31:57,4,"[8801094482602, 8802673003256, 8809423620046, 8801056058227]","[4, 3, 2, 1]",66000
216,00000217,37299926,47033144,1,2019-01-12 21:10:07,2019-01-12 21:10:07,NULL,NULL,2,"[8801056024062, 8809409910123, 8809045670115]","[4, 5, 2]",61000
217,00000218,37299926,14729155,1,2020-07-14 15:14:41,2020-07-14 15:14:41,NULL,NULL,3,"[8806002002894, 8801043650762, 8809191574664]","[1, 4, 5]",89000
218,00000219,37299926,34157209,3,2020-05-03 19:18:29,2020-05-03 19:34:20,NULL,2020-05-03 19:21:04,1,"[8806002002894, 8809080300039, 8809423620046, 8809382930217, 8809397830014]","[5, 4, 1, 3, 2]",67000
219,00000220,37299926,49616996,3,2019-05-04 03:57:36,2019-05-04 04:08:41,NULL,2019-05-04 04:00:11,2,[8806002002894],[2],40000
220,00000221,37299926,37194251,4,2018-09-17 20:08:43,2018-09-17 20:13:11,2018-09-17 20:13:11,2018-09-17 20:10:16,1,[8801056024062],[1],21000
221,00000222,37299926,33463785,3,2018-02-20 14:20:13,2018-02-20 14:36:56,NULL,2018-02-20 14:21:17,3,"[8809191574664, 8806001083750, 8801097130036, 8801037018646]","[4, 5, 2, 3]",59000
222,00000223,28530724,1477966,1,2019-02-14 06:39:50,2019-02-14 06:39:50,NULL,NULL,4,[8806002002894],[4],40000
223,00000224,28530724,66679999,1,2019-06-14 18:06:09,2019-06-14 18:06:09,NULL,NULL,1,"[8806002002894, 8801382131014]","[1, 5]",62000
224,00000225,28530724,1477966,4,2020-01-02 13:24:20,2020-01-02 13:28:44,2020-01-02 13:28:44,2020-01-02 13:27:11,1,"[8809045670115, 8801056024062, 8809068661008, 8801382130820, 8801056042196]","[3, 2, 4, 5, 1]",117000
225,00000226,28530724,98473237,4,2020-04-18 20:18:57,2020-04-18 20:24:36,2020-04-18 20:24:36,2020-04-18 20:21:40,1,"[8801097130036, 8801056024062, 8801043650762]","[2, 1, 3]",37000
226,00000227,28530724,96820813,1,2020-06-19 12:37:37,2020-06-19 12:37:37,NULL,NULL,1,[8809045670115],[4],24000
227,00000228,28530724,61657168,3,2019-03-10 08:28:24,2019-03-10 08:43:16,NULL,2019-03-10 08:30:54,2,"[8802774003445, 8801094482602, 8801097130036]","[3, 1, 4]",37000
228,00000229,28530724,28606144,4,2020-07-20 22:47:54,2020-07-20 22:52:05,2020-07-20 22:52:05,2020-07-20 22:49:52,4,"[8806001083750, 8809045670115]","[2, 5]",30000
229,00000230,28530724,99699361,2,2020-08-03 03:10:26,2020-08-03 03:11:51,NULL,2020-08-03 03:11:51,2,"[8809191574664, 8806002002894]","[3, 2]",78000
230,00000231,28530724,98446589,1,2020-01-01 21:33:29,2020-01-01 21:33:29,NULL,NULL,5,"[8809409910123, 8806002002894]","[2, 5]",56000
231,00000232,28530724,56856462,4,2019-01-09 08:34:32,2019-01-09 08:39:43,2019-01-09 08:39:43,2019-01-09 08:36:27,4,"[8801056024062, 8806002002894]","[4, 5]",61000
232,00000233,28530724,59830938,1,2020-06-09 09:32:21,2020-06-09 09:32:21,NULL,NULL,5,[8803284605464],[1],13000
233,00000234,28530724,56856462,4,2018-09-01 12:08:29,2018-09-01 12:11:55,2018-09-01 12:11:55,2018-09-01 12:09:30,2,"[8809332392768, 8801097130036, 8801094482602]","[4, 1, 2]",54000
234,00000235,28530724,49416586,1,2019-07-06 18:07:57,2019-07-06 18:07:57,NULL,NULL,5,"[8806002002894, 8801056024062, 8809423620046, 8809027331317, 8801382144830]","[3, 4, 2, 5, 1]",106000
235,00000236,82167210,97713365,1,2019-01-09 07:19:03,2019-01-09 07:19:03,NULL,NULL,4,"[8806001083750, 8803284605464, 8802673003256, 8801382128038, 8806001085020]","[4, 2, 5, 3, 1]",82000
236,00000237,82167210,67418250,3,2019-03-03 02:41:24,2019-03-03 03:04:11,NULL,2019-03-03 02:43:35,3,"[8809080300039, 8809332392768]","[2, 3]",35000
237,00000238,82167210,74883731,4,2019-02-07 04:04:43,2019-02-07 04:07:49,2019-02-07 04:07:49,2019-02-07 04:06:16,5,[8809332392768],[1],28000
238,00000239,82167210,33463785,4,2018-09-15 05:09:08,2018-09-15 05:15:35,2018-09-15 05:15:35,2018-09-15 05:11:40,1,[8809068661077],[4],20000
239,00000240,82167210,42985112,3,2020-06-02 14:29:36,2020-06-02 14:38:30,NULL,2020-06-02 14:31:35,5,"[8809068661008, 8806001083750, 8809332392768, 8801753100885]","[4, 3, 2, 1]",97000
240,00000241,82167210,44858354,4,2020-02-07 05:30:10,2020-02-07 05:33:46,2020-02-07 05:33:46,2020-02-07 05:31:11,4,"[8802673003256, 8809191574664, 8801094482602, 8809135308157, 8802673003263]","[5, 3, 2, 4, 1]",128000
241,00000242,82167210,36237228,2,2019-06-04 07:06:33,2019-06-04 07:09:29,NULL,2019-06-04 07:09:29,5,"[8806002002894, 8809080300039, 8801094503031, 8801056055189]","[2, 4, 5, 3]",117000
242,00000243,82167210,47033144,2,2018-03-07 19:33:42,2018-03-07 19:36:01,NULL,2018-03-07 19:36:01,4,"[8802774003445, 8803284605464, 8802673003256, 8801097130036]","[3, 5, 2, 1]",48000
243,00000244,82167210,49416586,4,2020-08-01 18:22:58,2020-08-01 18:27:32,2020-08-01 18:27:32,2020-08-01 18:25:04,5,"[8806002002894, 8809068661008, 8801094482602, 8801056032388]","[4, 3, 5, 2]",107000
244,00000245,82167210,14372105,4,2019-08-04 11:32:23,2019-08-04 11:34:37,2019-08-04 11:34:37,2019-08-04 11:33:27,2,"[8806002002894, 8801056024062, 8809191574664, 8806001084887]","[5, 4, 2, 1]",127000
245,00000246,82167210,52970367,3,2020-04-07 14:05:48,2020-04-07 14:10:27,NULL,2020-04-07 14:06:52,3,"[8809045670115, 8809191574664]","[5, 4]",62000
246,00000247,82167210,49416586,3,2018-02-06 07:45:44,2018-02-06 08:02:33,NULL,2018-02-06 07:47:23,4,"[8803284605464, 8809068661077, 8809080300039, 8804342398984]","[1, 2, 3, 4]",44000
247,00000248,82167210,33463785,4,2019-08-15 06:26:43,2019-08-15 06:30:24,2019-08-15 06:30:24,2019-08-15 06:28:34,1,[8809068661008],[2],26000
248,00000249,82167210,56140451,3,2018-05-11 21:33:56,2018-05-11 21:49:16,NULL,2018-05-11 21:36:17,1,"[8809423620046, 8809332392768, 8801097130036]","[3, 2, 1]",43000
249,00000250,82167210,99208683,1,2018-07-18 02:04:41,2018-07-18 02:04:41,NULL,NULL,1,"[8801094482602, 8801094503031, 8809068661077, 8801056042219, 8809050511090]","[1, 3, 2, 4, 5]",115000
250,00000251,82167210,33463785,1,2018-03-09 02:16:03,2018-03-09 02:16:03,NULL,NULL,2,"[8806002002894, 8809045670115]","[3, 2]",64000
251,00000252,82167210,78189817,4,2020-07-14 10:34:40,2020-07-14 10:41:31,2020-07-14 10:41:31,2020-07-14 10:37:09,2,[8801056024062],[2],21000
252,00000253,82167210,84166398,3,2020-06-05 21:28:45,2020-06-05 21:46:36,NULL,2020-06-05 21:31:05,2,"[8809080300039, 8806001083750]","[4, 2]",13000
253,00000254,82167210,21795031,2,2018-02-02 18:24:20,2018-02-02 18:26:22,NULL,2018-02-02 18:26:22,1,"[8806002002894, 8806001083750, 8809409910123, 8809173200123]","[4, 1, 3, 5]",65000
254,00000255,61153253,37194251,1,2020-04-11 14:52:47,2020-04-11 14:52:47,NULL,NULL,2,"[8809068661077, 8806002002894, 8809080300039, 8801056017583]","[5, 4, 3, 1]",99000
255,00000256,61153253,1435584,2,2019-06-16 03:51:42,2019-06-16 03:53:08,NULL,2019-06-16 03:53:08,2,"[8801094503031, 8803284605464, 8809332392768, 8801382134749, 8809125064124]","[2, 4, 5, 3, 1]",136000
256,00000257,61153253,54178025,3,2018-02-06 08:48:03,2018-02-06 09:07:26,NULL,2018-02-06 08:49:27,3,"[8801056024062, 8809332392768, 8803284605464, 8809040935110, 8801043650700]","[1, 4, 5, 2, 3]",77000
257,00000258,61153253,58832889,3,2020-06-01 14:20:49,2020-06-01 14:39:35,NULL,2020-06-01 14:21:57,1,[8809068661008],[1],26000
258,00000259,34944721,66679999,1,2019-09-14 23:26:02,2019-09-14 23:26:02,NULL,NULL,2,"[8809068661008, 8806002002894, 8809409910123]","[4, 1, 3]",82000
259,00000260,34944721,14729155,1,2020-03-15 08:53:42,2020-03-15 08:53:42,NULL,NULL,5,"[8803284605464, 8806002002894]","[3, 1]",53000
260,00000261,34944721,56856462,4,2020-09-10 15:05:06,2020-09-10 15:11:03,2020-09-10 15:11:03,2020-09-10 15:07:17,2,"[8806002002894, 8801043650762, 8801097130036, 8806430012819, 8801382144823]","[1, 2, 3, 4, 5]",116000
261,00000262,34944721,22176965,3,2020-05-05 05:01:36,2020-05-05 05:06:10,NULL,2020-05-05 05:02:55,3,"[8806002002894, 8809423620046, 8809332392768]","[1, 2, 4]",78000
262,00000263,34944721,98446589,2,2019-09-11 08:09:05,2019-09-11 08:10:25,NULL,2019-09-11 08:10:25,3,"[8801097130036, 8801094503031, 8802774003445, 8809191574640, 8801056688127]","[3, 5, 2, 4, 1]",85000
263,00000264,34944721,92047329,1,2018-03-03 14:23:12,2018-03-03 14:23:12,NULL,NULL,4,"[8809423620046, 8806002002894]","[3, 4]",50000
264,00000265,91609513,1435584,4,2018-07-14 23:58:21,2018-07-15 00:03:24,2018-07-15 00:03:24,2018-07-15 00:00:55,5,"[8809409910123, 8801097130036, 8803284605464]","[5, 1, 4]",34000
265,00000266,91609513,14372105,3,2020-08-13 09:32:39,2020-08-13 09:35:58,NULL,2020-08-13 09:34:38,5,"[8809191574664, 8801056024062]","[1, 5]",59000
266,00000267,91609513,84457962,3,2020-03-13 17:22:19,2020-03-13 17:44:11,NULL,2020-03-13 17:23:53,2,"[8809068661077, 8809409910123, 8802774003445, 8801094222703, 8801094503031]","[4, 2, 1, 3, 5]",101000
267,00000268,91609513,59830938,4,2019-02-05 17:08:22,2019-02-05 17:13:02,2019-02-05 17:13:02,2019-02-05 17:11:11,1,"[8806001083750, 8809080300039]","[3, 5]",13000
268,00000269,91609513,56856462,4,2020-09-19 07:13:29,2020-09-19 07:18:16,2020-09-19 07:18:16,2020-09-19 07:16:12,5,[8809080300039],[3],7000
269,00000270,79620548,49416586,4,2018-05-14 18:08:38,2018-05-14 18:12:09,2018-05-14 18:12:09,2018-05-14 18:10:57,2,"[8801097130036, 8809409910123]","[4, 3]",21000
270,00000271,79620548,33463785,1,2020-08-05 10:33:51,2020-08-05 10:33:51,NULL,NULL,1,"[8809068661008, 8803284605464, 8801056024062]","[5, 2, 3]",60000
271,00000272,79620548,14729155,4,2018-09-12 20:04:59,2018-09-12 20:09:13,2018-09-12 20:09:13,2018-09-12 20:06:03,5,"[8806002002894, 8809068661008]","[5, 2]",66000
272,00000273,79620548,49616996,2,2018-02-14 21:37:27,2018-02-14 21:39:19,NULL,2018-02-14 21:39:19,1,"[8801094503031, 8809068661077]","[4, 1]",56000
273,00000274,79620548,84457962,4,2019-09-10 18:54:26,2019-09-10 19:00:30,2019-09-10 19:00:30,2019-09-10 18:56:40,3,[8809191574664],[3],38000
274,00000275,79620548,14729155,1,2020-06-05 04:18:20,2020-06-05 04:18:20,NULL,NULL,1,[8802774003445],[3],11000
275,00000276,79620548,67418250,3,2019-01-20 16:48:49,2019-01-20 17:06:32,NULL,2019-01-20 16:51:44,1,"[8802774003445, 8803284605464, 8809045670115, 8809382930248]","[3, 5, 1, 2]",85000
276,00000277,79620548,33463785,4,2019-01-19 01:33:44,2019-01-19 01:38:51,2019-01-19 01:38:51,2019-01-19 01:35:52,5,"[8802774003445, 8809080300039, 8806002002894]","[1, 3, 2]",58000
277,00000278,79620548,21795031,2,2020-06-12 02:26:02,2020-06-12 02:28:05,NULL,2020-06-12 02:28:05,1,"[8809080300039, 8801056024062, 8803284605464]","[2, 5, 1]",41000
278,00000279,79620548,99699361,2,2019-05-15 06:55:39,2019-05-15 06:56:44,NULL,2019-05-15 06:56:44,5,"[8809080300039, 8809045670115, 8802673003256, 8807920310347]","[5, 2, 3, 1]",78000
