,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
146,00000147,68062720,78564878,2,2018-02-05 20:52:36,2018-02-05 20:53:41,NULL,2018-02-05 20:53:41,4,"[8806430012819, 8806430012819, 8801056755010, 8801056051747]","[2, 4, 3, 5]",94000
147,00000148,68062720,57540999,3,2019-09-12 20:16:35,2019-09-12 20:21:36,NULL,2019-09-12 20:17:50,4,"[8801043650700, 8809423620039]","[2, 1]",46000
148,00000149,68062720,86052106,3,2018-03-13 20:46:13,2018-03-13 21:04:33,NULL,2018-03-13 20:47:54,2,"[8806430012819, 8806002010670]","[5, 2]",54000
149,00000150,68062720,83110567,4,2020-04-01 23:55:57,2020-04-01 23:59:42,2020-04-01 23:59:42,2020-04-01 23:57:35,1,"[8801094483005, 8809040935110, 8801056015107, 8803284607659]","[1, 3, 4, 2]",37000
150,00000151,68062720,92770434,2,2019-03-01 20:33:50,2019-03-01 20:35:08,NULL,2019-03-01 20:35:08,5,"[8801056298012, 8801056755010, 8801056002541, 8801094602406, 8802673003317]","[1, 3, 2, 4, 5]",131000
151,00000152,10600878,87613525,1,2018-01-01 05:14:42,2018-01-01 05:14:42,NULL,NULL,3,[8801056005237],[5],19000
152,00000153,10600878,13040872,2,2020-03-09 07:39:05,2020-03-09 07:41:39,NULL,2020-03-09 07:41:39,2,[8809057795523],[1],31000
153,00000154,10600878,93001305,1,2020-02-16 11:59:57,2020-02-16 11:59:57,NULL,NULL,3,"[8809027331317, 8801056298012, 8806002010670, 8806001083026]","[1, 4, 5, 2]",58000
154,00000155,10600878,57540999,2,2020-08-21 22:30:32,2020-08-21 22:33:05,NULL,2020-08-21 22:33:05,3,"[8809057795523, 8801056755010, 8801382127574, 8809045670115]","[5, 4, 1, 2]",97000
155,00000156,10600878,24966706,1,2018-09-05 04:39:32,2018-09-05 04:39:32,NULL,NULL,5,"[8809040935110, 8809027331317, 8806430012819, 8809423620046, 8801056389123]","[3, 1, 5, 4, 2]",94000
156,00000157,10600878,46075113,1,2019-03-12 05:22:42,2019-03-12 05:22:42,NULL,NULL,3,"[8801056298012, 8803284605464, 8801056487010, 8801056389123, 8809323750027]","[4, 1, 3, 5, 2]",87000
157,00000158,10600878,66799319,1,2020-06-18 14:26:12,2020-06-18 14:26:12,NULL,NULL,2,"[8809040935110, 8801056017606]","[1, 5]",13000
158,00000159,10600878,87613525,3,2020-09-15 08:20:27,2020-09-15 08:25:56,NULL,2020-09-15 08:22:40,5,"[8806430012819, 8801056017606, 8801056487010, 8806002010977]","[4, 5, 3, 2]",53000
159,00000160,10600878,22827613,2,2018-01-05 20:41:56,2018-01-05 20:43:39,NULL,2018-01-05 20:43:39,4,"[8801056755010, 8809423620039, 8801056005237]","[2, 1, 4]",80000
160,00000161,10600878,68071993,4,2020-06-02 04:06:12,2020-06-02 04:09:55,2020-06-02 04:09:55,2020-06-02 04:08:05,3,"[8801056755010, 8801043650700, 8801382130826]","[5, 3, 1]",33000
161,00000162,10600878,42066340,3,2018-02-02 04:17:06,2018-02-02 04:21:49,NULL,2018-02-02 04:19:57,4,"[8801056487010, 8801056017606, 8806430012819]","[1, 3, 2]",41000
162,00000163,10600878,75912270,2,2019-04-07 05:26:29,2019-04-07 05:27:45,NULL,2019-04-07 05:27:45,5,"[8806430012819, 8809423620039, 8801056002541, 8801043900027]","[2, 5, 1, 3]",116000
163,00000164,10600878,24966706,2,2018-09-11 11:41:46,2018-09-11 11:43:17,NULL,2018-09-11 11:43:17,3,"[8801056487010, 8801382130826]","[2, 1]",13000
164,00000165,10600878,13040872,3,2019-01-04 04:30:16,2019-01-04 04:37:36,NULL,2019-01-04 04:31:35,1,"[8809027331317, 8809423620039, 8801056005237, 8801382132455]","[2, 1, 5, 4]",114000
165,00000166,22214428,92930680,2,2019-08-08 10:46:40,2019-08-08 10:49:30,NULL,2019-08-08 10:49:30,5,[8801382130826],[5],6000
166,00000167,22214428,56228779,3,2018-06-03 13:04:55,2018-06-03 13:15:45,NULL,2018-06-03 13:07:00,1,"[8801056487010, 8806002010670]","[3, 4]",31000
167,00000168,22214428,24540484,4,2018-02-13 17:37:25,2018-02-13 17:44:32,2018-02-13 17:44:32,2018-02-13 17:40:13,1,"[8801056005237, 8801056487010]","[4, 3]",26000
168,00000169,22214428,85267976,2,2019-09-14 06:11:52,2019-09-14 06:14:46,NULL,2019-09-14 06:14:46,4,"[8806430012819, 8801056298012, 8803284605464]","[1, 5, 4]",51000
169,00000170,22214428,6985188,4,2020-09-02 01:03:18,2020-09-02 01:08:06,2020-09-02 01:08:06,2020-09-02 01:05:35,5,"[8801043650700, 8806430012819]","[2, 4]",36000
170,00000171,22214428,11715235,4,2018-07-04 18:29:52,2018-07-04 18:34:59,2018-07-04 18:34:59,2018-07-04 18:31:22,3,"[8801043650700, 8801056005237, 8801056017606, 8809003432328, 8801056487010]","[4, 5, 3, 2, 1]",60000
171,00000172,22214428,2634000,3,2019-07-20 13:06:58,2019-07-20 13:14:29,NULL,2019-07-20 13:08:39,4,"[8801056015107, 8801056298012]","[4, 1]",11000
172,00000173,22214428,75912270,1,2019-05-06 04:32:24,2019-05-06 04:32:24,NULL,NULL,4,"[8801056487010, 8801382130826]","[2, 4]",13000
173,00000174,22214428,86704733,3,2019-02-20 08:26:45,2019-02-20 08:37:09,NULL,2019-02-20 08:27:51,3,[8801056017606],[1],4000
174,00000175,22214428,56228779,1,2019-08-09 05:17:04,2019-08-09 05:17:04,NULL,NULL,2,"[8801056017606, 8801094483005]","[3, 2]",16000
175,00000176,22214428,68071993,2,2018-03-09 09:49:39,2018-03-09 09:52:18,NULL,2018-03-09 09:52:18,3,"[8801056005237, 8806002010670, 8801056002541]","[2, 4, 3]",73000
176,00000177,22214428,94836247,2,2019-06-01 18:55:22,2019-06-01 18:58:21,NULL,2019-06-01 18:58:21,4,"[8806002010670, 8801056015107, 8806430012819, 8809068661008]","[4, 5, 3, 1]",83000
177,00000178,22214428,57540999,3,2019-03-17 04:56:26,2019-03-17 05:13:35,NULL,2019-03-17 04:58:51,3,"[8801056005237, 8809423620039, 8801056755010, 8802774001014]","[5, 1, 2, 4]",91000
178,00000179,22214428,75912270,4,2020-05-01 07:24:48,2020-05-01 07:30:56,2020-05-01 07:30:56,2020-05-01 07:26:06,4,"[8809027331317, 8801056015107, 8806430012819, 8809045670115, 8801104290357]","[2, 1, 5, 4, 3]",88000
179,00000180,22214428,818369,3,2020-06-20 07:02:58,2020-06-20 07:10:57,NULL,2020-06-20 07:05:50,2,"[8801056005237, 8801056487010, 8801382130826]","[4, 5, 2]",32000
180,00000181,22214428,89421500,4,2019-02-06 08:53:50,2019-02-06 08:57:45,2019-02-06 08:57:45,2019-02-06 08:56:08,3,[8801382130802],[1],25000
181,00000182,22214428,92930680,1,2019-09-12 04:42:51,2019-09-12 04:42:51,NULL,NULL,5,"[8801382130826, 8801056298012, 8809040935110, 8801104500067]","[1, 3, 4, 2]",30000
182,00000183,22214428,78499253,2,2020-05-14 01:23:26,2020-05-14 01:25:54,NULL,2020-05-14 01:25:54,5,"[8801043650700, 8809057795523, 8801056017606, 8801097178090]","[1, 2, 5, 4]",81000
183,00000184,22214428,87613525,1,2019-06-13 15:58:01,2019-06-13 15:58:01,NULL,NULL,5,"[8806430012819, 8809423620039]","[1, 4]",70000
184,00000185,22214428,85267976,3,2018-09-07 15:14:48,2018-09-07 15:35:03,NULL,2018-09-07 15:17:12,1,"[8809423620039, 8803284605464, 8801043650700, 8801094602208]","[5, 4, 1, 3]",65000
185,00000186,22214428,6985188,1,2018-02-03 09:32:30,2018-02-03 09:32:30,NULL,NULL,4,"[8801056487010, 8809040935110, 8801056005237, 8804342310108]","[3, 5, 1, 2]",59000
186,00000187,22214428,72099160,1,2019-09-11 03:24:27,2019-09-11 03:24:27,NULL,NULL,2,"[8801043650700, 8806430012819, 8806430012819, 8801097250079]","[1, 3, 5, 2]",94000
187,00000188,22214428,19161798,1,2020-01-05 07:15:14,2020-01-05 07:15:14,NULL,NULL,3,"[8801056298012, 8801056017606]","[5, 3]",12000
188,00000189,59706893,66799319,4,2020-01-01 16:43:38,2020-01-01 16:47:33,2020-01-01 16:47:33,2020-01-01 16:45:16,4,"[8801056017606, 8809423620039, 8801056755010, 8809082723386]","[5, 2, 4, 1]",105000
189,00000190,59706893,93528850,2,2020-03-02 07:28:09,2020-03-02 07:29:26,NULL,2020-03-02 07:29:26,2,"[8801056017606, 8801056002541, 8806430012819, 8801056688011]","[4, 2, 3, 5]",70000
190,00000191,59706893,86052106,1,2020-01-20 18:11:16,2020-01-20 18:11:16,NULL,NULL,5,[8801056015107],[4],3000
191,00000192,59706893,86052106,1,2020-07-14 15:14:00,2020-07-14 15:14:00,NULL,NULL,3,"[8806430012819, 8801056015107]","[4, 2]",33000
192,00000193,59706893,46075113,2,2019-07-18 04:55:25,2019-07-18 04:58:05,NULL,2019-07-18 04:58:05,2,"[8801056002541, 8806430012819, 8809057795523, 8809050511083]","[4, 3, 1, 2]",105000
193,00000194,59706893,83110567,2,2020-08-20 16:45:12,2020-08-20 16:46:44,NULL,2020-08-20 16:46:44,5,"[8801056298012, 8809423620039, 8801056017606]","[1, 3, 2]",52000
194,00000195,59706893,85267976,1,2018-07-15 17:02:53,2018-07-15 17:02:53,NULL,NULL,1,"[8801056298012, 8801382127574, 8809057795523]","[4, 3, 1]",60000
195,00000196,59706893,19161798,4,2018-09-18 21:05:39,2018-09-18 21:11:31,2018-09-18 21:11:31,2018-09-18 21:07:36,3,"[8806430012819, 8806430012819]","[5, 3]",60000
196,00000197,59706893,30435977,2,2019-01-19 09:27:22,2019-01-19 09:30:09,NULL,2019-01-19 09:30:09,3,"[8809040935110, 8803284605464]","[1, 3]",22000
197,00000198,59706893,57540999,1,2019-04-14 22:08:35,2019-04-14 22:08:35,NULL,NULL,1,"[8809057795523, 8801056002541, 8801056755010, 8809068661152]","[3, 4, 2, 5]",105000
198,00000199,59706893,63021024,2,2020-05-05 16:41:16,2020-05-05 16:43:26,NULL,2020-05-05 16:43:26,1,[8801043650700],[4],6000
199,00000200,59706893,53005560,4,2018-03-06 15:51:41,2018-03-06 15:57:59,2018-03-06 15:57:59,2018-03-06 15:53:29,3,[8806430012819],[5],30000
200,00000201,46467231,46075113,2,2020-08-16 02:07:25,2020-08-16 02:09:37,NULL,2020-08-16 02:09:37,2,"[8801056487010, 8806002010670]","[3, 4]",31000
201,00000202,46467231,68071993,1,2019-09-07 21:36:45,2019-09-07 21:36:45,NULL,NULL,1,"[8801094483005, 8806002010670, 8809057795523]","[2, 4, 1]",67000
202,00000203,46467231,53005560,3,2020-09-16 10:27:18,2020-09-16 10:45:01,NULL,2020-09-16 10:29:29,4,[8801056017606],[2],4000
203,00000204,46467231,63021024,3,2018-03-01 11:02:04,2018-03-01 11:15:55,NULL,2018-03-01 11:04:26,5,[8809057795523],[3],31000
204,00000205,46467231,94215680,1,2019-05-19 10:33:33,2019-05-19 10:33:33,NULL,NULL,2,"[8809423620039, 8801056487010, 8801056002541, 8801094602406]","[2, 4, 5, 1]",112000
205,00000206,46467231,87613525,1,2018-01-13 21:44:55,2018-01-13 21:44:55,NULL,NULL,4,"[8809040935110, 8801056487010]","[4, 2]",16000
206,00000207,77374823,19161798,1,2018-02-16 11:34:20,2018-02-16 11:34:20,NULL,NULL,5,"[8801056005237, 8809057795523]","[2, 1]",50000
207,00000208,77374823,56228779,4,2018-05-17 19:33:05,2018-05-17 19:39:28,2018-05-17 19:39:28,2018-05-17 19:35:24,1,"[8801056755010, 8809423620039]","[1, 2]",61000
208,00000209,77374823,11715235,4,2018-04-02 11:18:46,2018-04-02 11:23:24,2018-04-02 11:23:24,2018-04-02 11:21:38,1,"[8809057795523, 8809027331317]","[2, 3]",50000
209,00000210,77374823,85267976,2,2019-03-21 08:05:11,2019-03-21 08:06:58,NULL,2019-03-21 08:06:58,4,"[8801056755010, 8806002010670, 8801056015107, 8809135303633, 8801094222406]","[2, 4, 5, 1, 3]",90000
210,00000211,77374823,19161798,4,2019-09-01 05:30:53,2019-09-01 05:35:15,2019-09-01 05:35:15,2019-09-01 05:32:55,4,"[8809027331317, 8809057795523]","[4, 2]",50000
211,00000212,77374823,94215680,3,2020-07-07 11:15:00,2020-07-07 11:19:44,NULL,2020-07-07 11:17:28,1,"[8801056487010, 8801056005237, 8801056015107, 8801094502102]","[1, 2, 3, 5]",69000
212,00000213,77374823,85267976,2,2019-05-15 12:23:42,2019-05-15 12:26:17,NULL,2019-05-15 12:26:17,2,[8801043650700],[3],6000
213,00000214,77374823,94836247,2,2019-03-01 13:47:22,2019-03-01 13:50:07,NULL,2019-03-01 13:50:07,2,"[8801382127574, 8803284605464, 8809027331317, 8803284605532]","[1, 4, 2, 3]",63000
214,00000215,77374823,89421500,1,2019-03-11 19:18:34,2019-03-11 19:18:34,NULL,NULL,2,[8801382130802],[1],25000
215,00000216,77374823,53005560,2,2020-08-03 08:39:12,2020-08-03 08:40:46,NULL,2020-08-03 08:40:46,2,"[8801056755010, 8801382127574, 8801056002541, 8806002010465, 8809423620008]","[2, 1, 4, 3, 5]",108000
216,00000217,77374823,818369,4,2018-06-02 08:35:05,2018-06-02 08:38:32,2018-06-02 08:38:32,2018-06-02 08:36:19,2,"[8801056002541, 8809027331317, 8801056487010, 8806001083750, 8801056018160]","[4, 3, 2, 1, 5]",66000
217,00000218,77374823,48471189,3,2018-06-05 07:48:06,2018-06-05 07:56:07,NULL,2018-06-05 07:49:08,2,"[8801382130826, 8801043650700, 8801056005237, 8809125060225, 8809068661169]","[1, 5, 2, 3, 4]",78000
218,00000219,77374823,78564878,1,2018-08-20 22:02:19,2018-08-20 22:02:19,NULL,NULL,1,"[8809423620039, 8801056005237, 8809057795523]","[5, 2, 1]",90000
219,00000220,77374823,48471189,3,2020-07-07 23:24:03,2020-07-07 23:35:49,NULL,2020-07-07 23:25:10,5,[8801382127574],[5],21000
220,00000221,77374823,85267976,3,2020-02-03 17:45:17,2020-02-03 18:00:40,NULL,2020-02-03 17:46:22,1,"[8809027331317, 8801056298012, 8809423620039, 8801056030649, 8809423620015]","[2, 3, 1, 5, 4]",109000
221,00000222,77374823,6985188,3,2020-09-13 10:41:15,2020-09-13 10:49:37,NULL,2020-09-13 10:43:55,5,"[8801056755010, 8809057795523, 8801056017606, 8801382144830]","[5, 1, 4, 2]",72000
222,00000223,77374823,21660010,2,2019-08-06 15:45:07,2019-08-06 15:46:37,NULL,2019-08-06 15:46:37,4,"[8801382130802, 8809423620039, 8806430012819]","[3, 1, 5]",95000
223,00000224,71967229,5887706,3,2020-06-05 05:33:39,2020-06-05 05:49:22,NULL,2020-06-05 05:35:27,4,"[8801043650700, 8803284605464, 8801056002541, 8801382137405, 8809068661176]","[4, 5, 2, 1, 3]",82000
224,00000225,71967229,72474122,2,2018-07-18 11:31:34,2018-07-18 11:33:14,NULL,2018-07-18 11:33:14,1,"[8809027331317, 8806430012819, 8809057795523]","[2, 4, 1]",80000
225,00000226,71967229,13719043,4,2020-08-11 19:48:55,2020-08-11 19:53:31,2020-08-11 19:53:31,2020-08-11 19:50:43,3,"[8801056002541, 8801056755010]","[4, 5]",51000
226,00000227,71967229,83110567,2,2018-05-03 06:16:29,2018-05-03 06:19:27,NULL,2018-05-03 06:19:27,5,"[8806430012819, 8801056487010]","[3, 4]",37000
227,00000228,71967229,48471189,3,2018-03-03 11:25:59,2018-03-03 11:39:12,NULL,2018-03-03 11:28:18,3,"[8806430012819, 8801056487010, 8801094483005]","[1, 2, 3]",49000
228,00000229,71967229,42066340,1,2019-01-05 12:28:06,2019-01-05 12:28:06,NULL,NULL,5,"[8801056015107, 8809057795523, 8806430012819, 8801097130036]","[1, 5, 3, 4]",69000
229,00000230,71967229,89421500,1,2018-03-06 15:37:04,2018-03-06 15:37:04,NULL,NULL,2,"[8801382130826, 8801056487010, 8809040935110, 8809106188092]","[3, 1, 4, 2]",27000
230,00000231,71967229,638938,2,2019-08-05 07:14:42,2019-08-05 07:15:51,NULL,2019-08-05 07:15:51,4,"[8801056298012, 8801056017606, 8809057795523, 8801097850019]","[5, 2, 3, 4]",62000
231,00000232,71967229,40213308,2,2019-06-05 22:27:50,2019-06-05 22:30:46,NULL,2019-06-05 22:30:46,4,"[8809423620039, 8801382127574, 8809040935110, 8809082727537]","[1, 3, 2, 4]",93000
232,00000233,71967229,24540484,4,2019-02-09 20:27:57,2019-02-09 20:34:07,2019-02-09 20:34:07,2019-02-09 20:30:25,2,"[8803284605464, 8801056002541]","[3, 4]",43000
233,00000234,71967229,40984929,1,2020-09-05 22:35:58,2020-09-05 22:35:58,NULL,NULL,3,"[8801056002541, 8801056755010]","[2, 3]",51000
234,00000235,71967229,22827613,1,2018-08-18 05:52:24,2018-08-18 05:52:24,NULL,NULL,5,"[8801056487010, 8801382130802, 8809057795523, 8801382134749]","[5, 4, 1, 2]",98000
235,00000236,71967229,88566707,2,2019-02-12 08:31:16,2019-02-12 08:34:15,NULL,2019-02-12 08:34:15,4,"[8801382130826, 8801056298012, 8803284605464, 8802774000987, 8802673003225]","[3, 4, 2, 1, 5]",71000
236,00000237,71967229,72099160,3,2018-04-10 09:09:18,2018-04-10 09:24:15,NULL,2018-04-10 09:11:03,1,[8806430012819],[1],30000
237,00000238,71967229,89421500,1,2020-04-03 04:57:42,2020-04-03 04:57:42,NULL,NULL,2,"[8806430012819, 8806430012819, 8801056017606, 8801097250079]","[1, 3, 2, 5]",92000
238,00000239,71967229,94836247,2,2019-06-15 13:36:51,2019-06-15 13:38:59,NULL,2019-06-15 13:38:59,3,"[8801382130826, 8801056005237]","[4, 2]",25000
239,00000240,1254875,22827613,1,2018-07-21 02:28:14,2018-07-21 02:28:14,NULL,NULL,3,[8809027331317],[5],19000
240,00000241,1254875,24540484,4,2019-05-06 07:56:40,2019-05-06 08:04:09,2019-05-06 08:04:09,2019-05-06 07:59:30,5,"[8801056015107, 8801056298012]","[5, 3]",11000
241,00000242,1254875,87603323,4,2018-07-02 12:11:37,2018-07-02 12:17:52,2018-07-02 12:17:52,2018-07-02 12:13:21,5,"[8809057795523, 8806430012819, 8809040935110, 8801753100885]","[5, 1, 2, 3]",107000
242,00000243,1254875,40213308,2,2020-08-10 20:48:26,2020-08-10 20:50:39,NULL,2020-08-10 20:50:39,3,"[8801056005237, 8801056015107, 8809057795523, 8801056022112, 8809082727513]","[4, 1, 3, 5, 2]",116000
243,00000244,1254875,21660010,1,2018-07-15 07:02:39,2018-07-15 07:02:39,NULL,NULL,2,"[8801382130802, 8806430012819]","[2, 1]",55000
244,00000245,1254875,85267976,4,2018-07-14 15:15:39,2018-07-14 15:22:06,2018-07-14 15:22:06,2018-07-14 15:18:33,2,"[8809040935110, 8801056298012, 8801056005237]","[1, 2, 3]",36000
245,00000246,1254875,85267976,4,2018-03-12 20:49:08,2018-03-12 20:54:32,2018-03-12 20:54:32,2018-03-12 20:50:55,3,"[8809423620039, 8801056298012, 8801056487010, 8806002004044]","[4, 1, 2, 3]",75000
246,00000247,1254875,818369,4,2020-01-10 09:43:57,2020-01-10 09:49:40,2020-01-10 09:49:40,2020-01-10 09:45:44,4,[8801056298012],[2],8000
247,00000248,1254875,42066340,2,2020-05-21 04:39:34,2020-05-21 04:42:09,NULL,2020-05-21 04:42:09,2,"[8801056298012, 8801094483005, 8801056015107]","[5, 4, 1]",23000
248,00000249,1254875,86704733,3,2020-06-16 12:06:17,2020-06-16 12:09:16,NULL,2020-06-16 12:08:08,4,"[8801382127574, 8801056755010, 8806002010670, 8801056924011, 8809110700051]","[2, 4, 5, 3, 1]",118000
249,00000250,1254875,68071993,1,2019-08-01 17:46:57,2019-08-01 17:46:57,NULL,NULL,2,"[8803284605464, 8809423620039, 8801056298012]","[4, 1, 3]",61000
250,00000251,41201491,78499253,4,2019-02-09 23:27:05,2019-02-09 23:31:37,2019-02-09 23:31:37,2019-02-09 23:28:38,2,"[8801094483005, 8801382127574, 8801056002541]","[5, 2, 1]",63000
251,00000252,41201491,68071993,4,2018-07-07 10:19:15,2018-07-07 10:23:45,2018-07-07 10:23:45,2018-07-07 10:21:59,5,"[8803284605464, 8801382130826, 8801056017606, 8801056007163]","[3, 1, 5, 2]",57000
252,00000253,41201491,75912270,4,2019-02-11 07:34:38,2019-02-11 07:40:03,2019-02-11 07:40:03,2019-02-11 07:37:13,2,[8806002010670],[4],24000
253,00000254,41201491,21660010,2,2019-03-15 08:33:59,2019-03-15 08:35:31,NULL,2019-03-15 08:35:31,5,"[8801043650700, 8801056002541, 8801094483005, 8809228158898]","[1, 3, 4, 5]",75000
254,00000255,41201491,94215680,4,2018-09-19 13:57:58,2018-09-19 14:02:11,2018-09-19 14:02:11,2018-09-19 13:59:30,3,"[8809040935110, 8806002010670]","[1, 5]",33000
255,00000256,41201491,72099160,1,2018-05-10 13:21:40,2018-05-10 13:21:40,NULL,NULL,4,"[8801056298012, 8801382130802]","[4, 5]",33000
256,00000257,41201491,87613525,2,2018-05-19 06:56:08,2018-05-19 06:58:44,NULL,2018-05-19 06:58:44,5,"[8803284605464, 8809040935110, 8801056755010, 8809135303633]","[2, 4, 3, 1]",51000
257,00000258,41201491,638938,4,2018-01-13 04:23:31,2018-01-13 04:27:09,2018-01-13 04:27:09,2018-01-13 04:25:54,5,"[8801056015107, 8801382130826, 8801056755010]","[3, 1, 4]",30000
258,00000259,41201491,89421500,4,2019-02-18 16:17:24,2019-02-18 16:20:45,2019-02-18 16:20:45,2019-02-18 16:19:43,4,"[8806430012819, 8803284605464]","[5, 3]",43000
259,00000260,41201491,68071993,2,2018-08-05 16:44:16,2018-08-05 16:46:45,NULL,2018-08-05 16:46:45,5,[8801056017606],[1],4000
260,00000261,41201491,92930680,3,2018-07-04 13:27:06,2018-07-04 13:36:21,NULL,2018-07-04 13:28:53,2,[8809027331317],[4],19000
261,00000262,41201491,42066340,4,2019-01-02 04:21:36,2019-01-02 04:26:23,2019-01-02 04:26:23,2019-01-02 04:23:04,1,"[8801382130826, 8801056017606, 8806430012819, 8801104500067]","[2, 1, 4, 5]",47000
262,00000263,41201491,40213308,1,2020-01-14 06:34:32,2020-01-14 06:34:32,NULL,NULL,1,[8801043650700],[3],6000
263,00000264,41201491,46075113,1,2018-06-12 21:47:02,2018-06-12 21:47:02,NULL,NULL,5,"[8801056298012, 8801056755010, 8806002010670, 8809057795509, 8801056034740]","[2, 4, 5, 1, 3]",73000
264,00000265,41201491,6985188,2,2020-04-16 01:28:44,2020-04-16 01:31:27,NULL,2020-04-16 01:31:27,3,"[8809057795523, 8801056015107]","[2, 4]",34000
265,00000266,41201491,94215680,3,2018-08-04 21:27:34,2018-08-04 21:36:05,NULL,2018-08-04 21:30:15,3,"[8801056755010, 8803284605464]","[4, 5]",34000
266,00000267,41201491,638938,2,2020-04-19 11:21:26,2020-04-19 11:22:46,NULL,2020-04-19 11:22:46,5,"[8801382130826, 8801094483005, 8809040935110, 8809080300060]","[4, 1, 2, 5]",35000
267,00000268,41201491,19161798,4,2020-06-17 08:13:34,2020-06-17 08:18:08,2020-06-17 08:18:08,2020-06-17 08:15:15,5,"[8801382127574, 8801094483005, 8801056017606]","[4, 5, 2]",37000
268,00000269,41201491,85267976,2,2018-05-06 19:03:09,2018-05-06 19:04:21,NULL,2018-05-06 19:04:21,5,"[8809057795523, 8809423620039, 8801382127574, 8809125060225, 8806003011362]","[1, 4, 2, 5, 3]",114000
269,00000270,40475933,42066340,3,2020-01-09 05:59:20,2020-01-09 06:17:47,NULL,2020-01-09 06:02:18,5,[8801382130802],[3],25000
270,00000271,40475933,92930680,4,2019-02-12 15:42:56,2019-02-12 15:45:47,2019-02-12 15:45:47,2019-02-12 15:43:59,1,"[8809027331317, 8801056755010, 8801056005237, 8809082727537, 8801382130802]","[5, 2, 3, 4, 1]",107000
271,00000272,40475933,2634000,2,2019-07-07 11:02:04,2019-07-07 11:03:50,NULL,2019-07-07 11:03:50,4,"[8806430012819, 8801043650700, 8801056002541]","[4, 2, 1]",66000
272,00000273,40475933,13040872,4,2020-07-04 08:49:07,2020-07-04 08:56:42,2020-07-04 08:56:42,2020-07-04 08:51:55,4,[8809423620039],[5],40000
273,00000274,40475933,46075113,1,2020-01-09 22:45:08,2020-01-09 22:45:08,NULL,NULL,1,"[8801056298012, 8806430012819]","[2, 5]",38000
274,00000275,40475933,13719043,2,2018-09-14 01:19:20,2018-09-14 01:21:35,NULL,2018-09-14 01:21:35,2,"[8806430012819, 8809057795523, 8801382130826]","[1, 2, 5]",67000
275,00000276,40475933,86704733,2,2020-01-04 01:29:27,2020-01-04 01:31:55,NULL,2020-01-04 01:31:55,1,"[8803284605464, 8801382127574, 8801056298012, 8801382144830]","[1, 4, 3, 5]",58000
