,고객이름,구매물건,구매갯수,최근방문날짜
665,47512916,8801056030649,9,2019-01-09
666,47512916,8801056005237,6,2020-04-07
667,47512916,8801097130036,20,2019-06-18
668,47512916,8809125060225,13,2019-01-02
669,47512916,8806001084894,14,2020-08-08
670,47512916,8801056154011,11,2018-07-15
671,47512916,8809045670115,9,2020-06-08
672,47512916,8802673003362,10,2020-07-04
673,47512916,8809423620039,14,2020-06-20
674,28740242,8801056224158,3,2018-03-03
675,28740242,8809082727513,8,2018-08-05
676,28740242,8809228158881,19,2018-08-05
677,28740242,8809323750027,1,2019-06-16
678,28740242,8809382930200,14,2019-09-03
679,28740242,8805915530633,18,2018-08-18
680,8790571,8806002004044,10,2020-03-14
681,8790571,8806003011522,17,2018-08-03
682,8790571,8809082727537,17,2018-08-15
683,8790571,8801382134824,6,2018-03-02
684,8790571,8801037018646,7,2019-03-07
685,8790571,8801056042219,3,2020-03-21
686,8790571,8801382127574,5,2018-06-03
687,8790571,8801056714017,5,2020-06-17
688,8790571,8801382134824,18,2018-05-12
689,8790571,8809027331317,4,2019-07-11
690,33607964,8806020311919,10,2019-03-13
691,33607964,8806430012819,6,2019-04-09
692,33607964,8803284605464,11,2019-08-19
693,33607964,8809003432328,10,2019-06-04
694,33607964,8801097130036,17,2018-04-11
695,33607964,8801097150010,18,2018-08-07
696,33607964,8806002010465,5,2018-06-02
697,88743949,8801056042196,19,2018-09-13
698,88743949,8809135303633,11,2019-02-12
699,88743949,8801037037869,20,2020-06-16
700,88743949,8803284605464,20,2019-02-08
701,88743949,8809135308157,5,2018-04-21
702,46512986,8802774001014,12,2019-08-20
703,46512986,8802673003263,7,2019-01-15
704,46512986,8801382139072,4,2018-08-02
705,46512986,8806002004044,5,2019-04-21
706,46512986,8801056017606,5,2019-02-07
707,46512986,8809106188092,4,2019-06-02
708,46512986,8809023003379,16,2018-01-13
709,46512986,8801056032388,19,2018-07-11
710,90500982,8801056787127,8,2020-07-12
711,90500982,8801056389017,11,2020-01-01
712,13706789,8801097178014,14,2018-07-10
713,13706789,8809382930217,5,2020-08-19
714,13706789,8801097250383,14,2019-09-13
715,13706789,8801097250376,1,2019-05-21
716,13706789,8806002004044,9,2019-05-04
717,13706789,8806002000794,19,2019-01-07
718,13706789,8801056005237,18,2020-04-01
719,13706789,8809173200130,10,2018-03-03
720,13706789,8806002010977,19,2020-07-13
721,13706789,8801056038861,1,2019-05-21
722,69280165,8806002003030,5,2020-06-18
723,69280165,8801056714017,16,2019-09-10
724,69280165,8801097178090,12,2019-03-19
725,23718514,8809173200345,19,2018-08-02
726,23718514,8801056298128,3,2020-03-06
727,23718514,8801043900027,10,2018-05-14
728,23718514,8802673003232,12,2018-05-07
729,23718514,8809110700044,13,2019-07-07
730,77542633,8802673003300,16,2020-04-02
731,37964611,8806002010441,8,2018-07-05
732,37964611,8801037037869,13,2019-02-09
733,37964611,8802673003256,10,2018-04-17
734,37964611,8801056787127,8,2018-09-06
735,37964611,8805915531036,14,2020-03-15
736,37964611,8809125060836,17,2018-02-17
737,37964611,8801382134749,18,2019-04-15
738,37964611,8809057795509,17,2019-01-19
739,58644793,8801382144823,9,2018-05-16
740,80653946,8802673003256,11,2020-07-12
741,80653946,8801056021062,15,2018-06-20
742,80653946,8806002010977,16,2020-07-02
743,80653946,8801056006259,14,2019-09-18
744,80653946,8801094222703,1,2019-07-03
745,80653946,8801104290357,19,2018-02-14
746,80653946,8809382930231,13,2018-03-17
747,80653946,8809027331706,8,2019-05-08
748,80653946,8801056233013,10,2020-05-02
749,80653946,8804074100350,3,2018-07-02
750,30121522,8801056389017,13,2019-07-16
751,30121522,8801056688127,5,2019-09-14
752,30121522,8801056065805,9,2018-06-02
753,30121522,8809423870007,17,2018-02-06
754,30121522,8801056009731,20,2018-08-03
755,30121522,8805915531012,2,2020-02-15
756,30121522,8806002010441,5,2019-09-21
757,30121522,8809323750027,11,2019-03-20
758,14614620,8806002010670,11,2019-08-21
759,14614620,8801094232702,13,2018-05-06
760,14614620,8806001084887,7,2020-04-18
761,14614620,8803284607659,18,2019-08-07
762,14614620,8809423870007,12,2020-07-14
763,14614620,8801056007163,8,2018-09-12
764,10868714,8801753100885,3,2020-04-15
765,10868714,8801097850019,13,2018-06-13
766,10868714,8809057550023,7,2018-05-04
767,10868714,8809068661077,13,2018-07-01
768,10868714,8801056003364,14,2020-09-19
769,31420666,8801056154066,8,2018-05-13
770,31420666,8801052727851,17,2019-02-13
771,31420666,8809323750027,17,2019-07-15
772,31420666,8809003432304,4,2020-05-17
773,31420666,8801097250053,19,2019-03-06
774,31420666,8809423870014,7,2020-04-05
775,31420666,8809332392768,13,2018-03-10
776,31420666,8806020311919,3,2018-07-13
777,31420666,8801094603007,18,2019-03-08
778,31420666,8809125064124,6,2020-03-21
779,39843730,8806003011522,4,2019-04-15
780,39843730,8801094473006,12,2019-09-13
781,39843730,8801094222406,3,2018-04-02
782,39843730,8806002003023,13,2019-06-05
783,39843730,8801382130820,15,2018-06-03
784,39843730,8801104500067,10,2019-09-14
785,39843730,8801056487010,4,2019-02-01
786,39843730,8801097618114,14,2019-09-09
787,30271837,8809082727537,2,2018-05-18
788,30271837,8801753100885,14,2019-01-14
789,12754504,8809191574688,15,2020-06-17
790,12754504,8801056787127,5,2020-02-02
791,93463639,8802774006927,19,2020-05-10
792,93463639,8809397830014,2,2020-01-14
793,93463639,8801382130840,13,2020-05-10
794,93463639,8801382130826,5,2019-03-14
795,93463639,8801056064761,17,2019-09-13
796,93463639,8801056032388,15,2020-08-03
797,14685716,8809382930224,18,2018-09-14
798,14685716,8809003432328,13,2018-05-04
799,14685716,8806430012819,17,2018-03-18
800,14685716,8806002010670,7,2020-06-09
801,14685716,8809191574640,6,2018-07-09
802,14685716,8801056034740,14,2020-08-06
803,14685716,8801382128694,5,2020-09-18
804,29686584,8809323750010,10,2020-01-08
805,29686584,8801052727851,2,2020-01-20
806,29686584,8809023009333,4,2020-01-02
807,29686584,8809228158881,1,2020-05-14
808,29686584,880105665874,5,2019-07-19
809,29686584,8801056065829,5,2019-01-06
810,53900925,8807920310347,4,2018-02-01
811,53900925,8801382134848,12,2019-08-06
812,53900925,8809382930231,8,2018-03-01
813,53900925,8801382134749,11,2019-09-05
814,53900925,8807920310347,13,2018-07-15
815,53900925,8809191574664,5,2020-06-05
816,7224964,8802774006927,6,2020-09-17
817,7224964,8806002003030,1,2019-06-10
818,7224964,8805915531012,17,2020-02-17
819,7224964,8809057550023,19,2020-05-11
820,7224964,8802673003201,8,2018-08-17
821,7224964,8809023001269,13,2019-01-18
822,7224964,8803284607659,3,2019-05-12
823,7224964,8801097250079,13,2019-04-10
824,63937905,8801056924011,12,2019-06-04
825,63937905,8801056017606,2,2020-05-09
826,63937905,8809027331713,11,2018-07-16
827,63937905,8801094503031,19,2020-03-06
828,63937905,8801056298128,17,2019-09-16
829,63937905,8809068661152,3,2019-08-18
830,63937905,8809191574657,2,2019-04-15
831,63937905,8802673003225,1,2020-07-18
832,63937905,8802673003263,14,2018-01-05
833,63937905,8802774003445,10,2020-05-03
834,68081433,8809125060232,19,2020-08-16
835,68081433,8806020310530,16,2020-05-02
836,68081433,8809057795523,5,2019-03-02
837,68081433,8801097250279,11,2020-05-06
838,68081433,8801056001285,20,2020-09-02
839,47296779,8809382930217,14,2019-09-15
840,47296779,8809191574664,6,2018-01-04
841,47296779,8809068661008,4,2018-07-08
842,47296779,8801382128694,11,2018-07-17
843,47296779,8801056001858,19,2019-09-08
844,47296779,8801056006259,2,2020-03-11
845,47296779,8809023009333,8,2020-07-10
846,47296779,8809027331713,16,2020-08-15
847,47296779,8801094222703,2,2018-07-11
848,89097171,8809382930200,15,2020-04-09
849,89097171,8809228158881,7,2019-05-18
850,86807709,8809068661152,12,2020-05-04
851,86807709,8801382130820,7,2020-01-10
852,51320686,8801097618114,14,2018-05-10
853,51320686,8809023009340,3,2020-03-18
854,51320686,8801037018646,2,2018-08-02
855,51320686,8809027331706,11,2020-04-05
856,51320686,8809050511038,1,2019-07-04
857,51320686,8801056787127,17,2019-02-12
858,51320686,8801056038861,20,2020-05-20
859,51320686,8809409910123,8,2019-09-15
860,51320686,8801097618114,15,2019-07-16
861,17382042,8801382135418,13,2019-07-20
862,17382042,8809003432304,20,2018-04-03
863,17382042,8806002010465,4,2020-06-07
864,60475396,8801094222703,20,2018-01-04
865,60475396,8801094602208,17,2018-02-01
866,60475396,8801056038649,4,2020-04-18
867,38534826,8803284607659,15,2018-03-07
868,38534826,8809173200345,4,2020-03-18
869,38534826,8809023001269,15,2018-06-10
870,38534826,8809082727513,16,2020-07-17
871,38534826,8801056058227,17,2018-06-10
872,38534826,8801382127284,9,2020-07-16
873,4822058,8801056787127,16,2019-08-15
874,4822058,8809423620046,3,2018-07-05
875,1320976,8801056055189,2,2018-09-19
876,1320976,8801056001858,16,2020-09-11
877,1320976,8801382144823,4,2020-04-14
878,1320976,8809125064124,7,2019-05-15
879,1320976,8809382930231,15,2019-09-15
880,1320976,8801097850019,20,2018-02-20
881,58865789,8809057550023,1,2020-06-07
882,58865789,8806430012819,1,2019-07-02
883,58865789,8804342387872,8,2020-08-10
884,58865789,8806002003931,3,2020-05-16
885,73082838,8809191574688,12,2019-07-15
886,73082838,8805915531012,3,2019-05-14
887,73082838,8809050511090,17,2018-07-16
888,73082838,8809228158881,4,2018-03-10
889,73082838,8802673003256,20,2019-06-20
890,6988357,8801382138686,10,2018-03-05
891,6988357,8802673003256,3,2020-09-10
892,6988357,8806002010465,10,2019-02-20
893,6988357,8801056714017,20,2020-01-18
894,6988357,8809023003379,15,2019-05-13
895,52867035,8801382130840,3,2019-06-02
896,52867035,8802673003263,20,2020-05-12
897,52867035,8809397830014,19,2018-06-09
898,52867035,8801382135418,9,2019-04-15
899,52867035,8801094602406,11,2020-08-18
900,8262808,8801056058227,14,2020-08-07
901,8262808,8806001083026,6,2018-01-17
902,8262808,8809125060232,18,2018-08-15
903,43758653,8809191574688,17,2018-09-12
904,43758653,8801094503505,16,2019-07-16
905,43758653,8809023001269,17,2019-06-21
906,43758653,8809173200345,13,2019-03-21
907,43758653,8801056001858,12,2018-04-21
908,43758653,8809397830007,16,2018-07-16
909,59668416,8801056005237,18,2020-04-16
910,59668416,8801382139072,10,2020-01-14
911,59668416,8804074100350,4,2020-02-03
912,59668416,8809003432304,17,2019-04-04
913,59668416,8801056154066,9,2020-06-18
914,59668416,8809397830014,1,2019-04-19
915,59668416,8801056022112,2,2020-04-12
916,59668416,8809050511083,15,2019-03-21
917,59668416,8801056154066,20,2019-03-08
918,70456516,8806002010670,11,2018-08-20
919,70456516,8801097278035,10,2020-06-03
920,70456516,8809382930248,12,2020-08-21
921,70456516,8809023001269,19,2019-07-15
922,70456516,8809023001269,11,2019-01-08
923,70456516,8801056015107,8,2020-09-11
924,70456516,8801056298012,19,2020-03-04
925,70456516,8809027332932,10,2019-05-18
926,70456516,8801056058227,1,2019-06-12
927,43276846,8809023003379,9,2019-05-02
928,43276846,8809027331744,9,2020-06-05
929,43276846,8809110700051,16,2019-01-07
930,43276846,8806002003900,5,2019-06-09
931,43276846,8806001083767,14,2020-09-15
932,43276846,8801056038861,11,2018-06-18
933,43276846,8802673003300,16,2018-01-12
934,43276846,8809050511083,16,2019-09-17
935,89751406,8802673003201,4,2020-09-01
936,89751406,8806020311919,17,2018-03-11
937,89751406,8809409910154,13,2020-03-09
938,89751406,8809027331492,18,2018-01-03
939,89751406,8801094222703,4,2019-04-14
940,89751406,8801056033057,20,2019-08-21
941,89751406,8801056036775,7,2020-02-01
942,48922313,8809068661152,17,2018-01-20
943,48922313,8801097278035,13,2020-07-20
944,48922313,8801056055189,9,2020-06-04
945,48922313,8801097250079,5,2020-02-11
946,48922313,8809110700044,14,2020-01-07
947,48922313,8804342398984,14,2018-09-19
948,48922313,8801037037869,14,2018-09-16
949,48922313,8801056001841,20,2020-03-05
950,82444843,8809110700051,13,2018-03-11
951,82444843,8809050511083,19,2019-01-17
952,82444843,8801094223038,12,2020-03-02
953,82444843,8802673003225,2,2019-04-02
954,82444843,8801097178014,20,2020-02-11
955,68209474,8809110700044,3,2019-02-21
956,68209474,8802673003355,5,2019-01-17
957,68209474,8809221607072,5,2018-06-03
958,68209474,8809221607072,1,2018-04-20
959,68209474,8801094503000,8,2018-09-16
960,68209474,8801746672443,18,2018-08-21
961,41051024,8809191574664,18,2018-05-03
962,41051024,8801056714017,10,2018-03-07
963,41051024,8806001083798,19,2019-05-03
964,41051024,8801094223038,5,2019-04-02
965,41051024,8801097250079,15,2018-04-10
966,78996123,8801097231016,7,2020-05-02
967,17255965,8809382930248,10,2018-01-17
968,17255965,8809023009593,14,2018-07-15
969,17255965,8809125060232,13,2018-02-06
970,17255965,8801056065768,5,2018-06-03
971,17255965,8801097278035,19,2020-02-13
972,17255965,8809228158881,10,2019-09-18
973,17255965,8801056006259,9,2018-01-11
974,43674202,8809221607072,1,2018-07-10
975,43674202,8809057795523,16,2020-09-09
976,43674202,8802774003445,9,2019-08-13
977,43674202,8806002003023,10,2018-02-17
978,50297950,8801382144830,18,2020-04-14
979,50297950,8801097130012,12,2018-03-06
980,93251880,8801056005672,5,2019-02-14
981,93251880,8809125060850,1,2018-06-15
982,93251880,8806001083798,10,2018-03-12
983,79629155,8801097250279,12,2018-07-18
984,79629155,8801056005237,16,2018-08-15
985,79629155,8801056038861,11,2018-06-09
986,79629155,8809173200147,15,2019-01-02
987,79629155,8801094503031,10,2018-04-21
988,67552637,8809423620039,14,2020-06-17
989,67552637,8809423870014,1,2020-06-13
990,67552637,8801056224011,8,2020-06-14
991,67552637,8801097618114,14,2019-05-01
992,67552637,8801382134749,17,2020-08-19
993,67552637,8809397830014,5,2019-01-06
994,61895627,8809423620015,16,2020-03-16
995,61895627,8801043650762,10,2018-08-16
996,95885165,8809125060836,11,2018-02-19
997,95885165,8809057795523,14,2020-08-08
998,95885165,8801056688127,9,2019-06-19
999,95885165,8801056233013,4,2019-08-14
1000,95885165,8809173200130,8,2020-06-16
1001,95885165,8801382130659,10,2019-05-10
1002,83799624,8801056033057,5,2019-04-05
1003,83799624,8801056064747,2,2020-08-19
1004,83799624,8804342387872,11,2020-08-01
1005,83799624,8801094603007,18,2018-06-01
1006,83799624,8801753100885,2,2018-09-19
1007,58238583,8801043650700,9,2018-08-13
1008,58238583,8801094503901,3,2020-07-11
1009,58238583,8801056164011,10,2020-02-15
1010,58238583,8804342343434,8,2020-06-13
1011,58238583,8801056058227,6,2019-01-10
1012,58238583,8809023009593,6,2018-01-07
1013,58238583,8806002003023,10,2018-06-18
1014,32201068,8809027331317,17,2018-09-20
1015,32201068,8809332392768,20,2018-02-14
1016,32201068,8809382930217,19,2018-05-05
1017,32201068,8809323750065,3,2019-01-09
1018,68392719,8809253640177,6,2020-01-02
1019,68392719,8809228158898,16,2018-03-16
1020,68392719,8809228158881,13,2020-07-19
1021,68392719,8806003011362,18,2019-05-08
1022,68392719,8806020310530,2,2020-07-15
1023,68392719,8806002010427,15,2018-08-12
1024,68392719,8801097850019,9,2019-08-09
1025,80430711,8809040935110,20,2018-07-17
1026,80430711,8801094482602,5,2018-07-14
1027,64966047,8809125060232,5,2018-07-01
1028,64966047,8809050511090,18,2020-08-14
1029,64966047,8809423620015,3,2019-07-05
1030,64966047,8809125060225,11,2018-02-06
1031,64966047,8801094602208,5,2020-06-08
1032,64966047,8809424480021,2,2019-06-14
1033,64966047,8809023009333,11,2020-02-21
1034,64966047,8801052727837,8,2018-02-21
1035,19903599,8801382139072,13,2020-03-04
1036,19903599,8801056298012,7,2019-03-11
1037,19903599,8809191574664,16,2019-02-04
1038,19903599,8809382930248,6,2019-09-04
1039,19903599,8809080300039,17,2019-07-01
1040,19903599,8801097278035,14,2019-04-03
1041,70205774,8801056055189,5,2018-07-18
1042,70205774,8801056021062,11,2018-03-09
1043,70205774,8809080300060,20,2019-02-16
1044,70205774,8806002010670,15,2020-07-06
1045,70205774,8809027331492,8,2018-05-06
1046,70205774,8801056015107,4,2018-04-07
1047,70205774,8805915531012,5,2018-04-02
1048,70205774,8809380760175,13,2019-05-08
1049,70205774,8801056033026,8,2020-09-16
1050,70205774,8809082727520,6,2020-02-17
1051,8176561,8801043650700,3,2018-05-01
1052,8176561,8809191574640,13,2019-08-19
1053,31216570,8807920310347,17,2019-07-14
1054,31216570,8806430012819,4,2019-04-14
1055,62225622,8802774000987,18,2020-04-04
1056,62225622,8801094602406,9,2019-04-08
1057,62225622,8809003432328,3,2020-07-01
1058,16716475,8809023009333,3,2019-07-02
1059,16716475,8809082727513,11,2018-01-05
1060,82296460,8809332391303,18,2019-05-20
1061,82296460,8804342343434,5,2019-03-14
1062,82296460,8809173200147,7,2019-05-18
1063,82296460,8809382930200,1,2019-06-02
1064,82296460,8809380760175,16,2020-03-15
1065,88220599,8801097250369,12,2019-06-15
1066,88220599,8801056688127,2,2020-04-05
1067,88220599,8809423620046,13,2020-07-19
1068,88220599,8801094503901,13,2020-06-01
1069,32701619,8801097250279,1,2020-02-03
1070,32701619,8806002010571,11,2018-04-09
1071,57880435,8801097150010,10,2018-08-07
1072,57880435,8809027332932,6,2018-07-09
1073,57880435,8809332391303,20,2018-06-10
1074,57880435,8801382130383,15,2018-06-21
1075,57880435,8801056017644,16,2020-08-13
1076,57880435,8809023009333,9,2020-01-06
1077,57880435,8801097150010,4,2020-05-18
1078,58906757,8801382144823,9,2019-06-15
1079,58906757,8809323750027,18,2018-07-15
1080,58906757,8809027331317,20,2019-04-02
1081,58906757,8801037018646,10,2019-09-08
1082,58906757,8809106188092,8,2020-09-21
1083,58906757,8809409910154,20,2020-06-19
1084,58906757,8801382130840,1,2019-08-03
1085,58906757,8809423870014,2,2018-01-10
1086,81330793,8804342343434,10,2018-05-05
1087,81330793,8809380760175,16,2020-06-19
1088,81330793,8801043650199,15,2020-02-07
1089,81330793,8801056006297,12,2020-04-10
1090,81330793,8801056924011,19,2018-05-10
1091,81330793,8809023009340,8,2020-08-19
1092,81330793,8809040935110,2,2019-05-19
1093,81330793,8801094222703,7,2020-09-10
1094,81330793,8809110700051,10,2019-07-08
1095,81330793,8809332392768,3,2020-08-05
1096,29996724,8801382128694,7,2018-03-05
1097,29996724,8801056007163,9,2018-08-19
1098,29996724,8809423620008,3,2020-03-09
1099,29996724,8801097850019,3,2018-02-20
1100,42876932,8801056006297,5,2019-05-09
1101,42876932,8809125060225,9,2018-06-21
1102,42876932,8804074600546,15,2019-04-13
1103,42876932,8809057795509,20,2018-09-14
1104,42876932,8801056030649,3,2019-05-10
1105,42876932,8801056005672,11,2018-03-03
1106,42876932,8809173200130,7,2019-08-02
1107,33265199,8806430012819,4,2019-03-18
1108,33265199,8801056787127,15,2018-01-19
1109,33265199,8809003432328,16,2020-09-13
1110,33265199,8801097850019,6,2019-02-09
1111,33265199,8801056003364,20,2019-06-20
