,고객이름,구매물건,구매갯수,최근방문날짜
665,29190425,8801056005237,13,2020-07-13
666,29190425,8801056001858,11,2020-04-14
667,29190425,8809082727520,20,2020-09-17
668,29190425,8801382127567,5,2018-08-18
669,29190425,8801382130840,16,2020-07-13
670,29190425,8809382930255,7,2020-09-19
671,29190425,8809023003379,18,2018-01-17
672,29190425,8801056064761,19,2020-09-10
673,70650955,8801104290357,9,2018-07-19
674,70650955,8809040935110,15,2019-06-16
675,70650955,8809382930255,9,2018-06-15
676,70650955,8801056924011,13,2018-02-16
677,70650955,8801382134824,17,2019-01-16
678,1754098,8802673003225,15,2019-02-16
679,75160471,8801094232702,2,2020-06-10
680,75160471,8801056164011,1,2019-04-20
681,75160471,8801056033026,2,2018-02-12
682,75160471,8801056042219,20,2019-06-20
683,75160471,8801056042219,1,2018-08-18
684,75160471,8809023003379,19,2020-05-11
685,75160471,8809173200130,20,2018-08-13
686,37791649,8801056038649,12,2018-02-16
687,37791649,8801056787127,1,2018-03-12
688,66365034,8801104500067,17,2018-02-13
689,66365034,8809323750010,7,2018-02-11
690,66365034,8802673003362,13,2020-02-21
691,66365034,8809068661008,14,2018-07-15
692,66365034,8801043900027,11,2020-04-21
693,66365034,8801094503000,10,2020-07-10
694,66365034,8809253640177,20,2020-01-13
695,66365034,8801056017583,17,2020-02-20
696,66365034,8801094502102,16,2020-06-14
697,66365034,8809106188092,9,2019-07-14
698,25567601,8801097250079,15,2018-08-16
699,25567601,8809057795509,2,2020-07-15
700,25567601,8801056154066,18,2018-07-14
701,25567601,8801056033057,14,2019-01-11
702,25567601,8802673003225,17,2020-06-14
703,42887294,8801097178090,10,2020-07-17
704,42887294,8809003432304,17,2018-06-15
705,42887294,8801753100892,8,2019-05-18
706,42887294,8809423620008,16,2019-02-13
707,92881584,8806001085020,17,2018-08-17
708,92881584,8809027331744,11,2019-08-16
709,92881584,8801056013110,9,2018-09-20
710,92881584,8801094602208,11,2018-01-13
711,10132944,8801097178090,19,2018-05-15
712,10132944,8801056036775,19,2020-06-11
713,10132944,8806003011362,6,2019-08-16
714,10132944,8809409910154,16,2019-02-15
715,10132944,8801097250376,14,2018-08-21
716,10132944,8801056017583,5,2019-09-17
717,10132944,8809423620039,15,2019-08-10
718,10132944,8801056034740,2,2018-09-21
719,94093829,8801056042226,19,2020-04-19
720,41370494,8809050511144,1,2020-01-17
721,70380062,8801382130820,3,2019-04-19
722,2564164,8801382128694,16,2020-09-18
723,71402067,8806002003030,20,2018-09-14
724,71402067,8809423620022,1,2018-04-20
725,71402067,8801097178021,13,2019-07-20
726,71402067,8806430012819,18,2020-01-17
727,71402067,8801104500067,19,2019-09-19
728,71402067,8809125060836,17,2019-08-20
729,71402067,8801094602208,3,2018-07-17
730,71402067,8801056034740,14,2018-03-11
731,31084056,8809003432304,4,2019-04-17
732,31084056,8801094603007,14,2020-03-15
733,31084056,8801056154066,14,2020-03-14
734,31084056,8809082727537,6,2020-02-14
735,45925896,8806003011362,13,2020-07-11
736,45925896,8801382130383,10,2019-04-15
737,45925896,8801056003364,7,2018-05-10
738,45925896,8801094223038,20,2019-09-21
739,45925896,8801056005719,8,2018-03-18
740,45925896,8801097250279,15,2019-08-21
741,89384762,8801056017606,17,2019-01-16
742,89384762,8801056154066,7,2018-05-21
743,89384762,8801056055189,11,2019-06-12
744,89384762,8806020311353,9,2020-04-21
745,89384762,8809191574671,9,2019-06-21
746,89384762,8809228150014,2,2018-05-19
747,89384762,8801056009731,12,2018-08-21
748,39195381,8802673003201,14,2018-07-15
749,73588643,8809423620039,15,2020-01-14
750,73588643,8809125064124,5,2018-07-19
751,73588643,8809106188092,12,2020-09-15
752,73588643,8801094503031,12,2019-04-11
753,73588643,8801097187016,18,2018-01-19
754,71217133,8801056389123,10,2019-01-18
755,71217133,8801094222406,14,2019-09-13
756,71217133,8804342343434,17,2018-08-11
757,71217133,8801382134848,17,2020-09-15
758,71217133,8806002010670,19,2019-03-17
759,71217133,8801382137405,7,2019-03-17
760,2153813,8801056005672,20,2019-02-18
761,2153813,8801056224011,18,2018-06-18
762,2153813,8809173200130,4,2020-03-17
763,2153813,8803284607659,16,2019-04-11
764,93482535,8801056224011,18,2020-02-17
765,93482535,8809380760175,3,2020-08-12
766,93482535,8801056038861,14,2020-04-21
767,99754048,8806001083767,19,2020-06-13
768,99754048,8801382130840,8,2018-04-11
769,99754048,8802673003300,13,2018-04-10
770,99754048,8801056013110,18,2020-05-16
771,99754048,8809424480038,1,2018-01-13
772,99754048,8801056022112,10,2020-07-18
773,99754048,8809057550023,7,2018-07-10
774,99754048,8801056042219,17,2020-09-12
775,99754048,8809228150021,1,2018-01-15
776,55157715,8801056009731,3,2019-09-17
777,55157715,8801104500067,19,2019-05-21
778,55157715,8801382130820,16,2018-04-21
779,55157715,8801052727851,4,2018-02-11
780,55157715,8801056021062,20,2020-06-18
781,55157715,8806002010977,17,2020-05-10
782,55157715,8806020310530,1,2018-06-11
783,55157715,8801056001858,17,2018-04-11
784,55157715,8801094503031,9,2020-04-17
785,55157715,8801382128694,1,2018-09-10
786,38502542,8809110700044,6,2019-02-21
787,38502542,8801056233013,9,2019-08-20
788,38502542,8801094222406,19,2019-02-10
789,38502542,8802774001014,11,2018-06-11
790,38502542,8803284605464,9,2018-02-19
791,38502542,8809382930224,2,2018-06-16
792,38502542,8801056038861,16,2018-05-19
793,38502542,8809424480021,7,2019-05-17
794,38502542,8809221606204,9,2020-04-16
795,9889862,8801056005672,15,2020-01-13
796,9889862,8809023001269,1,2018-01-14
797,9889862,8801056201012,19,2018-01-11
798,9889862,8801056001285,17,2018-07-18
799,17487125,8801056021062,10,2019-02-16
800,17487125,8806002003900,18,2018-04-16
801,17487125,8801056038649,6,2020-07-17
802,17487125,8809382930231,13,2019-01-18
803,17487125,8801056017606,6,2019-06-15
804,17487125,8801097178021,17,2018-05-18
805,17487125,880105603886,1,2018-08-21
806,17487125,8805915531012,17,2020-09-13
807,17487125,8801094603007,17,2019-05-13
808,17487125,8809191574657,6,2018-02-15
809,97950138,8806002010977,14,2018-03-11
810,97950138,8801382137405,2,2018-05-14
811,94799136,8802673003263,19,2018-06-20
812,94799136,8801094602208,15,2018-09-15
813,94799136,8806003011522,8,2018-06-21
814,94799136,8801056051747,9,2018-03-21
815,85114760,8804342310108,12,2020-09-15
816,85114760,8809323750027,5,2020-02-11
817,85114760,8802673003218,9,2018-04-10
818,85114760,8809023009593,2,2018-08-20
819,85114760,8801382144823,19,2020-08-14
820,85114760,8809332392768,18,2019-04-13
821,85114760,8809173200123,9,2019-06-18
822,85114760,8809106188092,20,2019-03-17
823,78484365,8801056164011,12,2019-05-17
824,70511265,8801094502102,10,2018-08-20
825,70511265,8809110700051,2,2018-05-14
826,85641395,8801043650199,9,2019-08-20
827,85641395,8809423620015,9,2018-03-10
828,85641395,8801037037869,19,2020-07-10
829,85641395,8801056154011,8,2018-05-17
830,85641395,8809191574671,19,2019-06-20
831,85641395,8801382130802,14,2018-02-18
832,85641395,880105603886,18,2019-01-19
833,85641395,8801056164011,4,2019-01-20
834,91714719,8801097231016,8,2018-03-15
835,91714719,8801097231016,5,2019-01-17
836,91714719,8801094232702,15,2019-03-19
837,91714719,8806002003931,17,2020-09-12
838,91714719,8806001084887,18,2019-05-16
839,97903818,8809125060850,2,2019-09-13
840,97903818,8801382127284,7,2019-04-10
841,95569914,8801382137405,16,2020-05-19
842,95569914,8801094483005,4,2019-01-10
843,95569914,8806002003023,13,2020-07-14
844,95569914,8809228150014,3,2020-08-16
845,95569914,8806002003023,15,2018-02-20
846,95569914,8801094223007,16,2020-04-19
847,95569914,8801746672443,1,2020-06-21
848,95569914,8809068661176,1,2018-07-16
849,95569914,8801382130826,10,2019-08-21
850,95569914,8801104500067,1,2018-08-12
851,70815086,8806002003030,12,2019-07-11
852,70815086,8801056688127,19,2018-08-15
853,70815086,8809135308157,4,2018-08-19
854,70815086,8806001083798,20,2020-06-12
855,70815086,8809050511083,8,2018-09-12
856,70815086,8802673003300,17,2019-06-10
857,10899328,8809191574640,13,2019-08-18
858,10899328,8809332392768,16,2018-09-16
859,4957827,8809397830007,9,2018-08-10
860,4957827,8809125064124,17,2019-07-12
861,4957827,8809068661077,6,2020-01-14
862,4957827,8806002010571,7,2020-04-14
863,4957827,8801056015107,4,2019-03-16
864,4957827,8809110700051,11,2019-03-17
865,4957827,8806002010571,17,2020-06-18
866,4957827,8809040935110,9,2018-01-10
867,4957827,8802774000987,3,2020-04-16
868,11726411,8809191574671,18,2019-04-21
869,61182981,8801056034740,2,2020-04-15
870,61182981,8801056154011,9,2019-06-13
871,6001871,8801056064761,8,2019-02-15
872,6001871,8801094603007,13,2018-06-10
873,6001871,8801037037852,10,2019-04-16
874,6001871,8809173200147,2,2020-03-12
875,81780616,8801094482602,7,2020-06-21
876,81780616,8809191574671,7,2020-03-18
877,81780616,8809082723379,18,2019-09-13
878,81780616,8801056755010,4,2020-07-12
879,81780616,8801056201012,17,2020-05-15
880,81780616,8801097178038,6,2019-05-21
881,81780616,8802673003232,5,2018-03-18
882,81780616,8801097178038,7,2018-05-21
883,81780616,8801056024062,11,2020-06-16
884,81780616,8801094503901,1,2019-08-14
885,83973235,8809050511090,19,2019-07-15
886,90449090,8809423620022,11,2020-04-20
887,90449090,8806001083750,18,2018-03-19
888,90449090,8801056042196,10,2020-03-19
889,90449090,8809003432304,4,2019-02-16
890,90449090,8801056024017,18,2020-03-17
891,90449090,8803284607659,10,2020-01-20
892,90449090,8806002004044,16,2019-05-17
893,90449090,8806001083026,14,2018-04-16
894,90449090,8801382127574,19,2020-04-16
895,49523767,8801094503031,14,2018-01-10
896,49523767,8809027331713,13,2020-09-13
897,49523767,8801056054984,5,2020-07-10
898,49523767,8802673003201,4,2020-08-15
899,49523767,8809409910123,3,2020-04-17
900,4349805,8809068661008,10,2018-03-14
901,4349805,8809424480038,19,2019-05-20
902,4349805,8809423620022,4,2020-06-17
903,4349805,8801056021062,14,2020-09-12
904,4349805,8806002010427,15,2019-04-21
905,4349805,8801097250413,15,2020-06-13
906,4349805,8801097618114,15,2020-03-21
907,87742070,8801097250376,19,2018-08-21
908,87742070,8809068661077,16,2020-06-16
909,87742070,8801056164011,10,2020-09-19
910,32350520,8801056755010,11,2020-01-11
911,32350520,8809068661176,12,2020-03-12
912,32350520,8809332392768,8,2019-01-14
913,46729186,8809068661008,4,2020-07-17
914,23279915,8804342398984,11,2019-07-15
915,23279915,8806002010571,6,2018-02-10
916,23279915,8809228150014,2,2018-04-10
917,23279915,8801056298012,14,2019-07-21
918,23279915,8801056065805,4,2020-09-18
919,23279915,8801097250053,14,2019-04-19
920,46846814,8801056009731,19,2020-08-18
921,46846814,8801094503000,3,2019-09-14
922,46846814,8802673003317,20,2020-04-16
923,46846814,8801056042196,5,2019-05-11
924,47782165,8809106188092,4,2020-09-13
925,47782165,8809068661176,13,2019-07-12
926,47782165,8801094503031,5,2020-08-14
927,47782165,8801056003364,18,2019-05-20
928,47782165,8809423620046,12,2020-02-14
929,47782165,8801097278035,17,2020-09-13
930,47782165,8801382130826,19,2018-09-10
931,47782165,8809027331317,12,2019-03-20
932,5752246,8806020310530,20,2018-06-20
933,5752246,8809110700044,20,2019-07-18
934,5752246,8809191574688,7,2020-02-11
935,5752246,8801056013110,2,2019-01-14
936,5752246,8804342310108,14,2020-09-21
937,5752246,8801056688011,20,2019-01-16
938,36908747,8804342343434,2,2020-05-17
939,36908747,8801043650762,13,2018-03-19
940,27927182,8809027331492,2,2020-05-15
941,27927182,8809228158881,1,2018-08-15
942,27927182,8809082727513,7,2020-09-14
943,27927182,8809082727520,16,2019-07-19
944,27927182,8809382930200,1,2019-02-20
945,27927182,8809382930200,10,2020-08-13
946,3844561,8801382128694,20,2019-06-11
947,3844561,8806001083798,12,2018-02-18
948,3844561,8801056034740,11,2020-06-14
949,3844561,8801382139072,14,2020-03-21
950,3844561,8801094603007,8,2019-07-12
951,38717963,8809080300060,5,2020-05-14
952,70459117,8806430012819,19,2020-06-14
953,70459117,8802673003218,11,2019-05-19
954,70459117,8809228158881,14,2018-07-20
955,70459117,8801097130036,3,2018-09-15
956,70459117,8809050511038,7,2020-06-19
957,59423098,8801056688011,5,2018-05-14
958,59423098,8801056065805,19,2018-06-16
959,59423098,8801056055189,4,2019-07-18
960,59423098,8801382130383,10,2019-02-11
961,23779486,8801056021062,10,2019-03-16
962,23779486,8801382137382,12,2019-08-18
963,23779486,8801094222703,13,2020-03-11
964,23779486,8804074600546,14,2020-05-16
965,23779486,8801056798017,13,2020-02-10
966,23779486,8801382134848,14,2019-09-12
967,23779486,8801382144830,20,2019-03-19
968,23779486,8801056924011,19,2019-05-21
969,23779486,8805915531036,11,2020-02-13
970,52194156,8801094503031,17,2019-08-10
971,52194156,8809082723386,14,2019-06-21
972,52194156,8809323750010,20,2019-04-21
973,52194156,8801097250376,12,2019-04-15
974,52194156,8801056487010,1,2020-09-17
975,52194156,8809382930231,11,2019-02-15
976,52194156,8801094563004,18,2020-02-13
977,10327693,8801056005719,12,2018-07-10
978,10327693,8802673003317,8,2020-04-14
979,10327693,8809082723386,17,2019-04-16
980,10327693,8801056924011,18,2018-04-21
981,10327693,8802673003362,20,2019-07-12
982,10327693,8801097618114,15,2019-01-15
983,10327693,8801043900027,4,2020-05-11
984,10327693,8809424480038,15,2020-07-13
985,10327693,8801382130840,14,2019-02-12
986,10327693,8801037037852,8,2018-05-19
987,82655928,8801094223038,11,2018-09-19
988,82655928,8801094482602,9,2018-07-12
989,82655928,8806003011362,17,2020-05-15
990,82655928,8809080300039,5,2019-03-18
991,82655928,8801052727851,16,2020-09-11
992,82655928,8809068661169,14,2020-06-16
993,98623060,8801056055189,5,2020-04-11
994,98623060,8807920310347,5,2020-01-21
995,98623060,8809110700051,17,2020-03-18
996,98623060,880105665874,8,2020-07-16
997,98623060,8801097231016,3,2019-01-18
998,98623060,8809382930224,3,2019-03-13
999,98623060,8809023009593,3,2018-09-21
1000,98623060,8809057795523,16,2019-04-12
1001,12079965,8801097178090,7,2018-05-13
1002,12079965,8801094222406,7,2020-07-11
1003,12079965,8801056001858,14,2020-06-10
1004,12079965,8801382130820,6,2020-05-11
1005,12079965,8809191574695,17,2019-04-18
1006,12079965,8806002010670,14,2018-09-18
1007,97644633,8809323750027,18,2018-08-11
1008,97644633,8806001083767,8,2019-02-20
1009,97644633,8809027331324,18,2020-01-10
1010,97644633,8809080300039,9,2020-03-18
1011,97644633,8801097178021,18,2020-03-14
1012,97644633,8801037037852,8,2019-02-18
1013,42676752,8809409910154,16,2019-09-19
1014,23895307,8809110700051,9,2020-09-11
1015,23895307,8801097250369,13,2019-03-19
1016,23895307,8809382930231,1,2019-03-19
1017,23895307,8806001083026,5,2020-05-20
1018,75722418,8801056224011,19,2020-03-17
1019,75722418,8801056164011,19,2020-02-20
1020,75722418,8802673003232,5,2019-05-11
1021,75722418,8801097250383,15,2018-06-16
1022,75722418,8801753100892,5,2019-08-18
1023,77931633,8801097250279,6,2019-04-19
1024,77931633,8801056024017,16,2020-07-14
1025,77931633,8809191574657,8,2018-09-19
1026,77931633,8801056688011,18,2018-01-21
1027,77931633,8801037037852,1,2019-01-11
1028,77931633,8809023003379,13,2018-04-14
1029,77931633,8801097150010,8,2020-09-17
1030,77931633,8801097618114,4,2020-08-11
1031,77931633,8809057795509,19,2020-04-18
1032,75825618,8809125060850,19,2019-08-20
1033,75825618,8801056798017,16,2018-07-17
1034,75825618,8806002010465,14,2019-07-12
1035,75825618,8809382930248,20,2018-04-11
1036,75825618,8809057795509,20,2020-09-10
1037,60598060,8801056018160,3,2019-02-17
1038,60598060,8801056015107,12,2019-01-21
1039,60598060,8801056018160,12,2018-05-19
1040,60598060,8809409910154,16,2019-03-17
1041,60598060,8801382132455,11,2019-04-13
1042,60598060,8801094503901,18,2020-08-17
1043,60598060,8801382127574,3,2018-06-12
1044,60598060,8801056017606,12,2020-02-20
1045,60598060,8809173200345,14,2019-09-19
1046,85935324,8802774001014,15,2018-05-14
1047,85935324,8809221607072,15,2018-07-20
1048,85935324,8806001083767,17,2019-02-18
1049,85935324,8809423620039,8,2018-01-12
1050,85935324,8802774001014,15,2019-03-13
1051,85935324,8809057550023,17,2018-03-16
1052,85935324,8806002003023,15,2019-02-14
1053,85935324,8801097130036,14,2020-05-20
1054,85935324,8801094503901,2,2020-06-21
1055,85935324,8806001083767,4,2020-06-11
1056,79022449,8809125060232,13,2018-03-13
1057,76069825,8801056001841,12,2018-05-20
1058,76069825,8801382131014,7,2020-01-15
1059,76069825,8806020310530,3,2020-02-11
1060,76069825,8806001084542,14,2020-01-12
1061,76069825,8809423870007,12,2018-06-10
1062,76069825,8809082727537,9,2018-03-13
1063,76069825,8809045670115,6,2020-09-10
1064,76069825,8806430012802,20,2018-07-15
1065,49077242,8801056688011,14,2020-05-11
1066,40907767,8801056233013,12,2018-03-10
1067,40907767,8809080300039,11,2020-06-14
1068,40907767,8802673003263,2,2020-08-10
1069,40907767,8802673003256,1,2018-08-16
1070,40907767,8801382139072,20,2020-06-17
1071,40907767,8806002000794,14,2019-03-20
1072,40907767,8809409910154,13,2018-06-12
1073,40907767,8801056034740,6,2020-08-13
1074,40907767,8801094232702,8,2019-02-14
1075,54370827,8801037037852,2,2020-07-20
1076,33005257,8801056017644,16,2018-03-21
1077,33005257,8801382134824,2,2020-06-10
1078,33005257,8809191574657,20,2020-02-13
1079,33005257,8801056030649,4,2019-07-20
1080,27067997,8801056042219,20,2018-08-19
1081,27067997,8802774001014,17,2018-04-20
1082,27067997,8804074600546,2,2020-08-14
1083,27067997,8801056038649,6,2018-06-16
1084,84382372,8801097250279,15,2020-07-17
1085,84382372,8801056005237,3,2019-06-19
1086,84382372,8806002000794,2,2018-09-16
1087,84382372,8801056021062,3,2020-01-16
1088,84382372,8803284605464,14,2019-04-11
1089,84382372,8801097250376,15,2018-07-12
1090,84382372,8801056036775,1,2019-04-17
1091,43004722,8801382132455,17,2018-01-21
1092,43004722,8806001083750,3,2019-01-17
1093,43004722,8801382131014,17,2020-04-10
1094,43004722,8809191574640,5,2020-04-15
1095,43004722,8809082727513,16,2018-05-20
1096,43004722,8801037037852,8,2020-05-10
1097,76465812,8809191574664,5,2019-06-19
1098,76465812,8806002010427,18,2018-01-17
1099,76465812,8809023001269,11,2018-06-18
1100,76465812,8801056033026,19,2019-03-15
1101,76465812,8809082727513,10,2018-08-15
1102,76465812,8801056030649,6,2019-03-11
1103,76465812,8801094223007,17,2020-07-14
1104,90186067,8809382930248,3,2019-02-10
1105,92216077,8801097178021,2,2019-05-12
1106,92216077,8802673003317,10,2019-02-11
1107,92216077,8809050511083,18,2020-06-17
1108,92216077,8809397830014,3,2020-06-13
1109,92216077,8802774000369,5,2019-07-21
1110,92216077,8809397830021,18,2020-09-10
1111,92216077,8802673003362,15,2020-07-13
1112,92216077,8804342343434,10,2018-08-15
