,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
145,00000146,48563880,27206775,1,2019-02-16 02:36:06,2019-02-16 02:36:06,NULL,NULL,5,"[8809423870007, 8801382132455, 8801056018160]","[5, 1, 2]",68000
146,00000147,48563880,57745285,4,2020-04-01 20:45:14,2020-04-01 20:52:33,2020-04-01 20:52:33,2020-04-01 20:47:51,3,[8801056003364],[1],13000
147,00000148,48563880,21795031,4,2020-01-04 20:25:09,2020-01-04 20:30:43,2020-01-04 20:30:43,2020-01-04 20:28:04,2,[8801382132455],[2],36000
148,00000149,48563880,61657168,2,2018-08-08 11:34:09,2018-08-08 11:35:35,NULL,2018-08-08 11:35:35,5,"[8801382130659, 8801382132455]","[5, 4]",48000
149,00000150,48563880,78189817,2,2019-09-18 11:39:44,2019-09-18 11:40:54,NULL,2019-09-18 11:40:54,1,[8801056018160],[1],4000
150,00000151,48563880,38968808,3,2020-08-11 14:27:17,2020-08-11 14:46:17,NULL,2020-08-11 14:30:02,1,[8809332392768],[2],28000
151,00000152,48563880,98473237,3,2019-07-12 01:46:52,2019-07-12 02:02:54,NULL,2019-07-12 01:49:16,1,"[8801097278035, 8801382135418, 8801056154011, 8801056002541]","[4, 3, 2, 5]",82000
152,00000153,58306650,58832889,3,2020-07-09 14:41:02,2020-07-09 14:52:42,NULL,2020-07-09 14:42:10,4,"[8801382139072, 8809423870007]","[5, 3]",53000
153,00000154,58306650,76430125,2,2020-08-02 17:08:05,2020-08-02 17:09:13,NULL,2020-08-02 17:09:13,3,"[8801056001841, 8801056042196, 8801056018160, 8801097178038, 8801097231016]","[3, 4, 2, 5, 1]",109000
154,00000155,58306650,21795031,1,2020-06-07 11:32:56,2020-06-07 11:32:56,NULL,NULL,1,"[8801382127574, 8801097278035, 8801056003364, 8809228158898, 8809323750065]","[5, 2, 3, 1, 4]",98000
155,00000156,58306650,64577473,1,2019-06-16 13:16:14,2019-06-16 13:16:14,NULL,NULL,2,"[8809045670115, 8801382135418, 8801056018160, 8801056024062, 8809027331706]","[5, 4, 2, 1, 3]",93000
156,00000157,58306650,18377790,3,2018-07-18 21:42:29,2018-07-18 22:04:56,NULL,2018-07-18 21:44:34,2,[8801056001841],[2],6000
157,00000158,58306650,76430125,3,2020-06-16 23:07:49,2020-06-16 23:24:14,NULL,2020-06-16 23:09:09,3,"[8801097278035, 8801056018160, 8801382135418, 8801043650700]","[4, 3, 1, 5]",37000
158,00000159,58306650,28606144,3,2019-08-06 01:19:14,2019-08-06 01:35:50,NULL,2019-08-06 01:20:55,3,"[8801382127574, 8801097250079, 8801382130820, 8809082723386]","[3, 5, 4, 2]",97000
159,00000160,58306650,27206775,4,2018-08-12 04:17:49,2018-08-12 04:22:46,2018-08-12 04:22:46,2018-08-12 04:18:57,5,"[8801382130659, 8801382127574]","[4, 5]",33000
160,00000161,91255161,47033144,3,2019-08-18 11:39:53,2019-08-18 11:58:44,NULL,2019-08-18 11:41:38,4,"[8801382130820, 8801382135418, 8801382130659]","[4, 1, 3]",29000
161,00000162,91255161,38968808,2,2018-05-13 07:00:30,2018-05-13 07:03:09,NULL,2018-05-13 07:03:09,2,[8801097250079],[5],28000
162,00000163,91255161,84166398,3,2020-08-19 16:16:38,2020-08-19 16:26:43,NULL,2020-08-19 16:18:54,5,[8801056003364],[5],13000
163,00000164,91255161,36237228,1,2020-06-08 16:12:00,2020-06-08 16:12:00,NULL,NULL,2,"[8801097278035, 8801056154011, 8801382139072]","[3, 1, 4]",68000
164,00000165,91255161,84166398,2,2018-05-12 06:25:53,2018-05-12 06:27:57,NULL,2018-05-12 06:27:57,4,"[8801056042196, 8801382132455, 8801382135418, 8809221607072, 8801056055189]","[1, 3, 4, 5, 2]",152000
165,00000166,91255161,97713365,3,2018-03-18 11:35:30,2018-03-18 11:44:02,NULL,2018-03-18 11:37:34,4,"[8809332392768, 8801056042196, 8809423870007]","[1, 5, 3]",94000
166,00000167,91255161,49416586,3,2020-07-03 23:46:57,2020-07-03 23:51:14,NULL,2020-07-03 23:48:21,2,"[8809332392768, 8801382127574, 8809023009593, 8809027331713, 8801056224011]","[3, 2, 5, 1, 4]",98000
167,00000168,91255161,22176965,3,2019-09-14 09:05:14,2019-09-14 09:14:37,NULL,2019-09-14 09:06:17,2,"[8809332392768, 8809106188092, 8809023009593, 8801056006259]","[5, 1, 4, 3]",101000
168,00000169,91255161,56856462,4,2019-04-07 04:59:31,2019-04-07 05:06:35,2019-04-07 05:06:35,2019-04-07 05:02:11,3,"[8809023009593, 8809332392768, 8809045670115, 8803284605532]","[4, 5, 3, 1]",98000
169,00000170,91255161,27206775,4,2018-03-11 16:12:23,2018-03-11 16:18:52,2018-03-11 16:18:52,2018-03-11 16:15:14,5,[8801382135418],[4],9000
170,00000171,91255161,66679999,3,2019-05-20 16:46:11,2019-05-20 17:00:39,NULL,2019-05-20 16:48:51,3,"[8801056003364, 8801056018160, 8809045670115, 8802774003445]","[1, 3, 4, 2]",52000
171,00000172,91255161,49416586,3,2019-07-09 01:02:44,2019-07-09 01:06:32,NULL,2019-07-09 01:04:53,5,"[8801382132455, 8809332392768, 8801056003364]","[2, 3, 4]",77000
172,00000173,91255161,99208683,1,2019-07-07 05:54:47,2019-07-07 05:54:47,NULL,NULL,3,"[8809106188092, 8801056018160, 8801056154011, 8809027331324, 8801056024062]","[1, 4, 3, 5, 2]",77000
173,00000174,91255161,28606144,3,2018-09-14 15:25:24,2018-09-14 15:38:51,NULL,2018-09-14 15:26:57,3,"[8809106188092, 8801056003364, 8809423870007, 8801094503000, 8801056001858]","[3, 1, 4, 5, 2]",77000
174,00000175,91255161,65410918,3,2018-09-04 13:49:39,2018-09-04 14:01:22,NULL,2018-09-04 13:51:10,1,"[8809045670115, 8801056018160, 8809423870007, 8809221606204, 8801056013110]","[2, 4, 3, 1, 5]",85000
175,00000176,91255161,99699361,1,2018-05-20 14:19:23,2018-05-20 14:19:23,NULL,NULL,1,[8809423870007],[5],28000
176,00000177,91255161,56856462,3,2020-07-20 03:16:24,2020-07-20 03:38:11,NULL,2020-07-20 03:18:12,1,[8801382130659],[5],12000
177,00000178,91255161,47033144,4,2018-04-11 09:33:47,2018-04-11 09:40:00,2018-04-11 09:40:00,2018-04-11 09:35:07,3,"[8801382130820, 8801056003364, 8801382127574, 8806002003030]","[4, 2, 3, 1]",61000
178,00000179,91255161,76430125,2,2020-07-12 04:10:59,2020-07-12 04:12:43,NULL,2020-07-12 04:12:43,2,"[8801056042196, 8801382130659, 8809045670115]","[3, 2, 4]",74000
179,00000180,91255161,96820813,3,2018-07-05 14:07:54,2018-07-05 14:30:42,NULL,2018-07-05 14:09:43,2,"[8801056003364, 8801382130820]","[4, 1]",21000
180,00000181,91255161,76430125,4,2018-01-06 10:59:41,2018-01-06 11:06:12,2018-01-06 11:06:12,2018-01-06 11:02:20,4,"[8809023009593, 8801056003364, 8801382132455, 8809106188092, 8809191574688]","[1, 3, 4, 2, 5]",101000
181,00000182,91255161,34792150,4,2018-04-17 07:55:47,2018-04-17 08:03:44,2018-04-17 08:03:44,2018-04-17 07:58:46,1,"[8801382127574, 8801382130820, 8809423870007, 8803284605464]","[4, 1, 2, 5]",70000
182,00000183,91255161,59830938,2,2020-07-05 16:38:31,2020-07-05 16:40:13,NULL,2020-07-05 16:40:13,3,"[8801056042196, 8801097250079]","[4, 1]",66000
183,00000184,91255161,1477966,3,2018-09-19 01:10:26,2018-09-19 01:22:09,NULL,2018-09-19 01:12:35,5,[8801056003364],[4],13000
184,00000185,27984104,96820813,1,2019-08-08 12:07:13,2019-08-08 12:07:13,NULL,NULL,1,[8801382127574],[4],21000
185,00000186,27984104,36237228,3,2020-05-12 20:35:22,2020-05-12 20:49:56,NULL,2020-05-12 20:36:30,3,"[8801056154011, 8801056042196, 8809332392768, 8804342387872, 8801094503505]","[3, 5, 2, 1, 4]",140000
186,00000187,27984104,74883731,4,2019-03-04 02:25:41,2019-03-04 02:29:40,2019-03-04 02:29:40,2019-03-04 02:26:45,2,"[8801056003364, 8801056018160, 8801382127574, 8806001083750]","[5, 1, 3, 2]",44000
187,00000188,27984104,36237228,2,2018-06-08 06:42:13,2018-06-08 06:43:38,NULL,2018-06-08 06:43:38,3,"[8809397830021, 8801382135418, 8801097278035, 8801056054984]","[1, 4, 5, 2]",68000
188,00000189,27984104,98446589,2,2020-03-20 07:24:36,2020-03-20 07:26:35,NULL,2020-03-20 07:26:35,3,[8809045670115],[4],24000
189,00000190,27984104,98473237,3,2018-09-17 08:58:36,2018-09-17 09:00:59,NULL,2018-09-17 08:59:42,4,"[8801382135418, 8801056018160, 8809332392768]","[3, 5, 2]",41000
190,00000191,27984104,60170980,1,2019-09-04 05:14:08,2019-09-04 05:14:08,NULL,NULL,3,"[8809045670115, 8809332392768, 8809106188092, 8801056005672]","[4, 5, 2, 3]",86000
191,00000192,91251017,99208683,1,2019-02-12 10:26:34,2019-02-12 10:26:34,NULL,NULL,2,[8801056003364],[2],13000
192,00000193,91251017,98473237,4,2018-01-03 20:13:28,2018-01-03 20:19:10,2018-01-03 20:19:10,2018-01-03 20:15:54,1,"[8809106188092, 8801382139072, 8801056001841, 8806002003030, 8801094483005]","[3, 1, 4, 2, 5]",67000
193,00000194,91251017,28606144,1,2019-03-01 08:10:21,2019-03-01 08:10:21,NULL,NULL,3,"[8809332392768, 8801097250079, 8801382139072, 8809045670115, 8809050511038]","[5, 1, 2, 3, 4]",117000
194,00000195,91251017,98446589,4,2020-04-08 17:09:16,2020-04-08 17:14:55,2020-04-08 17:14:55,2020-04-08 17:11:56,1,[8809106188092],[1],5000
195,00000196,91251017,78189817,3,2019-09-03 16:24:11,2019-09-03 16:28:35,NULL,2019-09-03 16:25:51,4,"[8801097278035, 8809045670115]","[1, 3]",42000
196,00000197,91251017,52970367,3,2020-02-11 19:32:02,2020-02-11 19:47:52,NULL,2020-02-11 19:33:31,5,"[8801056001841, 8801382130659, 8801382132455, 8801097278035, 8801056006297]","[1, 2, 5, 3, 4]",107000
197,00000198,91251017,9723056,2,2019-03-11 11:13:04,2019-03-11 11:14:47,NULL,2019-03-11 11:14:47,1,"[8801382130820, 8809045670115, 8801056003364, 8806001083767]","[5, 1, 2, 3]",79000
198,00000199,91251017,54178025,2,2019-07-21 15:16:43,2019-07-21 15:19:01,NULL,2019-07-21 15:19:01,1,"[8801382130659, 8801382135418, 8801382139072, 8801056755010]","[3, 4, 1, 5]",67000
199,00000200,91251017,96820813,2,2020-06-12 12:04:28,2020-06-12 12:06:54,NULL,2020-06-12 12:06:54,3,[8801382127574],[3],21000
200,00000201,91251017,98473237,2,2019-09-16 12:58:08,2019-09-16 13:00:35,NULL,2019-09-16 13:00:35,3,"[8801056154011, 8801382127574]","[5, 3]",46000
201,00000202,91251017,84166398,2,2018-03-08 10:09:26,2018-03-08 10:12:11,NULL,2018-03-08 10:12:11,1,"[8801097278035, 8801382132455, 8801056003364, 880105603886, 8805915531012]","[1, 5, 3, 4, 2]",90000
202,00000203,91251017,84166398,3,2020-03-20 02:07:54,2020-03-20 02:17:18,NULL,2020-03-20 02:09:09,2,"[8801382130659, 8801056003364, 8809423870007]","[5, 2, 4]",53000
203,00000204,91251017,58832889,4,2020-08-04 17:24:43,2020-08-04 17:30:55,2020-08-04 17:30:55,2020-08-04 17:26:38,2,"[8801056003364, 8801056001841, 8801097250079]","[2, 1, 5]",47000
204,00000205,91251017,74883731,1,2019-08-21 18:59:53,2019-08-21 18:59:53,NULL,NULL,2,"[8809332392768, 8801382130659, 8801056154011]","[4, 3, 2]",65000
205,00000206,91251017,28606144,2,2020-03-10 07:11:25,2020-03-10 07:12:36,NULL,2020-03-10 07:12:36,4,"[8809332392768, 8801056001841, 8801382127574]","[3, 4, 2]",55000
206,00000207,91251017,59830938,4,2018-05-12 03:22:32,2018-05-12 03:28:16,2018-05-12 03:28:16,2018-05-12 03:24:06,2,[8801382139072],[2],25000
207,00000208,91251017,52970367,1,2019-07-05 10:51:12,2019-07-05 10:51:12,NULL,NULL,4,"[8801382127574, 8801382130659, 8801097278035, 8809023009593]","[1, 3, 2, 4]",87000
208,00000209,91251017,84166398,3,2020-09-03 03:00:51,2020-09-03 03:13:01,NULL,2020-09-03 03:02:04,2,"[8801056003364, 8809397830021]","[5, 2]",46000
209,00000210,91251017,21795031,1,2020-09-13 13:32:43,2020-09-13 13:32:43,NULL,NULL,1,"[8801382127574, 8801382130820, 8801056003364, 8809027331324]","[4, 2, 1, 5]",64000
210,00000211,91251017,27206775,3,2019-01-06 07:14:50,2019-01-06 07:25:48,NULL,2019-01-06 07:17:19,5,[8809397830021],[2],33000
211,00000212,91251017,14729155,3,2019-05-20 07:38:11,2019-05-20 07:55:22,NULL,2019-05-20 07:40:37,5,"[8801382130659, 8801382139072]","[3, 2]",37000
212,00000213,91251017,61657168,4,2020-07-15 17:04:22,2020-07-15 17:07:58,2020-07-15 17:07:58,2020-07-15 17:06:42,5,"[8801382135418, 8801382132455]","[4, 5]",45000
213,00000214,91251017,60170980,3,2020-02-11 22:24:19,2020-02-11 22:30:22,NULL,2020-02-11 22:26:11,5,"[8801056154011, 8809023009593, 8801382127574]","[1, 4, 2]",82000
214,00000215,91251017,36237228,2,2018-09-01 01:33:05,2018-09-01 01:34:44,NULL,2018-09-01 01:34:44,1,"[8809332392768, 8801056042196, 8809397830021, 8802673003232]","[1, 4, 3, 5]",119000
215,00000216,37299926,96820813,2,2018-06-12 12:41:49,2018-06-12 12:43:34,NULL,2018-06-12 12:43:34,1,"[8809397830021, 8809045670115, 8801056003364, 8801094503901, 8801037037869]","[2, 5, 1, 4, 3]",108000
216,00000217,37299926,1435584,2,2018-01-12 06:38:37,2018-01-12 06:40:50,NULL,2018-01-12 06:40:50,5,"[8801056154011, 8801382130659, 8801056003364, 8801094482602]","[2, 1, 4, 5]",71000
217,00000218,37299926,74883731,2,2020-07-19 07:45:57,2020-07-19 07:48:20,NULL,2020-07-19 07:48:20,5,[8801056018160],[4],4000
218,00000219,37299926,22176965,3,2020-02-11 07:58:23,2020-02-11 08:20:49,NULL,2020-02-11 08:01:00,5,"[8809332392768, 8801382130820]","[4, 1]",36000
219,00000220,37299926,57745285,2,2019-03-17 16:07:08,2019-03-17 16:08:14,NULL,2019-03-17 16:08:14,2,"[8801056003364, 8801382135418, 8801056018160, 8801056017644]","[2, 1, 5, 3]",50000
220,00000221,37299926,44858354,1,2019-01-03 21:11:27,2019-01-03 21:11:27,NULL,NULL,4,"[8809332392768, 8801097250079]","[3, 2]",56000
221,00000222,28530724,78189817,4,2020-09-09 22:22:26,2020-09-09 22:27:45,2020-09-09 22:27:45,2020-09-09 22:24:04,2,"[8809332392768, 8809423870007, 8801097278035, 8809424480021]","[3, 1, 2, 4]",79000
222,00000223,28530724,66679999,4,2018-07-17 10:29:06,2018-07-17 10:32:04,2018-07-17 10:32:04,2018-07-17 10:30:43,3,"[8801382132455, 8801056018160, 8809423870007]","[2, 3, 1]",68000
223,00000224,28530724,34792150,1,2018-09-18 04:01:34,2018-09-18 04:01:34,NULL,NULL,1,"[8801056154011, 8801382130820, 8801056003364]","[5, 3, 2]",46000
224,00000225,28530724,28606144,2,2019-06-03 07:35:54,2019-06-03 07:37:02,NULL,2019-06-03 07:37:02,3,"[8801056154011, 8801056018160, 8801056003364]","[4, 1, 2]",42000
225,00000226,28530724,36237228,1,2018-01-15 19:57:54,2018-01-15 19:57:54,NULL,NULL,1,"[8809023009593, 8809423870007, 8801056154011]","[4, 3, 5]",89000
226,00000227,28530724,97713365,4,2020-05-03 23:56:12,2020-05-04 00:01:26,2020-05-04 00:01:26,2020-05-03 23:58:37,1,[8801382139072],[5],25000
227,00000228,28530724,99699361,2,2020-07-06 15:19:09,2020-07-06 15:21:53,NULL,2020-07-06 15:21:53,5,"[8801382127574, 8801056018160, 8801382132455, 8809424480038, 8809068661077]","[4, 5, 3, 1, 2]",91000
228,00000229,28530724,49416586,1,2020-02-10 19:34:59,2020-02-10 19:34:59,NULL,NULL,2,"[8801056154011, 8801056003364, 8801382139072, 8801056201012]","[5, 1, 3, 2]",68000
229,00000230,28530724,78189817,3,2019-08-03 03:38:44,2019-08-03 03:50:19,NULL,2019-08-03 03:41:22,2,"[8801382132455, 8801382135418, 8801056154011, 8801104290357]","[1, 5, 4, 2]",82000
230,00000231,28530724,74883731,1,2020-07-06 19:38:37,2020-07-06 19:38:37,NULL,NULL,1,"[8801382130659, 8801056018160, 8801097250079, 8802673003232, 8805915531036]","[5, 3, 4, 2, 1]",91000
231,00000232,28530724,66679999,4,2020-09-14 09:57:52,2020-09-14 10:04:19,2020-09-14 10:04:19,2020-09-14 10:00:10,1,"[8809106188092, 8809332392768, 8801056001841, 8809380760175, 8805915531036]","[3, 1, 2, 4, 5]",94000
232,00000233,28530724,14729155,3,2019-01-01 19:39:28,2019-01-01 19:53:49,NULL,2019-01-01 19:42:00,4,"[8801056154011, 8801382132455, 8801097250079]","[5, 3, 1]",89000
233,00000234,28530724,96820813,1,2018-02-04 02:05:37,2018-02-04 02:05:37,NULL,NULL,3,[8801056018160],[4],4000
234,00000235,28530724,47033144,1,2018-07-03 20:15:41,2018-07-03 20:15:41,NULL,NULL,1,"[8809423870007, 8801097250079, 8809397830021, 8809423620008, 8809125060232]","[2, 5, 3, 4, 1]",111000
235,00000236,28530724,99699361,1,2020-02-10 14:30:08,2020-02-10 14:30:08,NULL,NULL,5,"[8809106188092, 8809045670115, 8801382127574, 8809027331317]","[3, 5, 4, 2]",69000
236,00000237,28530724,57745285,1,2019-08-06 18:18:11,2019-08-06 18:18:11,NULL,NULL,5,"[8809423870007, 8801382130820, 8801056154011, 8804342310108]","[4, 1, 3, 2]",85000
237,00000238,28530724,56140451,3,2019-07-19 18:14:33,2019-07-19 18:36:32,NULL,2019-07-19 18:16:38,1,[8801382127574],[1],21000
238,00000239,28530724,54178025,2,2018-06-18 12:31:55,2018-06-18 12:34:24,NULL,2018-06-18 12:34:24,4,"[8801382135418, 8809332392768, 8801382130820]","[4, 3, 2]",45000
239,00000240,28530724,42985112,3,2020-06-17 01:04:55,2020-06-17 01:26:17,NULL,2020-06-17 01:07:27,4,"[8801056003364, 8809397830021, 8801382132455, 8805915531036, 8801056064761]","[4, 2, 3, 5, 1]",138000
240,00000241,28530724,27206775,1,2018-07-06 16:10:54,2018-07-06 16:10:54,NULL,NULL,3,"[8801382135418, 8801382130820, 8801056018160]","[5, 1, 3]",21000
241,00000242,28530724,56856462,1,2018-05-20 17:19:11,2018-05-20 17:19:11,NULL,NULL,1,"[8809332392768, 8801382139072, 8801382135418]","[5, 4, 2]",62000
242,00000243,82167210,33463785,4,2019-05-19 20:48:12,2019-05-19 20:51:24,2019-05-19 20:51:24,2019-05-19 20:50:02,2,[8801382130820],[4],8000
243,00000244,82167210,58832889,3,2019-09-10 06:37:52,2019-09-10 06:53:57,NULL,2019-09-10 06:39:01,4,[8801382130820],[3],8000
244,00000245,82167210,98446589,3,2019-07-01 06:48:59,2019-07-01 06:54:57,NULL,2019-07-01 06:51:27,1,"[8801056154011, 8801056003364, 8809045670115]","[3, 4, 5]",62000
245,00000246,82167210,59830938,4,2020-06-12 12:23:55,2020-06-12 12:30:51,2020-06-12 12:30:51,2020-06-12 12:26:39,3,"[8801382132455, 8801382127574, 8809106188092, 8801097278035, 8801382134749]","[1, 2, 3, 5, 4]",115000
246,00000247,82167210,59830938,4,2019-09-17 10:52:08,2019-09-17 10:56:18,2019-09-17 10:56:18,2019-09-17 10:53:40,2,"[8801382130820, 8801097250079]","[5, 2]",36000
247,00000248,82167210,84166398,3,2020-06-06 21:35:26,2020-06-06 21:44:32,NULL,2020-06-06 21:37:47,1,"[8801382135418, 8801056154011, 8801056018160, 8801104500067]","[1, 3, 4, 2]",45000
248,00000249,82167210,1477966,1,2018-08-01 08:28:20,2018-08-01 08:28:20,NULL,NULL,2,"[8801097278035, 8801056042196, 8801382130820, 8801056013110]","[5, 2, 4, 1]",75000
249,00000250,82167210,99699361,2,2020-01-05 19:47:46,2020-01-05 19:49:14,NULL,2020-01-05 19:49:14,5,"[8809423870007, 8801382127574, 8801056003364]","[1, 2, 5]",62000
250,00000251,82167210,9723056,1,2020-09-14 07:00:16,2020-09-14 07:00:16,NULL,NULL,4,"[8801097278035, 8801056042196, 8809397830021, 8809397830007, 8809380760175]","[1, 5, 4, 2, 3]",128000
251,00000252,82167210,97713365,2,2019-02-13 22:59:35,2019-02-13 23:00:55,NULL,2019-02-13 23:00:55,1,"[8801097250079, 8801382139072, 8801382132455, 8801056042196, 880105603886]","[2, 4, 5, 1, 3]",140000
252,00000253,82167210,76430125,1,2020-02-14 23:22:03,2020-02-14 23:22:03,NULL,NULL,4,"[8809045670115, 8801056001841, 8809397830021, 8801056064761, 8809221607072]","[1, 3, 5, 2, 4]",127000
253,00000254,82167210,22176965,2,2019-07-04 05:52:34,2019-07-04 05:53:58,NULL,2019-07-04 05:53:58,5,"[8801056003364, 8809397830021, 8801056003364, 8806001083798]","[3, 5, 1, 2]",71000
254,00000255,82167210,58832889,1,2019-07-14 02:34:32,2019-07-14 02:34:32,NULL,NULL,1,"[8801056018160, 8809397830021, 8809423870007, 8806002003030]","[1, 5, 2, 4]",84000
255,00000256,82167210,64577473,3,2019-05-04 01:02:38,2019-05-04 01:09:59,NULL,2019-05-04 01:03:49,1,[8801382127574],[2],21000
256,00000257,82167210,14729155,3,2018-01-16 16:26:40,2018-01-16 16:48:13,NULL,2018-01-16 16:27:55,4,"[8801056003364, 8801097278035, 8809423870007, 8809082723386]","[2, 4, 5, 3]",99000
257,00000258,82167210,56140451,2,2018-04-13 21:00:09,2018-04-13 21:01:22,NULL,2018-04-13 21:01:22,5,[8809423870007],[4],28000
258,00000259,82167210,1477966,1,2019-09-01 03:28:18,2019-09-01 03:28:18,NULL,NULL,5,"[8801056003364, 8801382127574, 8809023009593]","[3, 4, 1]",70000
259,00000260,82167210,64577473,3,2020-09-10 14:19:40,2020-09-10 14:30:52,NULL,2020-09-10 14:22:01,2,"[8801382132455, 8809397830021, 8809332392768]","[4, 5, 1]",97000
260,00000261,82167210,67418250,2,2019-09-14 21:08:30,2019-09-14 21:11:18,NULL,2019-09-14 21:11:18,2,"[8809332392768, 8801056003364]","[2, 1]",41000
261,00000262,82167210,18377790,1,2018-05-07 22:00:13,2018-05-07 22:00:13,NULL,NULL,3,[8801382132455],[5],36000
262,00000263,82167210,33463785,3,2020-01-15 10:50:25,2020-01-15 11:01:02,NULL,2020-01-15 10:52:34,1,"[8801382127574, 8801056154011, 8801382130820]","[5, 2, 4]",54000
263,00000264,82167210,27206775,1,2019-07-16 01:19:18,2019-07-16 01:19:18,NULL,NULL,3,[8809023009593],[1],36000
264,00000265,82167210,21795031,3,2020-08-21 14:10:38,2020-08-21 14:23:10,NULL,2020-08-21 14:13:25,4,"[8801056003364, 8801097250079, 8801056154011, 8809221606204, 8809173200147]","[5, 1, 2, 4, 3]",90000
265,00000266,82167210,67418250,2,2019-03-15 10:57:46,2019-03-15 10:59:29,NULL,2019-03-15 10:59:29,1,[8801056018160],[3],4000
266,00000267,82167210,64577473,3,2020-01-07 16:42:17,2020-01-07 16:56:37,NULL,2020-01-07 16:45:10,1,[8801056154011],[5],25000
267,00000268,61153253,1435584,4,2020-04-05 03:21:36,2020-04-05 03:26:44,2020-04-05 03:26:44,2020-04-05 03:23:03,5,"[8809397830021, 8801056154011, 8801382135418, 8806002003931]","[3, 2, 1, 5]",80000
268,00000269,61153253,22176965,2,2018-06-20 17:13:37,2018-06-20 17:16:21,NULL,2018-06-20 17:16:21,5,"[8809423870007, 8801056154011, 8801056018160]","[3, 5, 4]",57000
269,00000270,61153253,52970367,1,2018-08-03 02:17:02,2018-08-03 02:17:02,NULL,NULL,3,"[8809332392768, 8809045670115, 8801056001841]","[4, 5, 3]",58000
270,00000271,61153253,21795031,3,2018-09-02 18:14:12,2018-09-02 18:24:03,NULL,2018-09-02 18:15:52,3,"[8801097250079, 8801382130659, 8801382127574]","[3, 5, 2]",61000
271,00000272,61153253,34792150,4,2018-09-07 23:54:33,2018-09-08 00:01:21,2018-09-08 00:01:21,2018-09-07 23:56:45,2,"[8809023009593, 8809106188092, 8801056001841, 8802673003201, 8809027331492]","[4, 3, 1, 2, 5]",78000
272,00000273,61153253,44858354,1,2018-03-20 12:52:55,2018-03-20 12:52:55,NULL,NULL,3,"[8801382130820, 8801056003364, 8801097250079, 8809323750010, 8809068661077]","[5, 1, 2, 4, 3]",102000
273,00000274,61153253,54178025,2,2019-08-13 01:49:53,2019-08-13 01:51:05,NULL,2019-08-13 01:51:05,4,"[8809423870007, 8809397830021]","[3, 4]",61000
