,고객이름,방문매장,최근방문날짜,방문횟수
735,80816700,47033144,2019-07-04,13
736,80816700,64577473,2018-01-13,6
737,80816700,96820813,2019-08-06,2
738,80816700,64577473,2018-01-01,19
739,80816700,66679999,2018-07-20,5
740,80816700,47033144,2020-01-17,4
741,92668453,67418250,2020-01-10,5
742,92668453,89034567,2019-01-18,17
743,92668453,92047329,2019-08-15,20
744,92668453,49616996,2018-03-06,16
745,92668453,64577473,2019-05-12,4
746,92668453,99388073,2018-09-12,6
747,92668453,7770833,2020-02-04,6
748,92668453,56140451,2020-01-17,8
749,92668453,49416586,2020-05-21,8
750,92668453,76430125,2018-03-20,19
751,92668453,97713365,2018-08-19,16
752,92668453,61657168,2018-03-21,2
753,84636178,47033144,2020-06-01,1
754,84636178,58832889,2018-04-20,11
755,66337357,28606144,2020-08-07,14
756,66337357,60170980,2019-07-20,1
757,66337357,58832889,2018-01-04,8
758,66337357,52970367,2020-07-17,17
759,66337357,56140451,2018-04-13,3
760,57683926,99208683,2018-09-17,5
761,57683926,99388073,2019-01-01,10
762,57683926,44858354,2019-01-05,15
763,57683926,42985112,2020-01-19,11
764,57683926,67418250,2018-04-20,19
765,57683926,56856462,2020-08-07,12
766,57683926,99388073,2019-07-11,6
767,57683926,44858354,2018-03-20,5
768,57683926,14372105,2018-05-04,20
769,57683926,9723056,2018-09-21,4
770,57683926,14729155,2018-01-17,17
771,57683926,98446589,2019-07-16,11
772,57683926,92047329,2019-01-01,17
773,57683926,37194251,2018-03-03,10
774,94497359,99699361,2020-04-06,1
775,94497359,98446589,2019-09-21,7
776,94497359,33463785,2019-04-01,17
777,94497359,36237228,2020-02-01,5
778,94497359,78189817,2018-07-18,17
779,94497359,65410918,2018-06-17,19
780,94497359,1477966,2019-06-12,20
781,94497359,34792150,2020-02-08,17
782,94497359,1435584,2020-03-02,9
783,94497359,54178025,2018-08-15,19
784,94497359,84457962,2019-09-05,13
785,94497359,64577473,2018-08-17,6
786,94497359,9723056,2019-07-09,9
787,94497359,67418250,2019-04-10,3
788,33711564,22176965,2019-07-08,8
789,33711564,38968808,2019-01-17,19
790,33711564,37194251,2019-02-06,12
791,33711564,84166398,2020-08-03,2
792,33711564,78189817,2020-01-14,4
793,33711564,44858354,2020-09-08,9
794,33711564,21795031,2020-08-21,17
795,33711564,98446589,2019-08-19,20
796,33711564,76430125,2020-08-07,19
797,78940889,61657168,2019-07-06,6
798,78940889,56856462,2019-04-16,1
799,78940889,54178025,2019-02-05,12
800,78940889,9723056,2018-04-07,9
801,78940889,58832889,2020-06-11,5
802,78940889,18377790,2019-01-17,8
803,78940889,22176965,2020-06-11,18
804,78940889,38968808,2020-03-16,16
805,78940889,36237228,2019-08-20,2
806,78940889,66679999,2020-04-07,9
807,78940889,49616996,2018-04-14,19
808,78940889,58832889,2020-03-06,13
809,78940889,28606144,2020-02-11,15
810,78940889,54178025,2019-01-18,3
811,26967266,7770833,2019-09-10,15
812,26967266,28606144,2020-05-10,5
813,26967266,67418250,2020-05-01,19
814,26967266,52970367,2018-06-05,8
815,26967266,52970367,2019-06-21,20
816,26967266,1435584,2020-04-21,4
817,26967266,9723056,2020-09-16,1
818,26967266,74883731,2019-03-10,19
819,26967266,74883731,2019-04-02,17
820,26967266,36237228,2018-08-21,3
821,26967266,42985112,2019-02-10,14
822,26967266,42985112,2020-05-07,20
823,26967266,49416586,2018-06-12,20
824,26967266,84166398,2020-09-08,4
825,26967266,60170980,2018-05-19,14
826,71674028,59830938,2020-03-01,7
827,71674028,61657168,2020-06-11,20
828,71674028,14729155,2020-08-12,2
829,71674028,47033144,2019-06-12,5
830,71674028,99208683,2020-03-06,16
831,71674028,38968808,2020-08-12,8
832,71674028,27206775,2019-02-07,2
833,71674028,9723056,2020-08-09,3
834,71674028,46239733,2018-08-20,9
835,71674028,64577473,2018-08-18,15
836,71674028,65410918,2018-05-14,6
837,71674028,57745285,2020-02-16,11
838,65636688,61657168,2019-05-02,10
839,26256726,66679999,2019-06-21,19
840,26256726,57745285,2020-03-14,19
841,26256726,49616996,2018-06-10,9
842,26256726,49616996,2019-06-04,8
843,26256726,44858354,2019-06-15,9
844,26256726,27206775,2018-04-01,14
845,26256726,7770833,2019-08-06,2
846,26256726,67418250,2019-05-18,7
847,26256726,65410918,2019-05-11,17
848,26256726,84457962,2020-03-13,7
849,10825377,84166398,2020-07-07,7
850,10825377,57745285,2019-04-21,5
851,10825377,67418250,2019-06-20,9
852,10825377,1477966,2020-05-20,19
853,10825377,28606144,2019-06-02,7
854,10825377,89034567,2019-02-07,13
855,96358984,58832889,2019-05-12,16
856,96358984,47033144,2020-03-09,6
857,96358984,49416586,2018-01-06,17
858,96358984,76430125,2018-03-19,19
859,63261918,18377790,2020-02-17,14
860,63261918,44858354,2019-02-19,18
861,63261918,99388073,2019-07-08,19
862,63261918,14372105,2019-09-20,19
863,63261918,66679999,2018-07-17,6
864,63261918,47033144,2019-07-20,11
865,63261918,59830938,2020-09-20,1
866,63261918,1477966,2020-07-11,15
867,63261918,98446589,2019-04-04,4
868,63261918,67418250,2020-01-15,9
869,63261918,18377790,2018-06-11,3
870,63261918,57745285,2019-04-21,16
871,63261918,14729155,2019-07-15,2
872,31765493,74883731,2019-07-08,8
873,95050801,64577473,2019-05-15,17
874,37202668,89034567,2018-02-10,10
875,37202668,59830938,2020-06-15,13
876,37202668,36237228,2018-02-01,17
877,37202668,99208683,2018-08-02,3
878,37202668,7770833,2020-09-09,13
879,37202668,34792150,2020-08-01,10
880,37202668,66679999,2020-07-08,20
881,37202668,1477966,2018-08-21,15
882,37202668,84457962,2018-04-20,4
883,37202668,64577473,2018-01-18,17
884,92398551,67418250,2019-06-18,18
885,92398551,98446589,2018-03-08,18
886,92398551,36237228,2019-09-04,19
887,92398551,76430125,2020-02-03,13
888,92398551,14372105,2020-03-08,16
889,92398551,42985112,2018-06-16,2
890,92398551,66679999,2019-05-12,9
891,92398551,61657168,2018-06-02,9
892,92398551,58832889,2019-05-03,7
893,92398551,74883731,2019-02-08,13
894,92398551,58832889,2020-05-09,12
895,92398551,96820813,2020-05-07,11
896,27616123,34792150,2018-07-09,15
897,27616123,97713365,2019-04-04,17
898,27616123,78189817,2019-03-15,1
899,27616123,49616996,2020-07-19,7
900,14384601,52970367,2020-08-01,3
901,4230668,52970367,2018-07-17,1
902,4230668,49616996,2018-03-14,13
903,4230668,97713365,2018-08-07,17
904,4230668,28606144,2018-06-03,1
905,4230668,96820813,2019-07-05,12
906,4230668,49616996,2018-02-13,6
907,4230668,54178025,2019-03-15,13
908,34916164,67418250,2019-07-21,20
909,34916164,64577473,2018-02-19,2
910,34916164,44858354,2019-07-19,10
911,34916164,74883731,2018-07-05,1
912,34916164,9723056,2018-03-13,2
913,34916164,76430125,2019-07-10,7
914,34916164,56140451,2020-03-08,14
915,34916164,60170980,2018-08-18,9
916,34916164,64577473,2020-08-20,15
917,34916164,1477966,2019-05-16,20
918,82127538,98473237,2020-09-04,4
919,82127538,74883731,2020-07-17,19
920,82127538,84166398,2020-09-08,15
921,35623789,56140451,2019-09-15,2
922,35623789,52970367,2020-01-09,2
923,35623789,49416586,2018-07-15,17
924,35623789,76430125,2018-05-13,9
925,35623789,66679999,2019-04-03,17
926,35623789,65410918,2020-01-16,17
927,35623789,98446589,2019-01-11,8
928,27033263,58832889,2018-07-05,15
929,27033263,59830938,2020-07-16,19
930,27033263,38968808,2018-05-16,6
931,27033263,54178025,2018-05-14,8
932,27033263,1435584,2018-01-03,2
933,27033263,44858354,2020-06-04,13
934,27033263,36237228,2018-01-17,18
935,27033263,42985112,2019-03-19,10
936,27033263,38968808,2019-04-11,9
937,62756956,99699361,2018-09-17,1
938,62756956,37194251,2018-09-07,17
939,62756956,89034567,2018-05-19,4
940,62756956,64577473,2020-06-03,2
941,62756956,59830938,2019-02-11,2
942,62756956,37194251,2020-01-21,10
943,62756956,38968808,2020-01-21,3
944,62756956,7770833,2019-07-13,15
945,62756956,92047329,2019-09-03,4
946,62756956,56856462,2020-05-20,5
947,62756956,57745285,2018-03-14,5
948,62756956,7770833,2019-03-18,3
949,62756956,98473237,2020-08-15,7
950,56559705,98446589,2020-07-01,3
951,56559705,38968808,2019-09-14,3
952,9868241,84457962,2019-09-09,16
953,9868241,96820813,2018-06-12,14
954,9868241,44858354,2019-09-21,11
955,9868241,84457962,2020-01-10,8
956,9868241,89034567,2018-05-14,17
957,9868241,27206775,2018-08-11,7
958,9868241,33463785,2020-03-12,20
959,9868241,22176965,2019-08-14,15
960,9868241,1477966,2018-07-19,10
961,36200189,56856462,2019-01-14,15
962,36200189,33463785,2018-04-10,17
963,36200189,65410918,2019-06-11,15
964,36200189,89034567,2020-04-18,8
965,36200189,65410918,2018-07-05,15
966,36200189,84457962,2019-09-20,13
967,36200189,33463785,2019-05-16,7
968,36200189,14729155,2020-07-12,18
969,36200189,56856462,2020-04-05,17
970,36200189,56856462,2019-02-19,14
971,36200189,60170980,2018-04-13,7
972,36200189,38968808,2018-03-12,10
973,36200189,21795031,2020-08-02,7
974,36200189,36237228,2018-02-15,3
975,47512916,54178025,2020-08-12,1
976,47512916,84166398,2020-02-14,1
977,47512916,59830938,2018-05-18,2
978,47512916,36237228,2019-03-04,15
979,47512916,59830938,2020-08-09,19
980,47512916,54178025,2019-04-01,17
981,28740242,61657168,2020-06-12,6
982,28740242,27206775,2018-07-07,14
983,8790571,7770833,2019-08-07,14
984,8790571,64577473,2020-04-02,18
985,33607964,14372105,2019-01-10,15
986,33607964,9723056,2019-09-19,8
987,33607964,99208683,2019-09-13,9
988,33607964,27206775,2018-01-17,10
989,33607964,65410918,2018-01-12,5
990,33607964,61657168,2019-05-20,1
991,33607964,46239733,2020-07-09,15
992,33607964,99208683,2018-06-08,10
993,33607964,84166398,2019-06-11,3
994,88743949,74883731,2019-03-02,17
995,88743949,74883731,2018-02-04,11
996,88743949,7770833,2018-03-13,18
997,88743949,96820813,2018-02-09,3
998,88743949,18377790,2018-07-06,4
999,88743949,98446589,2020-05-05,10
1000,88743949,66679999,2018-04-16,13
1001,88743949,49616996,2018-02-15,19
1002,88743949,64577473,2018-01-02,8
1003,46512986,52970367,2018-04-20,18
1004,46512986,14372105,2019-04-10,18
1005,46512986,56140451,2020-09-02,16
1006,46512986,66679999,2020-09-21,7
1007,46512986,14729155,2019-06-10,19
1008,90500982,61657168,2018-02-14,1
1009,90500982,84457962,2019-02-18,7
1010,90500982,99208683,2019-04-07,3
1011,13706789,34157209,2020-09-14,7
1012,13706789,65410918,2020-09-21,4
1013,13706789,22176965,2020-08-10,6
1014,13706789,64577473,2019-09-04,16
1015,13706789,33463785,2019-01-16,19
1016,13706789,34157209,2019-03-07,20
1017,13706789,34792150,2020-02-14,12
1018,13706789,97713365,2018-05-05,12
1019,13706789,97713365,2020-03-16,8
1020,13706789,92047329,2020-02-03,2
1021,13706789,33463785,2019-04-08,14
1022,13706789,99699361,2019-04-12,5
1023,13706789,84166398,2020-01-01,6
1024,69280165,84166398,2020-08-16,1
1025,69280165,92047329,2020-02-20,5
1026,69280165,74883731,2020-06-08,13
1027,69280165,84457962,2019-06-11,11
1028,69280165,34792150,2018-06-17,12
1029,69280165,67418250,2020-07-11,4
1030,69280165,64577473,2019-04-15,15
1031,69280165,34157209,2020-06-04,6
1032,69280165,54178025,2018-01-04,3
1033,69280165,7770833,2018-05-18,19
1034,69280165,47033144,2019-03-17,13
1035,69280165,49416586,2018-05-20,13
1036,23718514,58832889,2018-09-09,1
1037,23718514,44858354,2020-04-15,15
1038,23718514,58832889,2018-07-21,1
1039,23718514,49416586,2018-07-14,4
1040,23718514,28606144,2020-03-14,13
1041,23718514,1477966,2019-02-12,11
1042,23718514,64577473,2019-08-21,4
1043,23718514,99388073,2019-05-05,16
1044,23718514,84457962,2020-06-11,9
1045,23718514,96820813,2018-05-13,3
1046,23718514,67418250,2018-07-17,11
1047,77542633,56856462,2018-08-16,16
1048,77542633,60170980,2019-02-10,9
1049,77542633,38968808,2020-01-06,12
1050,77542633,59830938,2019-04-11,12
1051,77542633,49616996,2018-04-14,18
1052,77542633,33463785,2020-07-03,8
1053,77542633,47033144,2018-04-09,14
1054,77542633,97713365,2018-03-13,6
1055,77542633,49416586,2018-09-08,12
1056,77542633,33463785,2020-07-07,2
1057,77542633,99699361,2018-09-02,19
1058,77542633,49416586,2019-06-19,10
1059,77542633,9723056,2020-08-05,17
1060,37964611,47033144,2019-09-14,5
1061,37964611,49616996,2019-05-15,5
1062,37964611,9723056,2020-01-21,15
1063,37964611,34157209,2018-02-13,3
1064,58644793,89034567,2019-03-13,1
1065,58644793,52970367,2020-06-14,2
1066,58644793,99208683,2020-06-20,6
1067,58644793,56140451,2019-06-09,14
1068,58644793,84166398,2018-03-04,9
1069,58644793,14372105,2019-01-14,16
1070,58644793,44858354,2019-09-05,15
1071,58644793,38968808,2020-01-14,10
1072,58644793,97713365,2018-04-16,14
1073,58644793,74883731,2019-07-15,20
1074,80653946,97713365,2020-02-16,18
1075,80653946,78189817,2019-08-12,9
1076,30121522,14729155,2019-01-18,5
1077,30121522,22176965,2018-02-12,20
1078,30121522,92047329,2018-03-04,3
1079,30121522,78189817,2020-07-20,19
1080,30121522,14729155,2018-06-21,20
1081,30121522,67418250,2018-04-10,1
1082,30121522,22176965,2018-04-07,12
1083,30121522,89034567,2019-08-06,1
1084,30121522,76430125,2020-02-10,6
1085,30121522,67418250,2018-05-19,14
1086,30121522,58832889,2018-05-06,9
1087,30121522,99388073,2018-03-14,8
1088,30121522,60170980,2020-04-08,1
1089,30121522,47033144,2019-01-09,17
1090,14614620,61657168,2018-08-11,17
1091,14614620,52970367,2018-07-11,14
1092,14614620,56140451,2018-04-10,18
1093,14614620,56856462,2018-06-04,13
1094,14614620,76430125,2020-04-02,3
1095,14614620,9723056,2018-09-11,8
1096,14614620,57745285,2020-02-05,4
1097,14614620,49616996,2019-08-18,10
1098,14614620,1477966,2018-03-06,12
1099,14614620,56856462,2019-01-13,17
1100,10868714,56856462,2020-07-07,11
1101,10868714,78189817,2018-03-14,8
1102,31420666,61657168,2020-05-13,20
1103,31420666,84166398,2019-08-14,6
1104,31420666,33463785,2018-06-06,3
1105,31420666,56856462,2020-04-15,15
1106,31420666,1435584,2020-09-11,11
1107,31420666,46239733,2018-09-13,9
1108,31420666,42985112,2019-03-05,8
1109,31420666,76430125,2019-02-02,20
1110,31420666,59830938,2019-04-17,13
1111,31420666,56856462,2019-04-12,16
1112,31420666,28606144,2018-04-03,20
1113,31420666,47033144,2020-08-14,11
1114,39843730,97713365,2020-07-13,10
1115,39843730,14372105,2020-06-06,3
1116,39843730,67418250,2020-01-10,3
1117,39843730,9723056,2020-08-09,13
1118,39843730,7770833,2020-05-13,19
1119,39843730,74883731,2020-07-02,8
1120,39843730,54178025,2020-01-07,13
1121,39843730,98446589,2019-05-16,6
1122,39843730,64577473,2020-09-01,18
1123,39843730,14729155,2018-07-19,4
1124,39843730,1477966,2018-08-01,15
1125,39843730,58832889,2018-05-02,15
1126,39843730,37194251,2019-07-20,9
1127,30271837,36237228,2018-08-18,3
1128,30271837,65410918,2018-01-21,15
1129,12754504,98473237,2020-07-13,16
1130,12754504,74883731,2020-02-14,17
1131,12754504,7770833,2020-02-10,15
1132,12754504,96820813,2018-02-20,11
1133,12754504,49416586,2019-01-16,16
1134,12754504,84166398,2019-07-21,7
1135,12754504,89034567,2020-01-17,2
1136,12754504,18377790,2019-07-16,5
1137,12754504,52970367,2020-05-21,8
1138,12754504,67418250,2018-08-05,10
1139,93463639,1477966,2019-08-04,13
1140,93463639,54178025,2019-09-09,4
1141,93463639,99388073,2019-05-14,11
1142,93463639,36237228,2019-01-19,18
1143,93463639,56140451,2018-08-21,4
1144,93463639,46239733,2019-05-11,8
1145,93463639,64577473,2020-01-03,3
1146,93463639,84457962,2020-07-10,4
1147,93463639,98446589,2020-02-12,15
1148,93463639,74883731,2019-01-15,16
1149,93463639,54178025,2018-06-20,5
1150,93463639,56856462,2018-06-05,6
1151,14685716,34157209,2020-02-03,17
1152,14685716,28606144,2020-08-02,8
1153,14685716,18377790,2019-03-13,2
1154,14685716,36237228,2018-01-15,2
1155,14685716,59830938,2019-01-19,16
1156,14685716,22176965,2019-07-21,14
1157,14685716,59830938,2018-08-04,20
1158,29686584,14372105,2020-02-09,2
1159,29686584,65410918,2018-09-14,4
1160,29686584,36237228,2018-05-04,6
1161,29686584,1435584,2019-08-05,7
1162,29686584,47033144,2018-01-07,8
1163,29686584,60170980,2019-07-17,12
1164,53900925,60170980,2019-04-19,15
1165,53900925,52970367,2018-07-11,1
1166,53900925,34157209,2018-06-13,10
1167,7224964,34792150,2019-07-09,12
1168,7224964,65410918,2019-03-19,20
1169,7224964,27206775,2018-06-15,7
1170,7224964,56140451,2020-01-11,8
1171,7224964,99208683,2020-03-14,14
1172,7224964,84457962,2020-09-14,19
1173,7224964,47033144,2019-09-13,13
1174,7224964,27206775,2019-02-11,15
1175,7224964,99388073,2019-03-03,18
1176,7224964,84457962,2020-05-06,3
1177,7224964,33463785,2019-04-15,16
1178,63937905,34792150,2020-05-21,13
1179,63937905,14372105,2018-07-04,12
1180,63937905,84457962,2020-06-19,19
1181,63937905,61657168,2018-05-19,18
1182,63937905,34792150,2018-03-17,3
1183,63937905,56856462,2019-01-03,15
1184,63937905,61657168,2019-01-12,17
1185,63937905,14372105,2018-07-09,15
1186,63937905,74883731,2020-09-18,20
1187,63937905,1477966,2020-01-13,2
1188,63937905,60170980,2018-03-16,5
1189,68081433,21795031,2018-01-13,19
1190,68081433,33463785,2018-08-21,7
1191,68081433,34792150,2019-02-10,14
1192,68081433,84457962,2019-07-17,6
1193,68081433,56856462,2020-01-07,4
1194,68081433,59830938,2020-08-20,13
1195,68081433,1477966,2019-08-15,19
1196,68081433,92047329,2020-05-16,10
1197,68081433,84457962,2019-09-15,20
1198,68081433,47033144,2020-06-15,9
1199,68081433,59830938,2020-02-15,16
1200,68081433,49416586,2018-08-07,3
1201,68081433,67418250,2019-09-14,7
1202,47296779,56140451,2018-05-20,10
1203,47296779,14372105,2019-03-12,19
1204,47296779,49416586,2019-09-05,17
1205,47296779,84457962,2018-05-04,12
1206,47296779,52970367,2019-01-03,6
1207,47296779,60170980,2019-02-14,9
1208,47296779,22176965,2020-04-06,15
1209,47296779,84457962,2020-01-04,9
1210,47296779,42985112,2019-03-14,2
1211,47296779,96820813,2020-09-05,6
1212,47296779,61657168,2018-01-20,16
1213,47296779,92047329,2019-08-01,13
1214,47296779,84457962,2018-01-08,9
1215,47296779,42985112,2019-03-20,2
1216,89097171,65410918,2018-03-01,16
1217,89097171,60170980,2019-08-14,14
1218,89097171,49616996,2018-05-10,9
1219,89097171,44858354,2018-06-14,13
1220,89097171,99699361,2019-04-11,11
1221,89097171,76430125,2019-02-12,3
1222,89097171,84457962,2018-04-08,5
1223,89097171,34157209,2018-01-20,17
1224,89097171,56140451,2019-02-10,14
1225,89097171,46239733,2020-03-08,15
1226,89097171,33463785,2018-01-09,3
1227,86807709,14729155,2020-01-16,6
1228,86807709,36237228,2018-02-02,14
1229,86807709,65410918,2018-08-05,7
1230,86807709,52970367,2019-01-14,3
1231,86807709,98446589,2020-05-08,5
1232,86807709,21795031,2019-05-14,12
1233,86807709,21795031,2019-03-19,14
1234,86807709,42985112,2020-04-04,14
1235,51320686,61657168,2018-07-03,3
1236,17382042,99699361,2019-07-10,5
1237,17382042,21795031,2020-02-07,11
1238,17382042,67418250,2020-07-06,11
1239,17382042,49416586,2019-06-18,3
1240,17382042,44858354,2019-06-11,20
1241,17382042,57745285,2020-08-03,4
1242,17382042,99388073,2020-06-03,20
1243,17382042,9723056,2019-06-04,16
1244,17382042,9723056,2018-09-21,4
1245,17382042,56856462,2020-01-13,9
1246,17382042,14729155,2020-09-08,3
1247,17382042,14372105,2020-07-12,11
1248,60475396,34792150,2019-06-04,3
1249,60475396,14372105,2020-08-17,10
1250,60475396,14729155,2020-03-18,17
1251,60475396,9723056,2019-06-19,16
1252,60475396,54178025,2018-04-10,16
1253,60475396,56856462,2019-05-05,10
1254,60475396,56856462,2020-08-06,18
1255,38534826,33463785,2020-04-09,6
1256,38534826,65410918,2018-02-17,7
1257,38534826,98473237,2018-04-16,13
1258,38534826,21795031,2018-03-12,1
1259,38534826,47033144,2020-04-16,13
1260,38534826,47033144,2019-07-01,11
1261,38534826,46239733,2020-04-20,10
1262,38534826,99388073,2019-06-17,11
1263,38534826,7770833,2018-01-01,18
1264,38534826,60170980,2020-05-14,17
1265,4822058,96820813,2020-05-13,20
1266,4822058,89034567,2019-09-17,18
