,고객이름,구매물건,구매갯수,최근방문날짜
665,47512916,8801104500067,3,2020-03-14
666,47512916,8801056006297,9,2020-02-18
667,47512916,8804342398984,12,2018-08-09
668,47512916,8801097618114,12,2019-01-20
669,47512916,8802673003256,11,2018-02-17
670,28740242,8801097250383,9,2019-09-14
671,28740242,8801056058227,8,2020-04-04
672,28740242,8806002003900,14,2018-01-08
673,28740242,8809423620008,10,2019-04-16
674,8790571,8809082727537,3,2018-01-06
675,8790571,8809068661077,19,2019-09-01
676,8790571,8801094223007,2,2018-06-14
677,8790571,8801056201012,17,2018-04-06
678,8790571,8809382930200,15,2020-02-13
679,8790571,8809409910123,20,2020-03-08
680,33607964,8809191574657,11,2020-07-21
681,33607964,8809424480021,14,2018-07-07
682,33607964,8809423620008,19,2018-07-19
683,33607964,88004334,11,2019-03-08
684,33607964,8806002000794,13,2019-02-11
685,33607964,8806001084542,7,2018-06-05
686,33607964,8801056033057,13,2019-08-10
687,33607964,8806020311919,18,2019-07-09
688,33607964,8803284605532,1,2018-02-10
689,33607964,8801037037852,5,2018-05-09
690,88743949,8809409910154,16,2020-08-04
691,88743949,8801056065768,18,2019-06-21
692,88743949,8809423620015,10,2019-02-01
693,46512986,8806002010670,7,2020-08-01
694,46512986,8801382127567,12,2018-03-12
695,46512986,8801052727851,20,2020-07-17
696,90500982,8806001083767,8,2018-05-15
697,90500982,8804074100350,12,2019-09-15
698,90500982,8801382130383,17,2020-01-21
699,90500982,8809027331744,4,2019-09-20
700,90500982,8809424480021,6,2018-06-09
701,13706789,8801037018646,18,2019-08-12
702,13706789,8801056006297,5,2020-03-10
703,13706789,8801052727851,4,2020-06-14
704,13706789,8809380760175,16,2019-02-12
705,13706789,8801043650199,5,2019-09-04
706,13706789,8801382127574,16,2019-05-08
707,13706789,8809027331744,19,2019-03-05
708,13706789,8809125060836,2,2020-06-15
709,13706789,8805915531036,5,2018-07-14
710,13706789,8801056224011,7,2018-08-01
711,69280165,8809023009593,14,2018-09-05
712,69280165,8801094223007,9,2019-01-21
713,23718514,8809409910154,16,2020-05-20
714,23718514,8801056058227,5,2018-01-05
715,77542633,8809135303640,8,2020-03-12
716,37964611,8801056042219,18,2019-06-13
717,37964611,8801097250053,9,2020-05-02
718,37964611,8809003432328,20,2019-01-16
719,37964611,8809397830021,11,2019-02-07
720,37964611,8801097178021,17,2019-04-14
721,37964611,8801056042196,19,2020-08-21
722,58644793,8809023009593,12,2019-07-21
723,80653946,8801097187016,4,2019-07-15
724,80653946,8801382139072,20,2019-09-20
725,80653946,8801056051747,12,2020-06-06
726,80653946,8801056003364,18,2019-09-20
727,80653946,8801056024062,3,2020-04-05
728,80653946,8804342398984,12,2019-02-15
729,80653946,8809082727537,4,2019-03-13
730,80653946,8801056201012,10,2018-01-04
731,30121522,8801382131014,8,2018-03-20
732,30121522,8801056042226,19,2020-08-14
733,30121522,8801094483005,3,2018-03-11
734,30121522,8801056487010,16,2019-02-11
735,30121522,8809068661152,5,2018-08-01
736,30121522,8809135303640,17,2019-08-04
737,30121522,8809110700051,7,2020-04-14
738,30121522,8801094482602,4,2020-05-17
739,14614620,8801056022112,11,2018-02-01
740,14614620,8801056688127,1,2020-06-13
741,10868714,8801056058227,17,2020-03-10
742,10868714,8802774000369,6,2019-03-15
743,10868714,8801037037869,16,2020-07-01
744,10868714,8801382134749,3,2019-05-02
745,10868714,8809110700044,12,2020-01-19
746,10868714,8801097178090,16,2018-01-15
747,10868714,8801382132455,13,2019-04-21
748,10868714,8801056154066,4,2019-06-21
749,10868714,8809397830014,7,2020-04-18
750,31420666,8809380760175,1,2018-01-05
751,31420666,8806002010441,15,2018-01-10
752,31420666,8809068661169,5,2019-05-20
753,31420666,8801382130659,5,2020-06-13
754,31420666,8806003011362,5,2018-09-21
755,31420666,8806003011522,11,2018-05-20
756,31420666,8804342343434,16,2019-08-20
757,31420666,8804074100350,16,2019-07-13
758,31420666,8801097250053,9,2020-02-04
759,39843730,8807920310347,4,2019-01-12
760,39843730,8809003432304,10,2020-08-13
761,39843730,8804074100350,4,2018-05-05
762,39843730,8801382128694,15,2019-06-21
763,39843730,8809423620015,15,2019-04-10
764,39843730,8806002003931,15,2018-08-07
765,30271837,8809080300060,7,2018-01-17
766,30271837,8801094603007,4,2018-09-08
767,30271837,8801382130820,1,2019-03-13
768,30271837,8809050511083,14,2020-01-05
769,30271837,8809050511144,9,2018-04-09
770,12754504,8809382930200,1,2018-02-16
771,12754504,8809135303640,6,2019-05-11
772,12754504,8801056224158,7,2020-05-07
773,12754504,8801382130659,11,2020-09-11
774,12754504,8801382130820,18,2019-08-18
775,12754504,8809423870007,13,2020-03-13
776,93463639,8801382130659,11,2019-02-13
777,93463639,8806002004044,18,2018-04-07
778,14685716,8809068661077,1,2019-07-01
779,14685716,8801056017606,16,2019-07-04
780,14685716,8809023009333,5,2020-02-10
781,14685716,8802673003232,9,2019-01-15
782,14685716,8804342398984,4,2018-03-14
783,14685716,8801382128038,3,2019-07-03
784,29686584,8809040935110,12,2020-09-16
785,29686584,8801097150010,4,2019-01-03
786,29686584,8802774003445,10,2019-03-13
787,53900925,8809424480038,1,2020-08-04
788,53900925,8801052727851,17,2019-04-04
789,53900925,8801056036775,16,2019-08-19
790,53900925,8801043650762,20,2018-01-02
791,53900925,8801056224158,1,2019-05-18
792,53900925,8806002010571,7,2018-02-03
793,53900925,8806003011522,5,2019-04-15
794,53900925,8801056006297,20,2018-06-12
795,7224964,8801056224158,9,2018-02-04
796,7224964,8801097178038,14,2020-03-14
797,7224964,8809382930217,11,2020-09-16
798,7224964,8809057795509,9,2020-06-19
799,7224964,8801037037869,19,2018-08-17
800,63937905,8801056017583,1,2020-02-18
801,63937905,8801097250369,20,2020-09-20
802,63937905,8809397830007,4,2019-03-20
803,63937905,8801097131019,15,2020-07-14
804,63937905,8801056038649,9,2018-07-17
805,63937905,8801097250383,12,2020-01-19
806,63937905,8801382134749,12,2020-05-10
807,63937905,8809423620046,11,2019-04-05
808,63937905,8802673003232,11,2018-06-03
809,68081433,8801097178014,9,2018-09-02
810,47296779,8801056064747,18,2018-03-13
811,47296779,8806002010670,20,2018-04-13
812,47296779,8809173200147,20,2020-03-08
813,47296779,8802673003256,3,2018-02-17
814,47296779,8801056755010,7,2020-08-06
815,47296779,8801056033057,8,2019-06-01
816,47296779,8809409910123,15,2018-04-07
817,47296779,8801056154011,4,2020-03-10
818,89097171,8801056006259,17,2018-07-20
819,86807709,8801056487010,1,2019-09-08
820,86807709,8806002002894,8,2020-03-01
821,86807709,8801097250413,7,2019-09-04
822,86807709,8801097130036,4,2019-07-12
823,86807709,8802673003249,2,2018-01-06
824,86807709,8801097178090,14,2019-05-12
825,86807709,8801097250376,1,2020-01-15
826,51320686,8809082723379,16,2020-07-03
827,51320686,8801037037869,15,2019-05-16
828,51320686,8804342343434,3,2020-05-07
829,51320686,8809057550023,4,2018-07-18
830,51320686,8802673003201,5,2020-09-14
831,51320686,8801056065829,9,2020-05-15
832,51320686,8809191574671,5,2020-05-04
833,51320686,8801097250053,16,2019-04-16
834,17382042,8809397830007,18,2019-04-19
835,17382042,8806002000794,13,2019-08-17
836,17382042,8801056009731,11,2018-03-19
837,17382042,8802673003249,1,2019-02-18
838,17382042,8806002000794,14,2019-03-08
839,60475396,8809040935110,3,2018-01-20
840,60475396,8801056005719,18,2019-01-13
841,60475396,8809323750065,8,2018-03-05
842,60475396,8801094222703,13,2018-06-05
843,60475396,8809191574657,8,2020-08-18
844,60475396,8801097130012,20,2019-03-12
845,60475396,8801097130012,10,2019-03-04
846,60475396,8809191574671,11,2019-01-08
847,60475396,8809191574664,2,2019-06-21
848,60475396,8801382137382,6,2019-08-08
849,38534826,8801056021062,11,2018-03-16
850,38534826,8809323750027,5,2019-01-19
851,38534826,8809173200130,13,2019-03-15
852,38534826,8801037018646,6,2019-02-12
853,38534826,8802673003232,19,2019-02-20
854,38534826,8801056389123,19,2019-02-10
855,38534826,8809191574664,18,2020-07-19
856,38534826,8801094473006,2,2019-01-18
857,38534826,8809253640177,8,2018-08-12
858,4822058,8809057795523,6,2019-07-04
859,4822058,8801056389017,17,2020-09-13
860,4822058,8801097250383,14,2020-09-18
861,4822058,8801043650762,10,2018-04-11
862,4822058,8809023001269,8,2019-01-03
863,4822058,8801056006259,11,2018-02-03
864,4822058,8809082727513,9,2019-06-21
865,4822058,8801382130802,9,2020-01-17
866,4822058,8801094223007,15,2018-04-18
867,4822058,8801753100892,9,2019-04-14
868,1320976,8809382930224,16,2018-04-20
869,1320976,8801094223038,4,2019-05-01
870,1320976,8809409910123,17,2018-06-17
871,1320976,8801056002541,16,2019-07-18
872,1320976,8801382130840,7,2019-05-06
873,58865789,8801382137382,14,2018-09-18
874,58865789,880105603886,8,2019-01-09
875,73082838,8809082723386,7,2019-02-07
876,73082838,8809027331706,19,2020-06-12
877,73082838,8801097250383,18,2019-09-15
878,73082838,8806002002894,11,2019-03-16
879,73082838,8801097130036,17,2019-04-01
880,73082838,8809045670115,17,2020-09-19
881,73082838,8806003011522,20,2018-09-10
882,73082838,8801382130802,16,2019-07-03
883,6988357,8806003011522,2,2020-02-06
884,6988357,8809397830021,7,2020-01-03
885,6988357,8801052727837,7,2018-06-09
886,6988357,8801056389123,17,2018-01-04
887,6988357,8809135308157,17,2018-08-20
888,6988357,8801382138686,19,2020-03-03
889,6988357,8809173200345,10,2018-06-04
890,6988357,8801056054984,2,2018-04-16
891,6988357,8809003432304,12,2018-06-08
892,52867035,8801056018160,17,2018-05-19
893,52867035,8805915531012,8,2020-07-16
894,52867035,8801056054984,13,2020-05-05
895,52867035,8809173200147,20,2020-06-14
896,52867035,8805915530633,12,2018-05-20
897,8262808,8802774000369,5,2018-07-08
898,8262808,8809027331317,4,2019-03-12
899,8262808,8801056389017,1,2019-06-20
900,8262808,8809221607072,16,2020-07-05
901,8262808,8801056065829,2,2020-03-19
902,8262808,8801056002541,2,2019-07-18
903,8262808,8809125064124,8,2018-06-15
904,43758653,8801382130826,7,2020-01-06
905,43758653,8801056389123,18,2019-06-18
906,43758653,8809135308157,7,2020-06-15
907,43758653,8809106188092,1,2018-01-14
908,43758653,8806003011362,7,2020-07-09
909,59668416,8801043650199,7,2018-01-14
910,59668416,8801056064761,10,2019-05-16
911,59668416,8806002004044,10,2019-08-08
912,59668416,8801056024062,18,2018-01-20
913,59668416,8809423870014,3,2019-02-09
914,59668416,8802673003249,18,2020-03-09
915,59668416,8806001083767,9,2018-09-10
916,70456516,8801056015107,20,2018-06-11
917,70456516,8802673003362,16,2020-09-12
918,70456516,8809323750065,19,2019-06-03
919,43276846,8802673003256,13,2020-03-12
920,43276846,8804342398984,8,2019-08-21
921,43276846,8802673003263,12,2020-02-18
922,43276846,8801056005719,7,2020-01-19
923,43276846,8801056038649,16,2018-09-16
924,43276846,8801382138686,17,2020-06-20
925,43276846,8801052727837,7,2019-05-20
926,89751406,8809397830007,1,2019-03-01
927,48922313,8801094563004,16,2019-07-12
928,48922313,8807920310347,3,2018-08-01
929,48922313,8809027332932,19,2018-03-13
930,48922313,8801094503000,1,2020-01-13
931,48922313,8801097250079,6,2018-05-14
932,48922313,8801056233013,12,2018-03-07
933,48922313,8809080300060,17,2020-02-13
934,82444843,8801097278035,12,2020-02-06
935,82444843,8806002003023,9,2020-03-14
936,68209474,8802673003249,2,2020-04-13
937,68209474,8809423870014,12,2019-08-03
938,68209474,8801382127567,16,2018-03-03
939,68209474,8801382137405,15,2020-06-19
940,68209474,8809110700044,8,2020-04-20
941,68209474,8809323750065,18,2019-08-06
942,41051024,8809082723379,5,2018-02-04
943,78996123,8809424480038,10,2019-03-04
944,78996123,8801097850019,1,2019-03-08
945,78996123,8809382930224,17,2018-03-08
946,78996123,8802673003201,9,2018-01-05
947,78996123,8801382130840,12,2018-02-20
948,78996123,8801097250079,14,2018-09-04
949,78996123,8801056001841,18,2019-05-11
950,78996123,8801056054984,5,2019-01-04
951,78996123,8801094603007,14,2019-09-21
952,78996123,8801094222703,1,2020-03-20
953,17255965,8801056034740,16,2020-06-15
954,17255965,8801097150010,18,2018-08-04
955,43674202,8809068661008,12,2018-06-08
956,43674202,8809191574664,18,2020-09-21
957,43674202,8802673003218,7,2018-09-06
958,43674202,8805915531036,14,2020-01-12
959,43674202,8801382138686,3,2020-02-15
960,43674202,8801382135418,15,2019-03-21
961,50297950,8801056298128,19,2019-07-05
962,50297950,8806430012819,7,2018-09-15
963,50297950,8809173200345,2,2019-01-17
964,50297950,8801097150010,4,2019-08-10
965,50297950,8805915531012,19,2019-02-07
966,93251880,8809023009340,2,2020-06-01
967,93251880,8801056487010,19,2018-07-11
968,93251880,8806020311353,4,2018-07-05
969,93251880,8801056154066,4,2019-06-08
970,93251880,8806003011522,10,2018-05-16
971,79629155,8801094602208,8,2018-01-16
972,79629155,8809382930255,7,2018-06-16
973,79629155,8801382130820,14,2018-03-10
974,79629155,8801056001285,15,2020-05-07
975,79629155,8801043650762,11,2019-04-15
976,79629155,8809135303633,18,2020-02-07
977,79629155,8809228158881,6,2020-03-09
978,67552637,8809027331706,8,2019-02-09
979,67552637,880105665874,19,2020-09-01
980,67552637,8801097187016,8,2020-04-11
981,67552637,8802673003256,12,2018-09-05
982,67552637,8801056024062,12,2018-07-07
983,67552637,8806002010441,12,2019-09-15
984,67552637,8801097250079,10,2018-08-08
985,61895627,8801056017606,7,2019-05-10
986,61895627,8809382930248,4,2018-01-17
987,61895627,8801746672443,10,2020-09-03
988,61895627,8809068661008,1,2019-06-04
989,61895627,8801056006297,7,2019-03-08
990,61895627,8806002003030,19,2018-08-06
991,61895627,8801056064747,15,2019-08-01
992,61895627,8806002002894,20,2020-03-11
993,61895627,8806002003030,16,2018-06-16
994,61895627,8801056002541,8,2020-06-09
995,95885165,8806001083767,2,2018-08-06
996,95885165,8809173200345,20,2019-04-09
997,83799624,8801052727851,11,2019-08-07
998,83799624,8806001083798,19,2020-07-17
999,83799624,8809228158898,10,2020-09-08
1000,83799624,8809050511144,4,2020-09-19
1001,58238583,8809191574688,2,2019-08-13
1002,32201068,8801056065805,4,2019-06-03
1003,32201068,8806002003030,4,2018-06-09
1004,32201068,8801104290357,5,2019-02-12
1005,32201068,8802673003218,4,2020-09-04
1006,32201068,8801753100892,12,2019-02-15
1007,68392719,8806020311919,20,2018-05-20
1008,68392719,8809135303640,14,2019-08-21
1009,68392719,8801094502102,11,2019-05-09
1010,68392719,8801097250053,8,2019-03-04
1011,68392719,8809323750065,3,2020-03-02
1012,68392719,8801056154066,17,2018-02-08
1013,80430711,8809135303633,18,2018-02-10
1014,80430711,8801056224011,12,2018-02-02
1015,80430711,8801097250413,6,2020-09-15
1016,64966047,8801097178021,1,2018-03-20
1017,64966047,8806002004044,4,2018-07-18
1018,64966047,8809057795509,7,2018-04-13
1019,64966047,8806003011522,8,2018-06-17
1020,64966047,8809423620008,7,2018-08-09
1021,64966047,8809423870014,15,2018-01-06
1022,19903599,8809409910154,2,2019-07-01
1023,19903599,8801056064747,13,2020-04-16
1024,19903599,8801097131019,1,2018-05-08
1025,70205774,8801056201012,17,2018-05-08
1026,8176561,8801056065768,5,2020-08-19
1027,31216570,8801746672443,12,2019-03-08
1028,31216570,8801382130659,6,2020-08-05
1029,31216570,8801056233013,13,2019-04-01
1030,31216570,8809382930255,11,2018-02-14
1031,31216570,8801056042219,2,2020-04-11
1032,31216570,8809191574640,14,2020-04-12
1033,31216570,8801094502102,15,2018-05-04
1034,31216570,8801056009731,8,2020-06-14
1035,31216570,8801097178038,1,2019-07-05
1036,62225622,8801097250369,11,2019-07-13
1037,62225622,8804074600546,10,2020-03-08
1038,62225622,8806002000794,5,2018-03-19
1039,62225622,8801056051747,14,2020-08-06
1040,62225622,8806002003030,9,2018-06-20
1041,16716475,8801056030649,2,2020-06-02
1042,16716475,8809228158898,18,2019-08-11
1043,16716475,8809106188092,10,2019-05-01
1044,16716475,8806002010427,3,2018-02-08
1045,16716475,8801056224158,13,2018-01-05
1046,16716475,8809191574688,6,2020-08-10
1047,82296460,8806001084887,20,2018-02-01
1048,82296460,8809423620015,8,2018-04-08
1049,82296460,880105665874,12,2019-03-21
1050,82296460,8801382127574,7,2020-04-05
1051,82296460,8806001085020,12,2019-04-17
1052,88220599,8806002003931,13,2020-08-15
1053,88220599,8802673003355,16,2019-02-13
1054,88220599,8806001084894,5,2020-01-16
1055,88220599,8809423870014,18,2018-06-14
1056,88220599,8809409910123,19,2018-01-02
1057,88220599,8801056007163,8,2019-05-10
1058,88220599,8801056798017,13,2018-02-16
1059,88220599,8809221607072,20,2020-06-12
1060,88220599,8801056007163,1,2020-09-08
1061,88220599,8801753100885,17,2020-08-20
1062,32701619,8809332391303,20,2018-05-13
1063,32701619,8801056798017,19,2020-08-04
1064,32701619,8804342343434,6,2019-01-16
1065,32701619,8801746672443,2,2020-09-06
1066,32701619,8809382930231,3,2019-05-12
1067,32701619,8801094482602,15,2018-01-13
1068,57880435,8801056051747,9,2019-04-06
1069,57880435,8801104290357,19,2019-09-11
1070,57880435,8804074100350,3,2020-05-02
1071,57880435,8806001085020,9,2018-06-07
1072,57880435,8809382930231,9,2020-01-06
1073,57880435,8801094482602,17,2018-07-16
1074,57880435,8809135303633,20,2020-02-14
1075,57880435,8809423620022,6,2020-02-02
1076,58906757,8801056024062,12,2020-03-21
1077,81330793,8809228158881,10,2020-04-17
1078,81330793,8809397830021,19,2018-01-17
1079,81330793,8801097178038,5,2020-04-18
1080,29996724,8801094232702,7,2018-02-18
1081,29996724,8806002010465,12,2019-05-11
1082,29996724,8801097150010,5,2018-08-09
1083,29996724,8809423620015,16,2020-04-07
1084,29996724,8801056924011,4,2018-03-21
1085,29996724,8801382137382,18,2019-07-10
1086,29996724,8801043650700,16,2019-09-10
1087,42876932,8801056688127,6,2019-08-03
1088,33265199,8801056032388,4,2019-07-03
1089,33265199,8801382127574,1,2018-03-01
1090,33265199,8809050511090,12,2020-06-01
1091,33265199,8801056030649,19,2018-07-04
1092,33265199,8802673003225,3,2019-04-20
1093,33265199,8802673003218,5,2020-08-10
1094,33265199,8801382131014,16,2018-02-08
1095,33265199,8809423620008,1,2019-09-08
1096,33265199,8801094503000,16,2018-06-02
1097,19888669,8802673003249,20,2020-09-13
1098,19888669,8801382137382,9,2019-02-20
1099,19888669,8801043900027,17,2020-07-12
1100,19888669,8801094223007,12,2019-08-21
1101,19888669,8802673003249,4,2020-07-21
1102,19888669,8809050511038,8,2019-05-16
1103,41584867,8801056036775,18,2020-08-06
1104,41584867,8809135303640,9,2018-01-09
1105,41584867,8806002000794,10,2019-05-07
1106,41584867,8801056389017,5,2019-08-02
1107,43893166,8809045670115,1,2019-09-18
1108,43893166,8801056389017,3,2020-03-20
1109,43893166,8806001083767,8,2019-08-02
1110,43893166,8801753100892,7,2020-09-18
1111,43893166,8809023001269,3,2019-08-09
1112,24095711,8801382134824,8,2020-05-01
