,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
142,00000143,58306650,78189817,2,2018-06-07 23:52:43,2018-06-07 23:54:34,NULL,2018-06-07 23:54:34,5,"[8801094222406, 8809382930231, 8806002010427]","[2, 5, 3]",67000
143,00000144,58306650,98473237,4,2018-08-08 19:33:26,2018-08-08 19:40:01,2018-08-08 19:40:01,2018-08-08 19:35:08,1,"[8801094222406, 8801043900027, 8801056001858, 8801094503000]","[1, 5, 3, 2]",81000
144,00000145,58306650,27206775,4,2020-01-12 23:08:59,2020-01-12 23:13:33,2020-01-12 23:13:33,2020-01-12 23:10:03,4,"[8809125064124, 8804342398984, 8806430012819, 8809082727520]","[1, 4, 2, 5]",67000
145,00000146,91255161,33463785,1,2019-07-21 12:13:41,2019-07-21 12:13:41,NULL,NULL,2,"[8801056001858, 8809382930231, 8809125064124]","[2, 4, 1]",71000
146,00000147,91255161,14729155,1,2018-02-21 16:50:32,2018-02-21 16:50:32,NULL,NULL,4,"[8809068661169, 8801094222406, 8804342343434]","[5, 2, 4]",65000
147,00000148,27984104,9723056,3,2020-05-02 06:56:19,2020-05-02 07:05:20,NULL,2020-05-02 06:59:02,3,"[8804342398984, 8801382134749, 8801094222406, 8809228150021, 8802673003317]","[5, 1, 4, 2, 3]",146000
148,00000149,27984104,60170980,4,2020-02-14 11:42:51,2020-02-14 11:48:37,2020-02-14 11:48:37,2020-02-14 11:44:36,2,"[8801043900027, 8806002010427, 8806430012819, 8801056224158]","[2, 1, 4, 3]",78000
149,00000150,27984104,84166398,2,2018-08-18 09:29:03,2018-08-18 09:31:09,NULL,2018-08-18 09:31:09,1,"[8809423620039, 8809332391303, 8806430012819, 8801037018646]","[2, 3, 4, 5]",114000
150,00000151,27984104,58832889,2,2018-04-19 20:37:13,2018-04-19 20:38:48,NULL,2018-04-19 20:38:48,2,"[8804342398984, 8809068661169, 8801056051747, 8801056036775, 8809221606204]","[1, 2, 5, 4, 3]",75000
151,00000152,27984104,57745285,3,2019-02-18 01:32:58,2019-02-18 01:37:13,NULL,2019-02-18 01:34:44,1,"[8801043900027, 8801056064761, 8809423620039, 8809027331706, 8801097250053]","[4, 2, 3, 5, 1]",137000
152,00000153,27984104,1477966,3,2019-05-19 06:48:34,2019-05-19 07:01:55,NULL,2019-05-19 06:50:57,5,"[8801056064761, 8809423620039, 8804342343434]","[3, 2, 5]",72000
153,00000154,27984104,99208683,3,2020-08-12 02:22:56,2020-08-12 02:45:31,NULL,2020-08-12 02:24:41,1,"[8809068661169, 8801382134749, 8801094222406, 8801056065829, 8801056030649]","[5, 2, 4, 3, 1]",163000
154,00000155,27984104,36237228,3,2019-06-21 03:40:58,2019-06-21 03:54:39,NULL,2019-06-21 03:43:55,2,[8801056001858],[5],21000
155,00000156,27984104,76430125,2,2020-09-06 17:20:44,2020-09-06 17:23:29,NULL,2020-09-06 17:23:29,4,"[8809423620039, 8806430012819, 8801056009731, 8809423620015]","[5, 2, 1, 4]",97000
156,00000157,27984104,59830938,1,2019-03-05 02:05:00,2019-03-05 02:05:00,NULL,NULL,4,"[8809068661169, 8803284605464, 8809332391303, 8801056005719]","[3, 2, 1, 4]",90000
157,00000158,27984104,1477966,1,2020-07-13 11:03:03,2020-07-13 11:03:03,NULL,NULL,2,"[8804342343434, 8809125064124, 8801056051747]","[5, 3, 2]",40000
158,00000159,27984104,66679999,1,2018-03-06 11:48:56,2018-03-06 11:48:56,NULL,NULL,2,"[8804342398984, 8801043900027, 8809068661169, 8801056224158, 8801056042196]","[4, 2, 1, 3, 5]",111000
159,00000160,27984104,84166398,3,2020-08-02 16:03:21,2020-08-02 16:11:01,NULL,2020-08-02 16:05:39,1,[8801056001858],[2],21000
160,00000161,27984104,96820813,1,2019-08-09 04:24:34,2019-08-09 04:24:34,NULL,NULL,3,"[8809423620039, 8806002010427, 8809382930231, 8809027331324, 8801097250383]","[4, 3, 5, 2, 1]",104000
161,00000162,27984104,58832889,2,2018-05-12 19:28:47,2018-05-12 19:30:11,NULL,2018-05-12 19:30:11,2,"[8806002010427, 8804342398984, 8801382134749, 8804342343434, 8802673003256]","[2, 4, 1, 5, 3]",68000
162,00000163,27984104,1477966,2,2020-06-09 21:15:15,2020-06-09 21:17:38,NULL,2020-06-09 21:17:38,3,"[8809332391303, 8809125064124]","[3, 1]",58000
163,00000164,27984104,61657168,3,2020-06-16 05:10:04,2020-06-16 05:26:50,NULL,2020-06-16 05:12:27,4,"[8801037018646, 8801043900027, 8803284605464, 8804074100350, 8801382138686]","[1, 5, 4, 3, 2]",83000
164,00000165,91251017,97713365,3,2018-07-20 07:53:35,2018-07-20 08:05:36,NULL,2018-07-20 07:55:59,4,[8801056001858],[4],21000
165,00000166,91251017,96820813,1,2020-08-15 20:07:19,2020-08-15 20:07:19,NULL,NULL,4,"[8801056051747, 8801056001858]","[3, 1]",34000
166,00000167,91251017,46239733,2,2020-03-01 10:17:01,2020-03-01 10:19:11,NULL,2020-03-01 10:19:11,2,[8803284605464],[5],13000
167,00000168,91251017,99388073,4,2020-04-07 06:33:19,2020-04-07 06:37:01,2020-04-07 06:37:01,2020-04-07 06:34:21,4,[8801094222406],[4],34000
168,00000169,37299926,7770833,2,2020-06-04 19:17:30,2020-06-04 19:20:04,NULL,2020-06-04 19:20:04,4,"[8809068661169, 8809332391303, 8801094222406]","[5, 1, 3]",96000
169,00000170,37299926,99699361,1,2019-02-02 23:42:09,2019-02-02 23:42:09,NULL,NULL,1,"[8804342398984, 8801382134749, 8809332391303, 8809068661008, 8809106188092]","[3, 1, 4, 5, 2]",104000
170,00000171,37299926,99208683,2,2018-05-17 02:39:36,2018-05-17 02:41:53,NULL,2018-05-17 02:41:53,2,"[8801056064761, 8806430012819, 8801056009731]","[1, 5, 2]",80000
171,00000172,37299926,89034567,1,2020-07-05 08:47:22,2020-07-05 08:47:22,NULL,NULL,4,[8801382134749],[1],35000
172,00000173,37299926,97713365,2,2020-01-12 16:47:30,2020-01-12 16:49:14,NULL,2020-01-12 16:49:14,2,"[8801094222406, 8801056009731, 8801056064761, 8801056002541, 8801056054984]","[5, 3, 4, 1, 2]",122000
173,00000174,37299926,78189817,1,2018-09-18 07:39:16,2018-09-18 07:39:16,NULL,NULL,4,[8801094222406],[3],34000
174,00000175,37299926,84166398,4,2018-06-10 04:37:25,2018-06-10 04:42:00,2018-06-10 04:42:00,2018-06-10 04:40:21,5,"[8806430012819, 8801094222406, 8801056064761]","[2, 4, 5]",93000
175,00000176,37299926,66679999,1,2018-04-07 18:03:46,2018-04-07 18:03:46,NULL,NULL,3,"[8809423620039, 8801382134749, 8801043900027]","[3, 2, 1]",91000
176,00000177,37299926,99388073,4,2020-08-13 03:28:59,2020-08-13 03:33:36,2020-08-13 03:33:36,2020-08-13 03:31:56,2,"[8803284605464, 8801037018646, 8801094222406]","[3, 1, 5]",57000
177,00000178,37299926,52970367,4,2019-06-15 05:03:39,2019-06-15 05:09:29,2019-06-15 05:09:29,2019-06-15 05:05:40,4,"[8801056001858, 8809423620039, 8809382930231, 8801097850019]","[2, 4, 1, 5]",106000
178,00000179,37299926,38968808,3,2020-04-14 18:18:03,2020-04-14 18:22:46,NULL,2020-04-14 18:20:15,1,"[8801382134749, 8801056009731]","[1, 2]",56000
179,00000180,37299926,97713365,4,2020-04-05 21:25:18,2020-04-05 21:30:24,2020-04-05 21:30:24,2020-04-05 21:27:35,4,"[8801043900027, 8809423620039, 8809068661169, 8802673003300, 8801056001841]","[2, 5, 1, 3, 4]",124000
180,00000181,37299926,98473237,4,2020-06-01 14:21:40,2020-06-01 14:24:15,2020-06-01 14:24:15,2020-06-01 14:22:44,4,"[8806002010427, 8801382134749, 8803284605464, 8809110700044, 8802673003355]","[4, 5, 2, 1, 3]",107000
181,00000182,37299926,47033144,3,2019-07-14 20:08:41,2019-07-14 20:17:24,NULL,2019-07-14 20:10:49,1,"[8804342343434, 8806430012819, 8801037018646, 8809023009333, 8801097130012]","[5, 2, 4, 1, 3]",80000
182,00000183,37299926,49416586,1,2018-06-08 14:26:36,2018-06-08 14:26:36,NULL,NULL,4,"[8806002010427, 8804342343434, 8803284605464, 880105665874]","[4, 1, 2, 3]",58000
183,00000184,28530724,92047329,3,2018-04-17 14:56:09,2018-04-17 15:04:21,NULL,2018-04-17 14:57:24,3,[8801056051747],[5],13000
184,00000185,28530724,84166398,2,2020-07-05 19:21:31,2020-07-05 19:23:55,NULL,2020-07-05 19:23:55,1,"[8801382134749, 8801056036775, 8801056051747, 8801094502102, 8801097250279]","[4, 5, 2, 1, 3]",132000
185,00000186,28530724,78189817,4,2020-01-21 01:55:28,2020-01-21 02:01:35,2020-01-21 02:01:35,2020-01-21 01:58:11,1,"[8804342343434, 8809125064124]","[5, 4]",27000
186,00000187,28530724,49616996,3,2019-07-13 05:05:47,2019-07-13 05:11:22,NULL,2019-07-13 05:07:14,4,[8801056064761],[2],29000
187,00000188,28530724,34792150,4,2018-03-02 18:47:48,2018-03-02 18:51:09,2018-03-02 18:51:09,2018-03-02 18:49:46,2,"[8809332391303, 8801382134749, 8801043900027]","[1, 2, 3]",85000
188,00000189,28530724,36237228,4,2020-09-09 15:38:27,2020-09-09 15:44:52,2020-09-09 15:44:52,2020-09-09 15:40:04,1,"[8803284605464, 8809068661169]","[5, 1]",41000
189,00000190,28530724,84166398,1,2020-08-14 19:37:26,2020-08-14 19:37:26,NULL,NULL,5,"[8806430012819, 8801094222406, 8801043900027]","[1, 5, 4]",80000
190,00000191,28530724,98473237,2,2020-02-04 10:26:18,2020-02-04 10:28:59,NULL,2020-02-04 10:28:59,3,"[8801382134749, 8801043900027, 8809423620039, 8806020311919]","[2, 1, 3, 4]",131000
191,00000192,28530724,60170980,2,2020-01-18 09:58:59,2020-01-18 10:01:29,NULL,2020-01-18 10:01:29,1,"[8801056036775, 8801056051747, 8801382134749, 8809027331324]","[5, 1, 2, 4]",82000
192,00000193,28530724,47033144,1,2019-02-01 14:39:08,2019-02-01 14:39:08,NULL,NULL,1,"[8801043900027, 8801382134749]","[1, 4]",51000
193,00000194,28530724,67418250,1,2018-02-17 03:58:18,2018-02-17 03:58:18,NULL,NULL,2,[8803284605464],[3],13000
194,00000195,28530724,97713365,2,2018-07-15 12:16:55,2018-07-15 12:18:22,NULL,2018-07-15 12:18:22,1,"[8801382134749, 8809125064124, 8801094222406, 8801056054984]","[4, 1, 5, 2]",101000
195,00000196,28530724,28606144,3,2018-03-01 04:29:02,2018-03-01 04:45:47,NULL,2018-03-01 04:30:58,3,"[8809382930231, 8801056051747, 8809423620039]","[1, 2, 4]",79000
196,00000197,28530724,1477966,1,2019-09-08 07:06:28,2019-09-08 07:06:28,NULL,NULL,3,[8806002010427],[1],7000
197,00000198,28530724,65410918,3,2019-03-03 13:57:11,2019-03-03 14:04:43,NULL,2019-03-03 14:00:10,5,"[8801056009731, 8801382134749]","[4, 5]",56000
198,00000199,28530724,18377790,2,2019-02-03 20:10:19,2019-02-03 20:11:54,NULL,2019-02-03 20:11:54,3,"[8801094222406, 8801382134749, 8801043900027, 8809323750027, 8809173200147]","[4, 1, 2, 3, 5]",124000
199,00000200,82167210,56856462,3,2018-05-05 17:19:16,2018-05-05 17:24:48,NULL,2018-05-05 17:20:47,5,"[8801094222406, 8801043900027, 8801056036775, 8801382131014]","[1, 4, 5, 3]",84000
200,00000201,82167210,46239733,4,2020-01-09 20:33:53,2020-01-09 20:36:19,2020-01-09 20:36:19,2020-01-09 20:35:02,2,"[8806430012819, 8801037018646, 8804342343434, 8809082727537, 8802774000987]","[4, 3, 2, 1, 5]",81000
201,00000202,82167210,84457962,4,2019-06-08 03:03:52,2019-06-08 03:08:10,2019-06-08 03:08:10,2019-06-08 03:05:31,1,[8801056036775],[5],12000
202,00000203,82167210,74883731,4,2018-04-14 06:46:31,2018-04-14 06:52:19,2018-04-14 06:52:19,2018-04-14 06:48:54,4,"[8801056051747, 8801056009731, 8801094222406, 8801056389123]","[4, 1, 5, 3]",94000
203,00000204,82167210,7770833,1,2019-08-21 03:35:01,2019-08-21 03:35:01,NULL,NULL,5,"[8806430012819, 8809332391303, 8801056051747, 8801056001858, 8801382130659]","[3, 5, 1, 4, 2]",110000
204,00000205,82167210,27206775,1,2018-04-20 20:58:14,2018-04-20 20:58:14,NULL,NULL,2,"[8801094222406, 8801056036775, 8806430012819]","[3, 1, 5]",76000
205,00000206,82167210,49416586,2,2018-07-14 06:27:20,2018-07-14 06:29:40,NULL,2018-07-14 06:29:40,4,"[8809125064124, 8801094222406, 8801056036775]","[1, 4, 5]",70000
206,00000207,82167210,99388073,3,2019-09-02 23:37:37,2019-09-02 23:40:56,NULL,2019-09-02 23:39:36,2,"[8809423620039, 8801056051747, 8809332391303]","[1, 4, 5]",87000
207,00000208,82167210,49616996,3,2019-09-12 14:18:08,2019-09-12 14:24:13,NULL,2019-09-12 14:20:25,1,"[8801056009731, 8801094222406]","[5, 3]",55000
208,00000209,82167210,22176965,3,2019-07-08 20:23:36,2019-07-08 20:43:42,NULL,2019-07-08 20:26:02,4,"[8804342398984, 8801043900027, 8801056051747, 8809423620022]","[5, 1, 3, 2]",49000
209,00000210,82167210,61657168,4,2018-09-02 20:00:43,2018-09-02 20:08:34,2018-09-02 20:08:34,2018-09-02 20:03:41,4,[8804342343434],[1],3000
210,00000211,82167210,67418250,4,2019-07-11 06:18:42,2019-07-11 06:21:48,2019-07-11 06:21:48,2019-07-11 06:20:31,4,"[8801094222406, 8806430012819, 8801382134749, 8801094602208, 8801056032388]","[4, 5, 2, 3, 1]",125000
211,00000212,82167210,54178025,1,2019-02-06 13:34:25,2019-02-06 13:34:25,NULL,NULL,5,"[8809068661169, 8801037018646, 8801056064761, 8809027331317]","[3, 1, 5, 2]",86000
212,00000213,82167210,98473237,4,2018-02-10 18:57:46,2018-02-10 19:01:03,2018-02-10 19:01:03,2018-02-10 18:59:17,4,"[8801037018646, 8801094222406, 8801056009731, 8809135303640, 8809027331324]","[2, 1, 5, 4, 3]",116000
213,00000214,82167210,67418250,2,2019-04-12 08:17:09,2019-04-12 08:19:32,NULL,2019-04-12 08:19:32,5,"[8809423620039, 8801056064761, 8809068661169, 8806002010571]","[4, 2, 1, 5]",123000
214,00000215,82167210,66679999,1,2019-07-09 11:46:51,2019-07-09 11:46:51,NULL,NULL,2,"[8801056001858, 8804342343434, 8801382134749, 8809027331706, 8801056036775]","[1, 3, 5, 2, 4]",106000
215,00000216,82167210,46239733,4,2018-09-10 04:07:24,2018-09-10 04:13:23,2018-09-10 04:13:23,2018-09-10 04:09:15,2,"[8801056036775, 8809423620039, 8801382134749, 8809050511090]","[4, 2, 3, 5]",94000
216,00000217,82167210,74883731,1,2019-04-10 20:51:48,2019-04-10 20:51:48,NULL,NULL,2,"[8809423620039, 8801056064761, 8801056001858]","[2, 4, 5]",90000
217,00000218,82167210,57745285,2,2019-04-12 23:19:39,2019-04-12 23:22:32,NULL,2019-04-12 23:22:32,5,"[8809382930231, 8801382134749, 8809332391303, 8801097278035, 8801097130036]","[4, 3, 5, 2, 1]",118000
218,00000219,82167210,56140451,4,2020-08-04 05:35:46,2020-08-04 05:38:15,2020-08-04 05:38:15,2020-08-04 05:37:12,5,"[8801056051747, 8803284605464, 8801056064761]","[5, 3, 4]",55000
219,00000220,82167210,38968808,3,2019-01-17 18:50:48,2019-01-17 18:57:30,NULL,2019-01-17 18:52:41,1,"[8801056051747, 8803284605464, 8806430012819, 8809057550023, 8801056298012]","[3, 1, 5, 4, 2]",82000
220,00000221,82167210,34157209,3,2020-01-21 22:46:51,2020-01-21 23:01:52,NULL,2020-01-21 22:49:47,4,"[8801094222406, 8809068661169, 8801037018646, 8801056154011, 8809027332932]","[5, 1, 4, 3, 2]",131000
221,00000222,82167210,64577473,4,2018-01-17 16:26:32,2018-01-17 16:32:45,2018-01-17 16:32:45,2018-01-17 16:28:55,4,[8801043900027],[4],16000
222,00000223,61153253,78189817,4,2019-01-10 12:40:34,2019-01-10 12:44:14,2019-01-10 12:44:14,2019-01-10 12:42:35,4,"[8803284605464, 8806430012819, 8801056051747, 8801056003364]","[1, 2, 5, 3]",69000
223,00000224,61153253,59830938,2,2020-01-08 03:10:42,2020-01-08 03:12:20,NULL,2020-01-08 03:12:20,5,"[8801056009731, 8809125064124]","[4, 5]",45000
224,00000225,61153253,74883731,4,2020-07-21 16:12:14,2020-07-21 16:15:42,2020-07-21 16:15:42,2020-07-21 16:13:34,1,[8801037018646],[2],10000
225,00000226,61153253,60170980,1,2020-03-04 18:49:40,2020-03-04 18:49:40,NULL,NULL,1,"[8806002010427, 8809332391303]","[4, 1]",41000
226,00000227,61153253,22176965,4,2019-09-04 13:37:51,2019-09-04 13:42:15,2019-09-04 13:42:15,2019-09-04 13:39:41,5,"[8801094222406, 8801056036775, 8804342343434]","[2, 3, 1]",49000
227,00000228,61153253,97713365,1,2019-07-01 13:56:28,2019-07-01 13:56:28,NULL,NULL,5,"[8809332391303, 8801037018646, 8809423620039, 8801097278035]","[4, 2, 1, 3]",102000
228,00000229,61153253,74883731,4,2020-04-14 07:41:29,2020-04-14 07:47:54,2020-04-14 07:47:54,2020-04-14 07:43:14,5,"[8809125064124, 8801094222406, 8806430012819, 8801056787127]","[5, 1, 2, 3]",95000
229,00000230,34944721,38968808,4,2018-07-21 21:45:07,2018-07-21 21:49:57,2018-07-21 21:49:57,2018-07-21 21:47:49,3,"[8803284605464, 8806002010427, 8809332391303, 8809040935110]","[5, 1, 4, 3]",63000
230,00000231,34944721,54178025,2,2020-05-14 20:59:15,2020-05-14 21:02:08,NULL,2020-05-14 21:02:08,4,"[8801043900027, 8801094222406, 8804342343434, 8801382127567, 8801382130826]","[5, 2, 4, 1, 3]",91000
231,00000232,34944721,74883731,2,2019-01-03 20:55:36,2019-01-03 20:57:47,NULL,2019-01-03 20:57:47,4,"[8801056001858, 8801037018646, 8809068661169]","[4, 2, 3]",59000
232,00000233,34944721,42985112,1,2019-03-07 07:25:49,2019-03-07 07:25:49,NULL,NULL,3,"[8801056009731, 8809382930231, 8809423620039]","[3, 4, 5]",87000
233,00000234,34944721,1477966,2,2019-08-02 09:36:32,2019-08-02 09:39:02,NULL,2019-08-02 09:39:02,5,"[8801056001858, 8809423620039, 8803284605464]","[3, 1, 4]",74000
234,00000235,34944721,9723056,1,2019-09-16 15:22:59,2019-09-16 15:22:59,NULL,NULL,2,"[8809332391303, 8804342398984, 8801094222406, 8809003432304]","[4, 5, 2, 1]",97000
235,00000236,34944721,49616996,4,2018-01-08 23:12:52,2018-01-08 23:18:49,2018-01-08 23:18:49,2018-01-08 23:15:02,1,"[8801382134749, 8801056009731]","[5, 4]",56000
236,00000237,34944721,14372105,3,2020-02-17 03:37:31,2020-02-17 03:46:06,NULL,2020-02-17 03:40:15,2,[8801056064761],[3],29000
237,00000238,34944721,65410918,1,2020-04-01 08:24:10,2020-04-01 08:24:10,NULL,NULL,5,"[8804342398984, 8801056051747, 8801094222406, 8801056042226]","[2, 5, 3, 1]",82000
238,00000239,34944721,47033144,1,2018-06-15 19:20:30,2018-06-15 19:20:30,NULL,NULL,3,"[8809332391303, 8801056009731]","[3, 5]",55000
239,00000240,34944721,66679999,2,2020-05-06 09:59:34,2020-05-06 10:01:16,NULL,2020-05-06 10:01:16,3,"[8801094222406, 8806002010427, 8804342398984, 8803284605532, 8804074600546]","[3, 1, 5, 2, 4]",63000
240,00000241,34944721,99388073,3,2019-01-09 17:48:21,2019-01-09 18:08:11,NULL,2019-01-09 17:49:55,5,"[8804342398984, 8809125064124, 8809382930231, 8801056164011]","[3, 4, 5, 1]",63000
241,00000242,34944721,66679999,4,2020-01-10 20:26:49,2020-01-10 20:34:32,2020-01-10 20:34:32,2020-01-10 20:29:45,1,[8809125064124],[3],24000
242,00000243,34944721,57745285,3,2020-06-12 08:03:40,2020-06-12 08:06:27,NULL,2020-06-12 08:05:14,1,"[8806002010427, 8809332391303, 8801056009731, 8806430012802]","[2, 4, 1, 5]",67000
243,00000244,34944721,65410918,2,2020-02-06 02:52:06,2020-02-06 02:53:56,NULL,2020-02-06 02:53:56,1,"[8801382134749, 8801094222406, 8801056036775]","[1, 4, 5]",81000
244,00000245,34944721,61657168,1,2019-06-10 10:30:38,2019-06-10 10:30:38,NULL,NULL,5,"[8801056009731, 8809382930231, 8801056036775, 8801056065768, 8809191574664]","[5, 1, 3, 2, 4]",118000
245,00000246,91609513,84457962,3,2020-03-14 15:26:49,2020-03-14 15:44:29,NULL,2020-03-14 15:29:41,4,"[8809382930231, 8801056009731, 8809332391303, 8801382130383, 8801753100892]","[3, 4, 2, 5, 1]",110000
246,00000247,91609513,46239733,4,2018-06-10 23:00:41,2018-06-10 23:06:00,2018-06-10 23:06:00,2018-06-10 23:01:43,1,"[8809332391303, 8803284605464, 8804342398984]","[1, 2, 3]",51000
247,00000248,91609513,74883731,4,2020-06-11 11:14:38,2020-06-11 11:20:23,2020-06-11 11:20:23,2020-06-11 11:17:27,4,"[8801056001858, 8801094222406]","[4, 3]",55000
248,00000249,91609513,46239733,2,2019-03-15 02:39:00,2019-03-15 02:41:13,NULL,2019-03-15 02:41:13,1,"[8804342343434, 8801056009731, 8806430012819, 8801382139072, 8809397830014]","[3, 1, 4, 5, 2]",82000
249,00000250,91609513,52970367,4,2019-09-17 03:36:08,2019-09-17 03:41:29,2019-09-17 03:41:29,2019-09-17 03:38:40,3,"[8801056051747, 8809125064124]","[3, 1]",37000
250,00000251,91609513,44858354,2,2019-04-19 22:53:36,2019-04-19 22:55:52,NULL,2019-04-19 22:55:52,2,[8806002010427],[1],7000
251,00000252,91609513,49616996,1,2020-04-14 13:22:38,2020-04-14 13:22:38,NULL,NULL,5,"[8806430012819, 8801056051747, 8801043900027]","[5, 4, 1]",59000
252,00000253,91609513,44858354,3,2018-04-07 11:34:20,2018-04-07 11:48:45,NULL,2018-04-07 11:36:01,3,"[8809068661169, 8801382134749]","[5, 2]",63000
253,00000254,91609513,1477966,1,2019-04-08 01:52:09,2019-04-08 01:52:09,NULL,NULL,5,"[8803284605464, 8801037018646]","[4, 2]",23000
254,00000255,91609513,57745285,1,2019-08-14 11:54:15,2019-08-14 11:54:15,NULL,NULL,3,"[8804342343434, 8801094222406, 8801056051747]","[2, 4, 5]",50000
255,00000256,91609513,96820813,1,2019-09-09 01:39:07,2019-09-09 01:39:07,NULL,NULL,5,"[8809068661169, 8803284605464, 8804342398984, 8809332392768]","[1, 2, 5, 4]",73000
256,00000257,91609513,28606144,3,2020-07-18 19:28:29,2020-07-18 19:35:45,NULL,2020-07-18 19:30:54,1,"[8804342343434, 8801056051747, 8806430012819]","[1, 4, 3]",46000
257,00000258,91609513,27206775,4,2019-05-03 07:46:57,2019-05-03 07:51:12,2019-05-03 07:51:12,2019-05-03 07:48:45,1,"[8801094222406, 8803284605464]","[1, 2]",47000
258,00000259,91609513,97713365,4,2020-04-12 16:21:28,2020-04-12 16:27:32,2020-04-12 16:27:32,2020-04-12 16:23:24,4,"[8803284605464, 8806430012819, 8809382930231, 8801056018160]","[3, 4, 2, 5]",73000
259,00000260,79620548,37194251,1,2019-03-08 21:01:22,2019-03-08 21:01:22,NULL,NULL,4,[8804342343434],[2],3000
260,00000261,79620548,96820813,4,2020-05-01 09:27:18,2020-05-01 09:32:14,2020-05-01 09:32:14,2020-05-01 09:28:26,5,"[8801043900027, 8809332391303, 8809068661169]","[1, 5, 4]",78000
261,00000262,79620548,28606144,3,2018-06-20 16:03:03,2018-06-20 16:05:35,NULL,2018-06-20 16:04:17,3,"[8809068661169, 8809332391303, 8801056064761, 8801056015107, 8806002003030]","[3, 5, 2, 1, 4]",113000
262,00000263,79620548,1435584,1,2018-07-05 09:29:04,2018-07-05 09:29:04,NULL,NULL,3,"[8801056009731, 8804342398984, 8803284605464, 8801382137405, 8809080300060]","[4, 5, 3, 1, 2]",76000
263,00000264,79620548,38968808,4,2019-06-20 03:33:22,2019-06-20 03:37:30,2019-06-20 03:37:30,2019-06-20 03:35:38,2,"[8801056036775, 8801056051747, 8809332391303, 8809023009340, 8809125060232]","[1, 3, 4, 2, 5]",100000
264,00000265,79620548,14372105,4,2020-08-04 15:09:43,2020-08-04 15:15:52,2020-08-04 15:15:52,2020-08-04 15:11:41,1,"[8801056009731, 8801382134749]","[1, 2]",56000
265,00000266,79620548,34792150,3,2018-06-04 04:57:02,2018-06-04 05:08:12,NULL,2018-06-04 04:58:06,5,[8801056009731],[3],21000
266,00000267,79620548,34157209,1,2020-05-11 15:23:49,2020-05-11 15:23:49,NULL,NULL,1,[8806430012819],[3],30000
267,00000268,3992579,37194251,2,2018-09-03 13:09:24,2018-09-03 13:11:07,NULL,2018-09-03 13:11:07,5,"[8809382930231, 8801056051747, 8806430012819, 8809110700051, 8801056024017]","[3, 1, 2, 4, 5]",129000
